basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.613806903,1.375507355,1.172820257,0.64827605,0.726702511,0.787647328,-0.053545702,1.192307692,0.241935484
1350080,0.449907959,3.87793684,1.969247785,0.516344607,0.650001049,0.671974439,-0.034042861,1,0.4375
3140000,0.366331697,1.800086975,1.3416732,0.433427005,0.595359206,0.60574753,-0.022146113,1.045454545,0.25
4105700,0.803954825,0.032658622,0.180716966,0.880077125,0.9457528,0.913155549,-0.169810697,1.037037037,0.222222222
4196800,0.645056874,1.31855166,1.148282047,0.782062876,0.960537016,0.817332033,0.049670175,0.95,0.150943396
8109700,0.549259901,0.772502959,0.878921475,0.66064429,0.873413742,0.752156286,0.042140715,0.909090909,0.434782609
8175000,0.429396808,2.064330578,1.436777846,0.462014719,0.584605694,0.659578088,-0.005061491,0.818181818,0.403846154
9210500,0.942775719,0.017424824,0.13200312,0.866387583,0.869583011,0.976976905,-0.013217264,0.888888889,0.185185185
10336645,0.787028715,3.791977406,1.94730003,0.804352337,0.84020108,0.888508839,-0.009252059,1.230769231,0.333333333
12010000,0.61270833,57.14804459,7.55963257,0.553585155,0.648318052,0.809328623,-0.127984852,0.882352941,0.239130435
,0.620022773,7.21990218,1.776737529,0.660717175,0.769447416,0.788240562,-0.034325015,0.995408306,0.289887882
