basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.651824981,1.240098119,1.113596928,0.714113578,0.789940894,0.807868642,-0.022480525,1.038461538,0.096774194
1350080,0.509814411,3.455619335,1.858929621,0.538158427,0.636137187,0.719279475,-0.025217434,1,0.020833333
3140000,0.366553783,1.799456,1.341438034,0.493355952,0.682106256,0.610516189,0.032419883,0.909090909,0.125
4105700,0.747250289,0.042104874,0.205194722,0.767159105,0.808189809,0.90374234,-0.245702282,1,0.142857143
4196800,0.695467979,1.131283164,1.06361796,0.753621134,0.822968185,0.834245558,0.019247372,1,0.018867925
8109700,0.533193201,0.800038993,0.894448989,0.513348735,0.695899427,0.733527639,0.058768988,1.090909091,0.282608696
8175000,0.48464936,1.864437819,1.365444184,0.465544515,0.547790408,0.716278042,0.004107201,1,0.192307692
9210500,0.939303793,0.018482026,0.135948614,0.833350111,0.843566,0.979479579,0.040049341,0.888888889,0.185185185
10336645,0.814549208,3.301972389,1.817133014,0.773984515,0.814008296,0.908710793,-0.047302656,0.846153846,0.259259259
12010000,0.580977619,61.83016968,7.863216243,0.529050424,0.627491415,0.78956775,-0.127164915,1.117647059,0.304347826
,0.632358462,7.54836624,1.765896831,0.63816865,0.726809788,0.800321601,-0.031327503,0.989115133,0.162804125
