basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.656636953,1.222959161,1.10587484,0.708637175,0.778528571,0.811046261,-0.010083889,1,0.032258065
1350080,0.513615489,3.428823233,1.851708193,0.547573989,0.650451183,0.721146313,-0.037931032,1,0.104166667
3140000,0.39282757,1.724819064,1.313323671,0.483702585,0.643158555,0.626987016,0.004862972,0.954545455,0.071428571
4105700,0.833722398,0.027699724,0.16643234,0.831568723,0.856247544,0.921913824,-0.109044328,1.037037037,0.111111111
4196800,0.690921634,1.14817214,1.071527946,0.775394629,0.851952255,0.831484511,0.005089001,1,0.037735849
8109700,0.537683189,0.792343795,0.890136953,0.636559584,0.757993221,0.733753875,0.011138479,0.909090909,0.065217391
8175000,0.496446669,1.821757436,1.349724948,0.481706267,0.565081835,0.721859053,-0.007398151,0.818181818,0.076923077
9210500,0.961233266,0.011804491,0.108648476,0.893355656,0.896264851,0.984491867,0.014385884,0.888888889,0.222222222
10336645,0.842332438,2.807288647,1.675496537,0.811815894,0.841713011,0.921918965,-0.034192886,1,0.148148148
12010000,0.489699066,75.29906464,8.677503364,0.414086221,0.509169102,0.752271576,-0.130823106,0.882352941,0.217391304
,0.641511867,8.828473233,1.821037727,0.658440072,0.735056013,0.802687326,-0.029399706,0.949009705,0.108660241
