basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,-0.036079884,3.690215111,1.920993262,-0.162203402,0.237486988,0.172302598,-0.248030365,1.461538462,0.951612903
1350080,0.030210137,6.83664465,2.614697812,-0.186028693,0.146604896,0.176398565,-0.004319281,1.789473684,0.916666667
3140000,0.013762891,2.801643372,1.673811032,-0.087744745,0.297812194,0.179853792,-0.068339519,1.818181818,0.946428571
4105700,-0.931998968,0.321846336,0.567315024,0.117930286,1.042085409,0.127559645,-0.334533811,1.555555556,0.984126984
4196800,0.00956291,3.679300547,1.918150293,-0.186568545,0.202549174,0.143474584,-0.086787887,1.95,0.981132075
8109700,-2.54E-05,1.713898063,1.309159296,-0.374726216,0.026960189,0.052379796,0.046074808,0.818181818,0.934782609
8175000,-0.000572443,3.619874954,1.902596897,-0.416639038,0.010154253,-0.007323107,0.017904855,1.545454545,0.942307692
9210500,-0.050794959,0.319967628,0.565656811,-0.309414018,0.159918323,0.026040226,0.183165625,2.111111111,1
10336645,-0.010178447,17.98634148,4.241030709,-0.26834287,0.121202201,0.152690792,-0.180281386,1.769230769,0.925925926
12010000,-0.299045205,191.6847076,13.84502465,-0.599906088,0.025602199,0.057569131,-0.548942268,1.588235294,0.956521739
,-0.127515936,23.26544398,3.055843579,-0.247364333,0.227037583,0.108094602,-0.122408923,1.640696306,0.953950517
