basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.805904716,0.691310942,0.831451106,0.780052192,0.832278132,0.905239934,-0.09072607,0.192307692,0.370967742
1350080,0.649428546,2.471393585,1.572066661,0.543344251,0.623567343,0.842756592,-0.112987719,0.368421053,0.416666667
3140000,0.798309803,0.572949469,0.756934257,0.814761098,0.858078659,0.89469196,-0.028694827,0.227272727,0.339285714
4105700,0.698309571,0.050257772,0.224182453,0.839350301,0.987705231,0.918713358,-0.375452876,0.185185185,0.285714286
4196800,0.789271116,0.78282094,0.884771688,0.883168952,0.985506535,0.893399252,0.020182855,0.35,0.433962264
8109700,0.656788588,0.588214457,0.766951405,0.69858394,1.139429927,0.858989,0.049258415,1,0.695652174
8175000,0.627826065,1.346452355,1.160367336,0.675860241,0.769095719,0.792855387,-0.01513576,0.545454545,0.403846154
9210500,0.692072421,0.093764104,0.306209249,0.833567357,1.018670678,0.850387324,0.052601229,1.222222222,0.851851852
10336645,0.817702293,3.245831251,1.801619064,0.753003334,0.7988922,0.913463508,-0.059889238,0.076923077,0.333333333
12010000,0.825854048,25.69665527,5.069186845,0.766590143,0.796048105,0.918375974,-0.050953839,0.058823529,0.173913043
,0.736146717,3.553965015,1.337374006,0.758828181,0.880927253,0.878887229,-0.061179783,0.422661003,0.430519323
