basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.63475579,1.300893545,1.140567203,0.728178805,0.820128083,0.797236835,0.017515769,1,0.112903226
1350080,0.492264807,3.579337358,1.891913676,0.572182899,0.697289407,0.70222086,0.028723927,1.105263158,0.1875
3140000,0.358205616,1.82317102,1.350248503,0.487922051,0.691413879,0.607200395,0.058264956,0.954545455,0.178571429
4105700,0.778463095,0.036905218,0.192107308,0.882048513,0.9825899,0.903879369,-0.179831654,1.037037037,0.142857143
4196800,0.676728904,1.200895667,1.095853853,0.721034835,0.882241905,0.828490352,0.082329288,1,0.018867925
8109700,0.524683923,0.814622641,0.90256448,0.579867284,0.736723304,0.725471915,0.038715985,1.090909091,0.413043478
8175000,0.503793716,1.795177102,1.339842193,0.514925644,0.604705989,0.718914526,-0.000892384,0.909090909,0.269230769
9210500,0.951741744,0.014694664,0.121221548,0.902236926,0.981738806,0.978072301,0.069787093,0.777777778,0.111111111
10336645,0.842467636,2.804881334,1.674777996,0.887651166,0.926083922,0.917960282,0.010837746,1,0.148148148
12010000,0.605309248,58.23983765,7.631502974,0.554253954,0.630839348,0.802989742,-0.099234767,0.823529412,0.173913043
,0.636841448,7.16104162,1.734059973,0.683030208,0.795375454,0.798243658,0.002621596,0.969815284,0.175614627
