basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.648894131,1.250536919,1.11827408,0.705868078,0.778934658,0.805997076,0.002190332,1,0.112903226
1350080,0.509997457,3.454328775,1.858582464,0.587421601,0.703263223,0.714348357,-0.013161547,1,0.166666667
3140000,0.386111677,1.7438972,1.320566999,0.476699259,0.642501891,0.622453129,0.030566338,1.045454545,0.107142857
4105700,0.760604441,0.039880242,0.199700381,0.804401503,0.853500724,0.910136892,-0.254041225,1.037037037,0.111111111
4196800,0.673990726,1.211067438,1.100485092,0.797549606,0.9061535,0.825147146,0.017750103,1,0.018867925
8109700,0.516952485,0.82787323,0.909875393,0.679973134,0.837376893,0.727408964,0.008854764,1,0.108695652
8175000,0.514105678,1.757870555,1.325847108,0.499487102,0.594520867,0.729916837,-0.018462906,1,0.076923077
9210500,0.953559037,0.014141297,0.118917185,0.860251357,0.871236622,0.983721126,0.038670793,0.888888889,0.37037037
10336645,0.843584523,2.784995079,1.668830452,0.86380902,0.890828013,0.91890558,-0.003818665,1,0.111111111
12010000,0.621609122,55.83465958,7.472259335,0.623732182,0.695759594,0.796924266,-0.056963965,0.941176471,0.282608696
,0.642940928,6.891925031,1.709333849,0.689919284,0.777407598,0.803495937,-0.024841598,0.991255694,0.146640069
