basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.624321014,1.338059187,1.156745083,0.759346852,0.875160456,0.794271739,-0.001893643,1,0.129032258
1350080,0.469987631,3.736382723,1.93297251,0.51106089,0.623071015,0.688710268,0.005067417,1.052631579,0.208333333
3140000,0.321539283,1.927330613,1.388283333,0.460840255,0.724596381,0.593285312,0.114915676,1.045454545,0.142857143
4105700,0.377730906,0.103662081,0.321965963,0.657735269,1.266226053,0.861060104,-0.446692497,1.074074074,0.158730159
4196800,0.633221716,1.362517118,1.167269086,0.600377537,0.808088362,0.806205498,0.12939088,0.95,0.132075472
8109700,0.486530423,0.880012155,0.93808963,0.672150654,0.962425828,0.734850552,0.041040998,1,0.630434783
8175000,0.427038014,2.072864294,1.439744524,0.415712673,0.550236404,0.663781362,-0.025986921,1.090909091,0.519230769
9210500,0.879769124,0.036610365,0.191338352,0.833107214,1.111278057,0.954841807,-0.086495414,0.888888889,0.518518519
10336645,0.060160518,16.73394775,4.090714822,0.098217579,1.517448068,0.825086708,0.375823259,1.769230769,0.62962963
12010000,0.53409785,68.74765778,8.291420733,0.567087752,0.659951746,0.735140254,-0.026077453,1.058823529,0.304347826
,0.481439648,9.693904407,2.091854404,0.557563667,0.909848237,0.76572336,0.00790923,1.093001248,0.337318989
