basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.643619746,1.269322753,1.126642247,0.747773372,0.848600149,0.804608561,0.042894714,1.038461538,0.080645161
1350080,0.513560563,3.429210424,1.85181274,0.561321435,0.663489819,0.718786716,0.006003272,1,0.104166667
3140000,0.39047277,1.731508374,1.315867917,0.476726786,0.641830683,0.626330121,0.03970347,1,0.125
4105700,0.799585223,0.03338654,0.182719839,0.896356878,0.989542425,0.904301416,-0.104449756,1.037037037,0.174603175
4196800,0.692290574,1.143086672,1.069152315,0.78156973,0.872043073,0.833359222,0.026467483,0.95,0.037735849
8109700,0.549656183,0.771823823,0.878535044,0.601566492,0.748125553,0.74232828,0.036899153,1,0.282608696
8175000,0.494043589,1.830451131,1.352941658,0.471566605,0.576022267,0.717291778,0.022513825,1,0.211538462
9210500,0.951550078,0.014753026,0.121462035,0.892045973,0.95904541,0.978376534,0.072779551,0.777777778,0.37037037
10336645,0.832138866,2.988786459,1.728810707,0.784895688,0.803966165,0.919742899,-0.019593317,1,0.111111111
12010000,0.605584323,58.19924927,7.628843246,0.558192268,0.624577284,0.802128174,-0.079378821,1.058823529,0.282608696
,0.647250191,7.141157847,1.725678775,0.677201523,0.772724283,0.80472537,0.004383957,0.986209988,0.178038819
