basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,-0.254779816,4.469160557,2.11403892,-0.514645985,3.63E-08,0.027678879,-0.504757285,1.653846154,0.838709677
1350080,-0.09111917,7.691969395,2.773439993,-0.502307494,2.74E-08,0.022050512,-0.301859558,1.315789474,0.958333333
3140000,-0.015625358,2.885127783,1.69856639,-0.524370704,6.52E-08,-0.124819725,-0.125001773,2.181818182,0.910714286
4105700,-1.214471817,0.368902713,0.607373619,-0.633565559,2.24E-07,-0.226546493,-1.102030516,2.037037037,0.952380952
4196800,-0.010062337,3.752205133,1.937060952,-0.500678957,4.08E-08,-0.095793496,-0.10031087,1.75,0.924528302
8109700,-0.082665443,1.855531216,1.362178849,-0.960989308,8.10E-08,-0.044027949,0.287516147,2.727272727,0.97826087
8175000,-0.034698367,3.743335962,1.934770261,-0.813097909,5.74E-08,0.026208434,0.186275139,2.181818182,0.807692308
9210500,-0.203033328,0.366324276,0.605247285,-0.363968896,1.68E-07,0.295788189,0.450592458,2,0.962962963
10336645,-0.134863853,20.20637894,4.495150602,-0.570404282,2.10E-08,0.012802389,-0.367238194,2.384615385,0.962962963
12010000,-0.350029349,199.2078247,14.11410021,-0.660610485,5.26E-09,0.041418477,-0.591632783,1.941176471,0.891304348
,-0.239134884,24.45467607,3.164192708,-0.604463958,7.26802E-08,-0.006524078,-0.216844723,2.017337361,0.918785
