basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.648253709,1.252817869,1.119293469,0.672439668,0.738549352,0.809443935,-0.043814529,1,0.080645161
1350080,0.50262481,3.50630331,1.872512566,0.493447357,0.578138888,0.72447303,-0.028683383,1,0.125
3140000,0.387441456,1.740119696,1.319135966,0.444110253,0.592755079,0.623512059,0.019489869,1.045454545,0.107142857
4105700,0.746607304,0.042211987,0.20545556,0.854711029,0.948846459,0.904094481,-0.262253374,1,0.142857143
4196800,0.690616965,1.149303913,1.072055928,0.722232276,0.789254963,0.832731574,0.030572202,1,0.056603774
8109700,0.530961573,0.803863704,0.896584466,0.578294643,0.716236949,0.729573995,0.033746231,1.090909091,0.152173913
8175000,0.472874522,1.907036781,1.380955025,0.439778984,0.519623339,0.714872907,-0.006807496,1,0.076923077
9210500,0.964273468,0.010878748,0.104301238,0.899959385,0.929200709,0.984901914,0.051533334,0.888888889,0.259259259
10336645,0.802501678,3.516479969,1.875227978,0.705842433,0.747616053,0.913325623,-0.06482558,1,0.111111111
12010000,0.605936795,58.14723969,7.625433738,0.563342892,0.647658706,0.800189763,-0.105362147,1,0.347826087
,0.635209228,7.207625566,1.747095593,0.637415892,0.72078805,0.803711928,-0.037640487,1.002525253,0.145954238
