basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.619314492,1.355890989,1.164427322,0.78735767,0.933370471,0.79851918,0.011554511,1.038461538,0.290322581
1350080,0.466333568,3.76214242,1.939624299,0.578642854,0.72152549,0.683942054,0.005538219,1,0.291666667
3140000,0.309655249,1.961090088,1.400389263,0.516990397,0.762668133,0.585202754,0.036237136,1.090909091,0.357142857
4105700,0.787784949,0.035352316,0.188022115,0.887014244,0.977688551,0.901244741,-0.136431292,1.037037037,0.126984127
4196800,0.541365057,1.703748584,1.305277206,0.745319916,1.081391096,0.792377979,0.054491181,0.95,0.113207547
8109700,0.414048135,1.004236341,1.002115932,0.68663905,0.983322442,0.702420686,0.02099824,0.909090909,0.130434783
8175000,0.51962468,1.737903833,1.318295806,0.579421838,0.684669018,0.721807077,0.001257852,0.909090909,0.115384615
9210500,0.932993591,0.020403488,0.142840777,0.903305445,1.07431972,0.972176425,0.041233245,0.777777778,0.444444444
10336645,0.756471127,4.336059093,2.082320603,0.710518036,0.751150131,0.880503739,-0.045643404,1.384615385,0.518518519
12010000,0.625275791,55.29360962,7.435967295,0.638230892,0.726120949,0.797941259,-0.079223104,0.941176471,0.326086957
,0.597286664,7.121043677,1.797928062,0.703344034,0.8696226,0.783613589,-0.008998742,1.003815912,0.27141931
