basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.630827248,1.314885974,1.146684775,0.763979924,0.884180665,0.799720602,0.039903376,1.038461538,0.112903226
1350080,0.485500693,3.62702179,1.90447415,0.598587346,0.739478171,0.698494288,0.026719544,1.105263158,0.333333333
3140000,0.367841244,1.795798659,1.340074125,0.461188735,0.63140887,0.606990948,-0.000738865,1.181818182,0.285714286
4105700,0.791416943,0.034747273,0.186406204,0.892031535,0.996250153,0.905157122,-0.139980555,1.037037037,0.111111111
4196800,0.653408974,1.287525058,1.134691614,0.749159407,0.967326939,0.824554813,0.078088507,0.95,0
8109700,0.517672688,0.826638877,0.909196831,0.593911241,0.836580217,0.729518774,0.05534273,1,0.347826087
8175000,0.531572342,1.694679499,1.301798563,0.557049622,0.650021315,0.733957641,0.008730413,0.909090909,0.326923077
9210500,0.955748457,0.013474618,0.116080223,0.935350343,0.939188004,0.978414993,-0.002944665,0.888888889,0.481481481
10336645,0.837802693,2.88794136,1.69939441,0.868282637,0.921240091,0.915942249,0.033458073,0.846153846,0.185185185
12010000,0.606615961,58.04701996,7.618859492,0.569377894,0.635028422,0.799035055,-0.070305601,1,0.152173913
,0.637840724,7.152973307,1.735766039,0.698891869,0.820070285,0.799178649,0.002827296,0.995671356,0.23366517
