basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,-0.095146298,3.900592566,1.974991789,-0.461844006,6.41E-08,-0.003369873,-0.30845809,2.807692308,0.967741935
1350080,-0.026351094,7.235379219,2.689866023,-0.43151956,9.03E-08,0.019014198,-0.162330449,2.894736842,0.916666667
3140000,-0.008987069,2.866270065,1.693006221,-0.431297374,1.42E-07,-0.007458854,0.094800286,2.954545455,1
4105700,-0.037776828,0.172880352,0.41578883,-0.417173021,5.87E-07,-0.001636387,-0.194363102,2.962962963,0.984126984
4196800,-0.067576766,3.965860844,1.991446922,-0.546343512,3.79E-08,-0.023147031,-0.259955108,2.3,0.943396226
8109700,-0.002753973,1.718574405,1.310944089,-0.437151519,5.75E-08,-0.003453304,0.052479539,1.727272727,0.847826087
8175000,-0.000600457,3.619976521,1.902623589,-0.434288756,3.96E-08,-0.016863629,0.024504399,2.272727273,0.903846154
9210500,-0.011452317,0.30798775,0.55496644,-0.393633591,1.39E-07,0.039971197,-0.107014798,2.333333333,0.888888889
10336645,-0.193739772,21.25466919,4.610278646,-0.655876667,1.66E-08,-0.017693863,-0.440158725,2.384615385,0.925925926
12010000,-0.314872503,194.0201569,13.92911185,-0.673491244,1.97E-08,-0.022774465,-0.561135113,2.941176471,1
,-0.075925708,23.90623478,3.10730244,-0.488261925,1.19448E-07,-0.003741201,-0.186163116,2.557906276,0.937841887
