basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.628783584,1.322164774,1.14985424,0.719315529,0.812086165,0.793570369,-0.025050608,1,0.016129032
1350080,0.504156888,3.49550271,1.869626356,0.547075603,0.649863362,0.712846671,-0.005159683,1,0.041666667
3140000,0.33486104,1.889486909,1.374586086,0.483269489,0.714801311,0.595800726,0.077177718,1.045454545,0.035714286
4105700,0.750620008,0.041543521,0.203822278,0.855005023,0.940830529,0.894305978,-0.216791868,1.074074074,0.142857143
4196800,0.656088561,1.277570724,1.130296742,0.615434564,0.696302056,0.822687452,0.068940125,1,0
8109700,0.517321616,0.827240586,0.909527672,0.656124883,0.824061155,0.726269363,0.024132287,1,0.239130435
8175000,0.495088279,1.826671839,1.351544242,0.50201987,0.60219115,0.712317936,0.013440476,1,0.230769231
9210500,0.943312634,0.017261332,0.131382388,0.898541329,0.97522372,0.973819701,-0.070782781,1,0.296296296
10336645,0.839083984,2.865127563,1.69266877,0.80673345,0.846598446,0.920065052,-0.045148272,0.923076923,0.148148148
12010000,0.515491039,71.49324799,8.455367998,0.390430843,0.50916183,0.797541337,-0.193438455,1.117647059,0.413043478
,0.618480763,8.505581794,1.826867677,0.647395058,0.757111973,0.794922458,-0.037268106,1.01602526,0.156375472
