basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,-2.704823494,13.19550323,3.632561525,-1.276781685,0.195117936,0.082684516,1.642868876,1.846153846,0.983870968
1350080,-1.148822308,15.14836788,3.892090426,-1.061958999,0.536204159,0.11820729,0.994018972,1.263157895,0.979166667
3140000,-2.480445862,9.887042046,3.144366716,-1.46172215,1.253886342,0.210104734,1.197960496,1.681818182,0.964285714
4105700,-0.493185759,0.24874565,0.498744073,0.215178194,0.7678895,0.281141169,0.579053164,1.814814815,0.952380952
4196800,-2.364857435,12.49985695,3.535513675,-2.026940844,0.98788631,0.132271753,1.284631252,1.65,0.943396226
8109700,-2.427408218,5.874079704,2.423650079,-2.44972519,1.390059352,0.004095076,0.71170795,1.363636364,0.956521739
8175000,-0.453249454,5.257571697,2.292939532,-0.505079628,0.625744343,-0.027137443,0.166527301,2,0.961538462
9210500,-3.333595753,1.319582224,1.148730701,-1.257625301,1.049142003,0.0473111,1.527144194,1.222222222,1
10336645,-0.301454902,23.1725502,4.813787511,-0.628961839,0.122184709,0.172386798,0.573281646,2.153846154,0.851851852
12010000,-0.060382843,156.4681396,12.50872254,-0.287863445,0.004274196,0.281170472,-0.250535697,2.058823529,0.913043478
,-1.576822603,24.30714392,3.789110678,-1.074148089,0.693238885,0.130223546,0.842665815,1.705447301,0.950605606
