basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.589639187,1.461585879,1.208960661,0.784407379,0.986357152,0.793415424,0.051403753,1,0.016129032
1350080,0.510793477,3.448717356,1.857072254,0.604119339,0.727451861,0.715071408,0.019503979,1,0.083333333
3140000,0.276717007,2.054659128,1.433408221,0.510836792,0.820497394,0.584476779,0.0958663,1,0.071428571
4105700,0.732130766,0.044623595,0.211242976,0.845531664,0.938596904,0.89526825,-0.259802043,1.037037037,0.126984127
4196800,0.64557004,1.316645265,1.147451639,0.815132543,1.021176696,0.827046129,0.027360074,1,0.056603774
8109700,0.520328134,0.822087884,0.906690622,0.674201223,0.886451364,0.737359712,0.033807516,1,0.347826087
8175000,0.504191071,1.793739557,1.339305625,0.520534823,0.631102562,0.715265158,0.018160565,0.909090909,0.307692308
9210500,0.947884437,0.015869215,0.125973073,0.897450708,0.927756965,0.976145294,0.051320057,1,0.259259259
10336645,0.822733283,3.156253815,1.776584874,0.894574453,0.984732449,0.910511031,0.028074909,0.846153846,0.074074074
12010000,0.509173393,72.42546844,8.510315414,0.409947441,0.535883307,0.775001226,-0.185138106,0.941176471,0.130434783
,0.60591608,8.653965014,1.851700536,0.695673636,0.846000665,0.792956041,-0.0119443,0.973345826,0.147376535
