basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.658349812,1.216858506,1.103113098,0.735966125,0.81858021,0.812083206,0.032971136,0.923076923,0.161290323
1350080,0.514516056,3.422474623,1.849993141,0.567869682,0.672276139,0.718873223,0.009559511,0.947368421,0.125
3140000,0.401499152,1.700185299,1.303911538,0.492527762,0.651078284,0.634291454,0.023339549,0.909090909,0.125
4105700,0.835040286,0.027480181,0.165771473,0.914724712,0.98415029,0.916503851,0.019052412,0.962962963,0.031746032
4196800,0.712567627,1.067760944,1.033325188,0.767015347,0.835300744,0.844534808,0.02420952,0.95,0.056603774
8109700,0.496110082,0.863594055,0.929297614,0.668423198,0.844333112,0.716097171,-0.015512501,1,0.173913043
8175000,0.541380733,1.659194708,1.288097321,0.511796974,0.590947449,0.753763133,-0.016404832,0.909090909,0.096153846
9210500,0.963112704,0.011232201,0.105982079,0.94750325,0.984602153,0.982009257,-0.034967858,0.888888889,0.222222222
10336645,0.830432162,3.019174337,1.737577146,0.807315198,0.82708627,0.915582743,-0.005289821,1.076923077,0.333333333
12010000,0.659973234,50.17372513,7.083341382,0.672074144,0.727708697,0.817320085,0.002950636,0.882352941,0.565217391
,0.661298185,6.316167998,1.660040998,0.708521639,0.793606335,0.811105893,0.003990775,0.944975503,0.189047996
