basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.641940296,1.275304556,1.129293831,0.715967801,0.799126208,0.80166589,0.026860746,1,0.064516129
1350080,0.504783362,3.491086245,1.868444873,0.542254453,0.642945588,0.714099747,0.009603198,1,0.1875
3140000,0.37773025,1.767706633,1.32955129,0.446481333,0.617220104,0.617544432,0.060255997,0.954545455,0.160714286
4105700,0.812195525,0.031285826,0.176877998,0.902122484,0.986972451,0.909555739,0.095408387,1.037037037,0.158730159
4196800,0.678871453,1.192936301,1.092216234,0.769028579,0.858151019,0.824912632,0.022462437,1,0.018867925
8109700,0.526863873,0.810886562,0.9004924,0.641386378,0.767585695,0.72698993,-0.001577143,1.090909091,0.434782609
8175000,0.517995894,1.743796468,1.320528859,0.502842291,0.584043384,0.73557203,-0.010461736,1,0.346153846
9210500,0.93978871,0.018334368,0.135404462,0.927791428,0.950828731,0.97016727,0.0325859,0.888888889,0.333333333
10336645,0.841472924,2.822592497,1.68005729,0.877919886,0.910616636,0.917355658,-0.004802713,1,0.037037037
12010000,0.59523049,59.72704315,7.728327319,0.553509209,0.639886975,0.793920382,-0.106549472,1.176470588,0.152173913
,0.643687278,7.288097261,1.736119455,0.687930384,0.775737679,0.801178371,0.01237856,1.014785106,0.189380924
