basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.651953757,1.239639401,1.113390947,0.722943528,0.80092597,0.807495839,-0.007250973,1,0.096774194
1350080,0.514982253,3.419188023,1.849104654,0.551248628,0.650143564,0.721447928,-0.020506507,0.947368421,0.0625
3140000,0.39326179,1.723585486,1.312853947,0.474312238,0.630137861,0.627240343,0.012659373,1,0.053571429
4105700,0.820081815,0.029972071,0.173124437,0.881325139,0.935293496,0.91969539,-0.159732476,1.037037037,0.111111111
4196800,0.687957972,1.159181595,1.076652959,0.791950653,0.878920138,0.830826029,-0.000925526,1,0.037735849
8109700,0.562471628,0.749859989,0.865944564,0.694852877,0.821372747,0.753090631,0.003381569,1.090909091,0.173913043
8175000,0.514854163,1.755162597,1.324825497,0.536864279,0.628469944,0.723848283,-0.002278467,0.818181818,0.211538462
9210500,0.967959858,0.00975624,0.098773681,0.953188537,0.956627905,0.984254949,-0.005889384,0.888888889,0.333333333
10336645,0.834128484,2.953360796,1.718534491,0.823079042,0.846617818,0.916050759,-0.0141267,0.923076923,0.296296296
12010000,0.528251946,69.61027527,8.34327725,0.509955374,0.599152505,0.745532133,-0.078353658,1.058823529,0.543478261
,0.647590367,8.264998147,1.787648243,0.69397203,0.774766195,0.802948228,-0.027302275,0.976428571,0.192025198
