basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,-0.244313955,4.431884289,2.105204097,-0.500051318,3.80E-08,0.043059221,-0.494281262,2,0.903225806
1350080,-0.086679101,7.660668373,2.767791244,-0.4648573,2.70E-08,0.072687172,-0.294413239,1.789473684,0.854166667
3140000,-0.012830377,2.877187967,1.696227569,-0.391860719,4.40E-08,0.056998699,-0.113271482,1.727272727,0.892857143
4105700,-1.110052824,0.351507813,0.592880943,-0.417380975,1.87E-07,0.073199346,-1.053590417,2.037037037,0.888888889
4196800,-0.00810957,3.744950771,1.935187529,-0.386478634,3.70E-08,0.061384274,-0.090053022,1.45,0.905660377
8109700,-0.091577888,1.87080574,1.367774009,-0.966947393,5.38E-08,0.038679994,0.302618235,1.090909091,0.891304348
8175000,-0.038679004,3.75773716,1.93848837,-0.864632221,3.83E-08,0.007937869,0.196669593,2,0.961538462
9210500,-0.236605644,0.376547068,0.613634312,-0.514890287,1.33E-07,0.067194962,0.486421198,1.444444444,0.814814815
10336645,-0.131444454,20.14549637,4.488373466,-0.528517664,1.82E-08,0.074138043,-0.362552673,2.076923077,0.962962963
12010000,-0.348106146,198.9240417,14.10404345,-0.62553781,6.51E-09,0.100982213,-0.590005219,2,0.97826087
,-0.230839896,24.41408273,3.160960499,-0.566115432,5.82748E-08,0.059626179,-0.201245829,1.761606006,0.905368034
