basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,-0.274942756,4.540975094,2.13095638,,0,,-0.524349928,3,1
1350080,-0.099720716,7.752607346,2.784350435,,0,,-0.315785974,3,1
3140000,-0.021591306,2.902075529,1.703547924,,0,,-0.146940261,3,1
4105700,-1.422353983,0.40353322,0.635242647,,0,,-1.192624807,3,1
4196800,-0.014279246,3.767869949,1.94110019,,0,,-0.119495466,3,1
8109700,-0.067221761,1.829062939,1.352428534,,0,,0.259271532,3,1
8175000,-0.027833939,3.718501806,1.928341724,,0,,0.166834965,3,1
9210500,-0.147136927,0.349303812,0.591019299,,0,,0.383584291,3,1
10336645,-0.141376734,20.32234001,4.508030613,,0,,-0.37600109,3,1
12010000,-0.353640199,199.7406616,14.13296365,,0,,-0.594676733,3,1
,-0.257009757,24.53269313,3.17079814,#DIV/0!,0,#DIV/0!,-0.246018347,3,1
