basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.641348153,1.277413487,1.130227184,0.68615121,0.757518947,0.802398034,-0.021916203,1.038461538,0.064516129
1350080,0.517224342,3.403382063,1.844825754,0.542551336,0.634578824,0.724824162,0.001219117,0.894736842,0.125
3140000,0.375676274,1.77354157,1.331743808,0.483293601,0.664769828,0.616452632,0.044755887,1,0.142857143
4105700,0.781455338,0.036406748,0.190805524,0.842499035,0.898114979,0.910657009,-0.21836555,1,0.126984127
4196800,0.677474409,1.198126078,1.094589456,0.776714945,0.875124574,0.82504503,0.026775034,1,0
8109700,0.510369837,0.839154899,0.916053983,0.641459744,0.802910507,0.719605184,0.02284774,1,0.260869565
8175000,0.50791952,1.780250788,1.33426039,0.511160995,0.599232852,0.723465178,-0.006975509,0.909090909,0.269230769
9210500,0.958249565,0.012713029,0.112752069,0.918121458,0.920838475,0.98075314,-0.006113948,0.888888889,0.296296296
10336645,0.790863156,3.723705053,1.929690403,0.690675738,0.716842055,0.911519454,-0.045883425,1.230769231,0.296296296
12010000,0.58896625,60.65138245,7.787899746,0.52894755,0.614505589,0.797422024,-0.116005473,1.058823529,0.282608696
,0.634954685,7.469607616,1.767284832,0.662157561,0.748443663,0.801214185,-0.031966233,1.002077094,0.186465902
