basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.639806062,1.282906055,1.132654429,0.753973828,0.854483485,0.801623783,0.000713898,1,0.080645161
1350080,0.506894499,3.47620368,1.864458012,0.585099799,0.701721311,0.712101965,-0.009323573,0.947368421,0.041666667
3140000,0.363357902,1.808534622,1.344817691,0.49885186,0.70723325,0.613542069,0.06555862,1.045454545,0.125
4105700,0.750606537,0.041545764,0.203827779,0.870684512,1.010764003,0.903122958,-0.231166452,1,0.111111111
4196800,0.6893574,1.153982997,1.074236006,0.77633837,0.855721831,0.830717109,-0.010404622,1,0.037735849
8109700,0.54391849,0.781657398,0.884113905,0.64710028,0.782531857,0.739079323,-0.020775851,1,0.152173913
8175000,0.499141693,1.812007189,1.346108164,0.463427573,0.565839887,0.724521282,-0.024690729,1,0.134615385
9210500,0.959937043,0.01219919,0.110449945,0.89437988,0.951509595,0.982672443,-0.068825535,0.888888889,0.296296296
10336645,0.830882326,3.011159182,1.735269196,0.824471277,0.861686707,0.913640937,-0.034032196,1,0.222222222
12010000,0.587092996,60.92779541,7.805625882,0.528889466,0.621050119,0.795450445,-0.123421922,1.058823529,0.260869565
,0.637099495,7.430799149,1.750156101,0.684321684,0.791254205,0.801647231,-0.045636836,0.994053538,0.146233617
