basin,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
1139000,0.644806236,0.642750829,0.645351201,0.639122695,0.642887324,0.651824981,0.639122695,0.634617269,0.640172094,0.583920181
1350080,0.504241168,0.495953262,0.514255911,0.486719906,0.514305502,0.509814411,0.515856355,0.511457264,0.508448154,0.439843118
3140000,0.378420293,0.363658547,0.387182355,0.343779683,0.363131702,0.366553783,0.387980044,0.373878121,0.369836152,0.362990916
4105700,0.790093899,0.807519451,0.733592808,0.777928442,0.78013438,0.747250289,0.809891686,0.750962511,0.771811709,0.723967195
4196800,0.682495654,0.663778812,0.676620185,0.663611531,0.681225896,0.695467979,0.676383853,0.683593363,0.680088848,0.678656042
8109700,0.529680878,0.496689737,0.515913844,0.559325606,0.535857946,0.533193201,0.545835346,0.546249866,0.524208635,0.502681851
8175000,0.451216519,0.514980286,0.521245569,0.450756252,0.513624132,0.48464936,0.510959983,0.505792975,0.481079817,0.48977983
9210500,0.956456184,0.967190821,0.96013749,0.968061261,0.884344734,0.939303793,0.946105041,0.964737162,0.951272767,0.934508875
10336645,0.832272142,0.80696556,0.829901636,0.75008209,0.845192686,0.814549208,0.823291585,0.839651719,0.851100519,0.751895413
12010000,0.606783628,0.592080563,0.598398626,0.506623089,0.606055886,0.580977619,0.597269297,0.586083442,0.55737865,0.435754955
,0.638,0.635,0.638,0.615,0.637,0.632,0.645,0.640,0.634,0.590
