basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.637901932,1.289687991,1.135644307,0.751699648,0.856850982,0.801393643,0.035416532,1.076923077,0.064516129
1350080,0.501937032,3.511151791,1.873806764,0.541091698,0.644632339,0.711951387,0.020145886,0.894736842,0.125
3140000,0.370757401,1.787514687,1.336979688,0.484836023,0.708467603,0.623130323,0.101249941,1.045454545,0.053571429
4105700,0.756276414,0.040601235,0.201497481,0.84506047,1.109644413,0.906251684,-0.153776258,1,0.047619048
4196800,0.673061758,1.214518309,1.102051863,0.801544064,0.962068319,0.831818883,0.043542337,1,0.037735849
8109700,0.514650851,0.831817865,0.912040495,0.641945449,0.864618421,0.730947334,0.042014144,0.909090909,0.065217391
8175000,0.519016951,1.74010241,1.319129414,0.518422069,0.618447244,0.729107952,0.018320166,1,0.019230769
9210500,0.969556062,0.009270195,0.096281851,0.956350449,1.009305,0.985404333,0.029906468,0.888888889,0.185185185
10336645,0.839831159,2.851824284,1.688734521,0.894560811,0.93636632,0.916653205,0.005773031,1,0.259259259
12010000,0.583308846,61.48617554,7.841312106,0.588286849,0.662527144,0.772728105,-0.040689517,0.941176471,0.695652174
,0.636629841,7.47626643,1.750747849,0.702379753,0.837292778,0.800938685,0.010190273,0.975627073,0.155298723
