basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.129710197,3.099719048,1.760601899,0.19269281,0.487163484,0.379521796,0.052344166,1.307692308,0.983870968
1350080,0.096199691,6.371443748,2.524171894,0.054755489,0.356492966,0.320934556,0.074396864,1.684210526,0.9375
3140000,0.044773459,2.713550329,1.647285746,-0.114546099,0.213586837,0.248762509,0.125984043,1.681818182,0.964285714
4105700,0.015601397,0.163988233,0.404954606,0.051314494,0.321890712,0.347258657,-0.323022515,1.481481481,0.968253968
4196800,0.009122252,3.68093729,1.918576892,-0.166171598,0.233820379,0.175490532,0.135174677,1.45,1
8109700,-0.004915476,1.722279072,1.312356305,-0.397589352,0.051148437,0.021210069,-0.06685175,1.909090909,0.913043478
8175000,-0.005867362,3.639030933,1.907624421,-0.475615884,0.020458417,-0.017471408,-0.068804398,1.545454545,0.961538462
9210500,0.426906109,0.17450738,0.417740804,0.413865697,0.51811856,0.673631493,-0.051854789,1,1
10336645,0.229706585,13.71516037,3.703398489,0.323678468,0.5613572,0.485299022,-0.004863227,1.615384615,0.925925926
12010000,0.211465836,116.3546448,10.78678102,0.193982055,0.405444831,0.47298909,-0.087696478,1.764705882,0.97826087
,0.115270269,15.16352612,2.638349208,0.007636608,0.316948182,0.310762632,-0.021519341,1.543983845,0.963267939
