basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.640992612,1.278679848,1.130787269,0.707391356,0.78626585,0.800886521,0.014589494,1,0.129032258
1350080,0.521784604,3.371234179,1.836092094,0.547036626,0.639000773,0.727987114,0.016188258,1,0.041666667
3140000,0.372713506,1.781957984,1.33489999,0.461978219,0.639156938,0.613153221,0.050667938,1,0.035714286
4105700,0.799350396,0.033425659,0.182826855,0.895992198,0.984983265,0.90189325,-0.084599406,1.037037037,0.111111111
4196800,0.686775237,1.163575172,1.078691417,0.734318935,0.8386724,0.830635504,0.055816535,1,0.018867925
8109700,0.535154521,0.796677589,0.892567975,0.625860917,0.769903898,0.732979485,0.027221328,1,0.369565217
8175000,0.508097887,1.779605508,1.334018556,0.497676226,0.577476859,0.728671769,0.002185694,1,0.326923077
9210500,0.938974675,0.018582243,0.136316703,0.939029223,0.958788216,0.969375579,0.024540475,1.111111111,0.481481481
10336645,0.843525082,2.786053419,1.669147513,0.844148174,0.866255641,0.920008384,0.000990941,0.923076923,0.222222222
12010000,0.588794529,60.67671967,7.78952628,0.53942624,0.616013587,0.793359991,-0.095780067,1,0.043478261
,0.643616305,7.368651127,1.738487465,0.679285811,0.767651743,0.801895082,0.001182119,1.007122507,0.17800625
