basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.646736175,1.258222938,1.12170537,0.729620358,0.817185283,0.805053066,0.035029579,1,0.048387097
1350080,0.512914985,3.433761358,1.853041111,0.572024276,0.67880398,0.71721649,0.003007001,1,0.208333333
3140000,0.379555583,1.762521386,1.327599859,0.485630783,0.660411716,0.618286879,0.030799035,1.045454545,0.089285714
4105700,0.825294346,0.02910373,0.170598153,0.911108742,0.99140805,0.912694804,-0.039008785,1,0.079365079
4196800,0.684836805,1.170776129,1.082024089,0.802968251,0.901572764,0.830636516,0.009393186,0.95,0.056603774
8109700,0.545784414,0.778459489,0.882303513,0.616914759,0.726829708,0.739000244,0.013743998,0.909090909,0.304347826
8175000,0.496322751,1.822205782,1.349891026,0.513177318,0.615369022,0.711074349,-0.012021755,0.909090909,0.269230769
9210500,0.954879515,0.013739211,0.117214379,0.96489227,0.973798573,0.977192634,-0.003795503,0.888888889,0.444444444
10336645,0.839945182,2.849793911,1.688133262,0.87875013,0.916290343,0.916595737,0.014228235,0.846153846,0.185185185
12010000,0.585552901,61.15504837,7.820169331,0.543241594,0.624968529,0.788746724,-0.098717786,1,0.391304348
,0.647182266,7.42736323,1.741268009,0.701832848,0.790663797,0.801649744,-0.004734279,0.95486791,0.207648757
