basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1139000,0.422440767,2.057097912,1.434258663,0.413244082,0.524333894,0.672507753,-0.088715449,1.115384615,0.193548387
1350080,0.319192648,4.799429417,2.190760009,0.286875543,0.425173134,0.592155738,-0.059771102,1.263157895,0.3125
3140000,0.281420529,2.041297436,1.428739807,0.242386121,0.413478762,0.558319403,0.096546642,0.954545455,0.375
4105700,0.594474077,0.067555435,0.259914284,0.524381119,0.557458639,0.836862389,0.166727886,1.037037037,0.238095238
4196800,0.41155988,2.185951948,1.478496516,0.516534428,0.676245093,0.642591889,-0.015224884,1.05,0.264150943
8109700,0.409481347,1.012063146,1.006013492,0.324812831,0.733120561,0.654349603,-0.111746296,1,0.673913043
8175000,0.315530181,2.476277828,1.57361934,0.475675065,0.718289196,0.579116806,-0.021843292,0.818181818,0.673076923
9210500,0.669707507,0.10057424,0.31713442,0.615155558,0.982945442,0.869168736,-0.269817829,1.222222222,0.555555556
10336645,0.63304922,6.533599854,2.556090737,0.67823513,0.777744055,0.798216358,0.060671657,1.692307692,0.703703704
12010000,-0.019786,150.4777374,12.26693676,-0.121396784,0.297872871,0.394288186,-0.407373756,1.176470588,0.913043478
,0.403707016,17.17515846,2.451196402,0.395590309,0.610666165,0.659757686,-0.065054642,1.132930732,0.490258727
