basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.851547629,0.730902493,0.854928355,0.857483966,0.882111192,0.924030286,-0.022959249,0.826086957,0.244444444
1031500,0.731350571,2.52369523,1.588614248,0.745615574,0.800467908,0.858285136,-0.044271689,0.818181818,0.18
1047000,0.653675467,3.696050644,1.922511546,0.687655366,0.761311293,0.811357913,-0.046059534,0.772727273,0.092592593
1052500,0.664209694,4.397609234,2.097047742,0.656536762,0.715050161,0.823546071,-0.047402985,0.909090909,0.186440678
1054200,0.32390219,19.92624092,4.463881822,0.349453557,0.531387627,0.576082405,-0.077273846,1,0.122807018
1055000,0.383785903,10.90709686,3.302589418,0.44234889,0.606137693,0.62269027,-0.060689934,0.954545455,0.087719298
1057000,0.650381058,2.568603516,1.602686343,0.684301257,0.756815732,0.809140591,-0.039869759,0.909090909,0.173913043
1073000,0.615749627,2.529763222,1.59052294,0.652320142,0.729115486,0.787411708,-0.029480645,0.85,0.083333333
1078000,0.789404288,1.264375448,1.124444507,0.768617788,0.802029908,0.894061394,-0.03836254,0.761904762,0.294117647
1123000,0.560151547,2.165346622,1.471511679,0.685862044,0.811766088,0.751511487,-0.031421922,0.909090909,0.086206897
1134500,0.660922706,2.787100792,1.669461228,0.703322698,0.771873653,0.814557391,-0.027553108,0.826086957,0.296875
1137500,0.471118927,5.378119469,2.319077288,0.538671467,0.668292105,0.688942511,-0.055645235,1,0.158730159
1139000,0.663433284,1.198752642,1.094875628,0.757505489,0.844610453,0.815282673,-0.019810325,0.923076923,0.14516129
1139800,0.655140221,1.257605791,1.121430244,0.779824158,0.884645283,0.812637824,-0.007409794,0.88,0.285714286
1142500,0.673339635,1.612845421,1.269978512,0.744617411,0.819798112,0.82079823,-0.019213064,0.95,0.232142857
1144000,0.68561253,1.545459986,1.243165309,0.747081239,0.817754447,0.828581125,-0.028581439,0.956521739,0.071428571
1162500,0.837967589,0.823951542,0.907717766,0.844834159,0.87258637,0.91676299,-0.023134671,0.9,0.195652174
1169000,0.540828794,4.131388664,2.032581773,0.632601999,0.75332588,0.73719847,-0.048710182,0.952380952,0.157894737
1170100,0.554503024,3.600990772,1.89762767,0.648737802,0.76548785,0.746232579,-0.044601265,1,0.155172414
1181000,0.507838845,4.513010979,2.124384847,0.609797654,0.74419111,0.715017017,-0.050589934,0.904761905,0.101694915
1187300,0.386725068,8.223287582,2.867627518,0.496722022,0.676171124,0.626158662,-0.053370494,0.952380952,0.209677419
1195100,0.45546186,3.242839336,1.800788532,0.604200183,0.768852711,0.68106289,-0.026033303,0.958333333,0.224137931
1333000,0.713125676,1.351309299,1.1624583,0.79100935,0.863395631,0.845080596,-0.026459428,1.043478261,0.20754717
1350000,0.382251501,8.807064056,2.967669802,0.433930864,0.597308874,0.62198138,-0.063251726,0.772727273,0.185185185
1350080,0.539761603,3.24450326,1.801250471,0.602149369,0.71050036,0.736130653,-0.038338527,1,0.125
1350140,0.553266168,3.211346149,1.792022921,0.606424486,0.705490947,0.745527002,-0.030682698,1,0.196078431
1365000,0.544496566,5.231908798,2.287336617,0.604447852,0.709738493,0.740299343,-0.051113505,0.956521739,0.215686275
1411300,0.7433483,0.437118322,0.661149243,0.77580105,0.824108958,0.863478147,-0.026387706,0.8,0.113207547
1413500,0.569105238,3.656298637,1.912145036,0.621599137,0.71682781,0.756430895,-0.038911399,0.857142857,0.145833333
1414500,0.513725191,4.809943199,2.19315827,0.595730597,0.715782523,0.71763661,-0.0356878,0.782608696,0.304347826
1415000,0.593307674,2.430103779,1.558879014,0.678403359,0.777095199,0.770627341,-0.022738736,1,0.26
1423000,0.660495609,2.11871171,1.45557951,0.71130703,0.781923532,0.81361296,-0.021591883,0.857142857,0.1875
1434025,0.431699395,10.45543098,3.233485887,0.48108141,0.623122096,0.662225476,-0.072897874,0.958333333,0.180327869
1435000,0.370574176,11.90071774,3.449741691,0.442885767,0.611917078,0.611813216,-0.061166231,1.12,0.283018868
1439500,0.823235095,0.865619838,0.930386929,0.829556057,0.859633803,0.90910579,-0.028120467,0.913043478,0.16
1440000,0.632420272,1.751252174,1.323348848,0.722635355,0.815138519,0.79594833,-0.027298026,0.916666667,0.037037037
1440400,0.611781508,2.68829751,1.639602851,0.654692744,0.735539258,0.784768889,-0.040708099,0.952380952,0.145833333
1451800,0.567604691,3.169262886,1.780242367,0.615615299,0.713342547,0.756141554,-0.048100367,1,0.105263158
1466500,0.81645593,0.041232627,0.203058186,0.893417259,0.952643812,0.904967853,-0.015423886,1,0.234042553
1484100,0.530571669,0.964966059,0.982326859,0.64195299,0.766457856,0.729573399,-0.018579027,1,0.071428571
1487000,0.742835283,0.353060454,0.594188904,0.819578608,0.887025595,0.862803333,-0.031742845,0.722222222,0.166666667
1491000,0.579656273,1.848318577,1.359528807,0.630272412,0.720188916,0.763034872,-0.027021877,0.777777778,0.117647059
1510000,0.692017257,2.052154541,1.432534307,0.750913189,0.819692492,0.832379297,-0.026020933,0.947368421,0.092592593
1516500,0.269631207,5.530939579,2.35179497,0.403647255,0.636601508,0.53043377,-0.021378394,0.85,0.188679245
1518862,0.455924809,3.286442757,1.812854864,0.53824693,0.677666485,0.676002625,-0.032434739,0.882352941,0.102040816
1532000,0.259084463,8.315095901,2.8835908,0.331661313,0.552529573,0.511919958,-0.03644824,1,0.211538462
1539000,0.645815462,2.264211655,1.504729761,0.698792273,0.775548577,0.804778926,-0.031610273,0.904761905,0.142857143
1542810,0.546480149,4.041855812,2.010436722,0.595406526,0.701854706,0.741972556,-0.049332865,1,0.245283019
1543000,0.655398399,2.204726934,1.484832292,0.694122063,0.76548934,0.811689893,-0.036160361,0.80952381,0.192307692
1543500,0.70701924,1.560629725,1.249251666,0.743475028,0.802765667,0.842394406,-0.032227766,1,0.12244898
1544500,0.69939813,2.24811697,1.499372192,0.710253611,0.764725685,0.840432253,-0.034594271,0.944444444,0.163265306
1545600,0.730389744,1.570371985,1.253144838,0.764627588,0.817449808,0.855818694,-0.023742467,0.789473684,0.195121951
1547700,0.612276405,2.372094393,1.540160509,0.671052705,0.759160578,0.783513362,-0.031995162,0.95,0.020408163
1548500,0.725172728,1.36162281,1.166885946,0.757079564,0.8108325,0.853020983,-0.026310239,0.789473684,0.152173913
1549500,0.508401901,4.338901043,2.083002891,0.587023999,0.712551236,0.714290999,-0.042505618,0.904761905,0.229166667
1550000,0.446272135,5.350031853,2.313013587,0.526865426,0.671271026,0.669610246,-0.045858301,1,0.215686275
1552000,0.533475846,3.677107096,1.917578446,0.5961303,0.705878973,0.732129352,-0.042993501,0.909090909,0.160714286
1552500,0.385478258,7.031662464,2.651728203,0.485958423,0.657626033,0.623076334,-0.039398976,0.913043478,0.196428571
1557500,0.652344376,1.909949064,1.382009068,0.72124611,0.80355078,0.808427558,-0.034452215,1.1,0.18
1567500,0.464440703,3.717243433,1.928015413,0.554277767,0.694918931,0.682585578,-0.036472756,0.95,0.092592593
1568000,0.531252295,3.182641745,1.783996005,0.600989171,0.715023935,0.730196057,-0.041276976,0.904761905,0.137254902
1580000,0.234695077,1.890095115,1.374807301,0.428379428,0.695632339,0.516904966,-0.023498205,0.956521739,0.080645161
1583500,0.181016147,1.469491839,1.212225985,0.420000181,0.727411389,0.488235711,-0.012367595,0.954545455,0.129032258
1586610,0.237376571,2.457513094,1.567645717,0.41998317,0.682376802,0.515369573,-0.018380007,0.88,0.196721311
1591400,0.108085454,3.491420507,1.868534321,0.239110093,0.563872695,0.378460631,-0.027739547,1.1,0.241935484
1594950,0.521750897,3.973607779,1.993391025,0.641226787,0.775814533,0.72488902,-0.033464015,1,0.163265306
1596500,0.66878897,2.29928565,1.516339556,0.691484699,0.76018846,0.821271074,-0.044340767,0.842105263,0.155555556
1605500,0.426731646,2.227953434,1.492633054,0.523916274,0.676381588,0.654112609,-0.025214583,0.904761905,0.152173913
1606500,0.563547909,2.198838711,1.482848175,0.638826723,0.742354393,0.751221079,-0.026580824,0.952380952,0.078431373
1632000,0.299057901,6.679304123,2.584434972,0.340239807,0.530609548,0.548285622,-0.035309754,0.956521739,0.120689655
1632900,0.352842629,2.302499771,1.517399015,0.439493329,0.61612016,0.594941433,-0.02577086,0.944444444,0.150943396
1634500,0.336427987,4.295889378,2.072652739,0.414739385,0.599380016,0.581400078,-0.035703424,1,0.169811321
1638480,0.278341293,3.874031782,1.968256026,0.398613923,0.623128414,0.535531765,-0.02792507,1,0.235294118
1639500,0.293474555,2.833426476,1.68327849,0.439729566,0.665024281,0.553945082,-0.032280363,0.961538462,0.257575758
1644000,0.45746243,2.083789587,1.443533715,0.576526223,0.726917028,0.678384218,-0.019678645,0.909090909,0.188679245
1664000,0.43854624,2.53475976,1.592092887,0.546219113,0.69825846,0.66358369,-0.024386384,1,0.203389831
1666500,0.320165634,5.807256699,2.409825035,0.376106997,0.556983531,0.567096245,-0.036472101,0.904761905,0.203389831
