basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.818162397,0.895274103,0.946189253,0.818796518,0.846174061,0.906768129,-0.019859763,0.956521739,0.066666667
1031500,0.658861935,3.204653978,1.790154736,0.67062521,0.733041704,0.816955194,-0.038889397,0.954545455,0.16
1047000,0.569888771,4.590240479,2.142484651,0.612892709,0.702723742,0.757680664,-0.034218542,0.909090909,0.166666667
1052500,0.57903105,5.513134003,2.348006389,0.570620027,0.642324984,0.773484531,-0.045215182,0.909090909,0.288135593
1054200,0.261037886,21.77900314,4.666797954,0.27474846,0.473335087,0.5162672,-0.060421422,1.045454545,0.368421053
1055000,0.356893361,11.38310051,3.373885077,0.393112609,0.551880598,0.601420251,-0.048566971,1,0.192982456
1057000,0.611070067,2.857415915,1.690389279,0.661275977,0.742167592,0.783076719,-0.02157647,1,0.173913043
1073000,0.549626261,2.965095043,1.721945134,0.601391091,0.696561992,0.743018166,-0.017076762,1,0.0625
1078000,0.735334992,1.588996887,1.260554198,0.72593524,0.766973972,0.863533133,-0.032106288,0.714285714,0.215686275
1123000,0.499632657,2.46327734,1.569483144,0.647376309,0.796923876,0.712004481,-0.010316516,0.954545455,0.086206897
1134500,0.614362508,3.169809818,1.780395972,0.657918256,0.733847916,0.785581437,-0.009967567,1.043478261,0.1875
1137500,0.411660016,5.982748985,2.445965859,0.490147321,0.639293015,0.642398281,-0.031715941,0.956521739,0.174603175
1139000,0.646160692,1.260272622,1.122618645,0.739361805,0.82805866,0.804210796,-0.005058999,0.884615385,0.064516129
1139800,0.629260868,1.351980448,1.162746941,0.728351343,0.823495805,0.79389552,-0.011535156,0.92,0.196428571
1142500,0.628083736,1.836290717,1.355098047,0.700786594,0.784973919,0.792666789,-0.01333168,1,0.089285714
1144000,0.640231729,1.768542171,1.329865471,0.712699598,0.794494867,0.800330517,-0.01622057,0.913043478,0.035714286
1162500,0.794149294,1.046772003,1.023118763,0.786627501,0.81781292,0.894900721,-0.027485434,0.9,0.108695652
1169000,0.495643854,4.537940025,2.130244123,0.587241537,0.715837121,0.704958056,-0.034693785,1.095238095,0.298245614
1170100,0.503258318,4.015206337,2.003797978,0.606124288,0.736426532,0.710538579,-0.030603882,1,0.137931034
1181000,0.447716773,5.064317226,2.250403792,0.553307377,0.70248282,0.670760113,-0.034582905,1,0.13559322
1187300,0.357017636,8.621628761,2.936261017,0.441440538,0.617045045,0.599033127,-0.038712926,0.952380952,0.177419355
1195100,0.397018611,3.590881348,1.894962097,0.553032222,0.738043487,0.638030344,-0.007846427,0.958333333,0.224137931
1333000,0.682539195,1.495385528,1.22285957,0.756003897,0.829943717,0.826360638,-0.017884588,1,0.188679245
1350000,0.359722733,9.128249168,3.021299252,0.410407369,0.574904323,0.602283078,-0.047672302,1.045454545,0.222222222
1350080,0.514690101,3.421247721,1.849661515,0.579419528,0.691897392,0.718483259,-0.028658913,1,0.041666667
1350140,0.486248851,3.693100214,1.921744055,0.539270043,0.654718637,0.699249862,-0.026804928,1,0.196078431
1365000,0.471015811,6.075908184,2.464935736,0.540735632,0.666367412,0.687377791,-0.032108184,1.086956522,0.156862745
1411300,0.720673293,0.475737423,0.689737213,0.755300402,0.807568252,0.850247787,-0.020651542,0.7,0.150943396
1413500,0.516471118,4.102918148,2.02556613,0.569765792,0.676158845,0.720665413,-0.030111127,1.047619048,0.208333333
1414500,0.449252248,5.447671413,2.334024724,0.534230631,0.672177076,0.670573739,-0.020355018,0.956521739,0.239130435
1415000,0.566289902,2.591542959,1.609826997,0.660812537,0.767983079,0.752694839,-0.005090793,0.9,0.16
1423000,0.604131937,2.470454931,1.571768091,0.660031374,0.743084133,0.77815195,-0.012601699,0.857142857,0.229166667
1434025,0.356395006,11.84085941,3.441054985,0.412153471,0.576529443,0.599356614,-0.048086867,0.916666667,0.344262295
1435000,0.310596049,13.03473949,3.610365562,0.376488927,0.563042164,0.558361287,-0.033902418,1.08,0.20754717
1439500,0.787138283,1.042386293,1.020973209,0.778271222,0.809808791,0.891449576,-0.029645303,0.869565217,0.18
1440000,0.588065922,1.962568641,1.400917071,0.677573099,0.778088272,0.767146625,-0.01811971,1,0.092592593
1440400,0.565928459,3.005815983,1.733728924,0.63026638,0.725955188,0.752984354,-0.018067291,1.095238095,0.333333333
1451800,0.499760509,3.666530132,1.914818564,0.549999798,0.663422763,0.70978911,-0.043476753,0.956521739,0.105263158
1466500,0.807661384,0.043208294,0.207866047,0.869020898,0.917059958,0.898996042,-0.014358855,0.95,0.085106383
1484100,0.483512163,1.061702609,1.030389542,0.623671242,0.773697078,0.699317272,-0.000379227,0.947368421,0.142857143
1487000,0.699480981,0.412581414,0.642325007,0.804675756,0.893876374,0.838711799,-0.030222647,0.777777778,0.166666667
1491000,0.501482755,2.192059994,1.480560702,0.59600641,0.720928252,0.708325076,-0.009102572,0.944444444,0.156862745
1510000,0.629594207,2.46809268,1.571016448,0.690554291,0.770700216,0.79403778,-0.018898033,1.052631579,0.148148148
1516500,0.273389578,5.502478123,2.345736158,0.376006822,0.593489528,0.527132668,-0.008718579,0.95,0.075471698
1518862,0.430122495,3.442299366,1.855343463,0.53827163,0.692000628,0.656887764,-0.012090854,1,0.081632653
1532000,0.254402041,8.367645264,2.892688242,0.307770674,0.519438267,0.505119611,-0.023210343,1,0.134615385
1539000,0.565689713,2.776435375,1.666263897,0.649461814,0.753087759,0.75228717,-0.015672013,0.952380952,0.285714286
1542810,0.497051775,4.482370853,2.117161036,0.570288585,0.691978097,0.705834638,-0.030964362,1,0.188679245
1543000,0.6150648,2.462777138,1.569323784,0.656211246,0.733891189,0.786504587,-0.027503787,0.904761905,0.153846154
1543500,0.663742572,1.791152954,1.338339626,0.69889749,0.764041662,0.816859838,-0.026974486,1,0.12244898
1544500,0.6415748,2.680561304,1.637241981,0.633857754,0.692649901,0.810467156,-0.037434485,1,0.183673469
1545600,0.688474774,1.814510107,1.34703753,0.694847472,0.746296346,0.834841985,-0.025417084,0.789473684,0.195121951
1547700,0.566196173,2.654013395,1.629114298,0.615607498,0.709021568,0.754388877,-0.029123973,0.95,0.163265306
1548500,0.694379002,1.514189363,1.230524019,0.70528894,0.756643832,0.83752426,-0.022940576,0.842105263,0.173913043
1549500,0.472865164,4.652552128,2.156977545,0.522691346,0.643044412,0.690186256,-0.035630438,1,0.208333333
1550000,0.420822799,5.595919132,2.365569515,0.482105115,0.62311542,0.650204617,-0.03477608,1.05,0.215686275
1552000,0.496029675,3.972254992,1.993051678,0.563602831,0.681628287,0.705294293,-0.029159669,1.045454545,0.196428571
1552500,0.347780108,7.463023186,2.731853434,0.436214749,0.613855422,0.590465545,-0.017956937,0.913043478,0.214285714
1557500,0.607078612,2.158629656,1.469227571,0.665008834,0.750710487,0.780280483,-0.029742096,1,0.06
1567500,0.43607682,3.914113283,1.978411808,0.513395602,0.653393745,0.660721718,-0.020557214,0.95,0.185185185
1568000,0.486498117,3.486507893,1.867219294,0.573245265,0.700971425,0.697828237,-0.021361193,1,0.274509804
