basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.823463723,0.86917311,0.93229454,0.887407664,0.93819803,0.908136171,0.018543938,0.956521739,0.088888889
1031500,0.708366215,2.739610434,1.655176859,0.74344194,0.802263856,0.843149368,-0.029377706,1.045454545,0.18
1047000,0.637206286,3.871813297,1.967692379,0.685160561,0.762757361,0.799850996,-0.034342028,0.954545455,0.12962963
1052500,0.638641208,4.732461452,2.175422132,0.650974808,0.715502679,0.804815338,-0.033313163,1,0.186440678
1054200,0.324108958,19.92014694,4.463199182,0.352562833,0.534283698,0.575643656,-0.074472256,1,0.122807018
1055000,0.395891666,10.69282341,3.269988289,0.446671633,0.599713802,0.632383964,-0.054317959,1,0.105263158
1057000,0.643972576,2.615685701,1.617308165,0.68752196,0.758932233,0.804013979,-0.020823263,1,0.130434783
1073000,0.571977794,2.81794095,1.678672377,0.624463177,0.713472843,0.757625767,-0.008340602,1,0.125
1078000,0.757841885,1.45386982,1.205765242,0.774341689,0.814775825,0.872557109,-0.013240816,0.904761905,0.235294118
1123000,0.533100784,2.298515797,1.516085682,0.675595555,0.814151943,0.734571769,-0.012722924,1,0.137931034
1134500,0.631239057,3.03109026,1.741002659,0.680807352,0.755211651,0.795583693,-0.009191397,0.956521739,0.1875
1137500,0.457421124,5.517410755,2.348916932,0.540684869,0.677630007,0.677475573,-0.039395377,1,0.095238095
1139000,0.644217342,1.267194271,1.125697238,0.7619426,0.86399138,0.804847819,0.00804566,1,0.177419355
1139800,0.667930037,1.210965037,1.100438566,0.796006278,0.902807355,0.821454794,0.015483292,1,0.196428571
1142500,0.664307803,1.657438874,1.287415579,0.74148671,0.819599986,0.81509752,-0.007475833,1.05,0.125
1144000,0.677055925,1.587522388,1.259969201,0.752537412,0.827817857,0.82293521,-0.011940198,1.043478261,0.107142857
1162500,0.811328679,0.959413171,0.979496386,0.841738075,0.877534509,0.901136407,0.012691912,1.05,0.173913043
1169000,0.528305113,4.24407053,2.060114203,0.643068677,0.772132874,0.728750038,-0.029823327,1,0.157894737
1170100,0.548915684,3.646153927,1.909490489,0.660065704,0.781307459,0.742365581,-0.025971953,1,0.172413793
1181000,0.505120873,4.537933826,2.130242668,0.623493943,0.759543836,0.712709281,-0.025300283,1,0.203389831
1187300,0.385229528,8.243340492,2.871121818,0.486258695,0.656195462,0.622422738,-0.032248002,1,0.193548387
1195100,0.422776461,3.437488079,1.854046407,0.57482903,0.749523044,0.656882346,0.011650449,1.041666667,0.155172414
1333000,0.698023349,1.422448039,1.192664261,0.805918981,0.894070387,0.837400872,0.002330239,1,0.226415094
1350000,0.391166866,8.679960251,2.946177227,0.451226868,0.607600868,0.62749701,-0.046796463,1,0.277777778
1350080,0.522079974,3.369151831,1.835524947,0.595714774,0.707997382,0.723013037,-0.021033656,1,0.0625
1350140,0.575004458,3.055080652,1.747878901,0.636273635,0.727647483,0.758937629,-0.001654038,1,0.078431373
1365000,0.547249705,5.200286388,2.280413644,0.618569682,0.725457907,0.741063451,-0.041009821,1.086956522,0.137254902
1411300,0.694499224,0.520315945,0.72132929,0.7842957,0.862641096,0.83390609,0.008627859,0.95,0.132075472
1413500,0.562758386,3.710154057,1.926176019,0.62133848,0.716368139,0.751279075,-0.02104976,1.047619048,0.166666667
1414500,0.516106606,4.786387444,2.187781398,0.589841135,0.703702569,0.719019573,-0.02545484,1.043478261,0.239130435
1415000,0.5839912,2.485772371,1.576633239,0.662748073,0.758890748,0.764214934,-0.002205511,0.95,0.18
1423000,0.626335353,2.331892252,1.527053454,0.688020382,0.767676175,0.791781047,-0.000893072,1,0.145833333
1434025,0.447573125,10.16339111,3.188007389,0.524290687,0.666484833,0.671104404,-0.052788977,1.083333333,0.196721311
1435000,0.386677027,11.59625721,3.405327768,0.469827141,0.635377407,0.624223898,-0.053423662,1.04,0.20754717
1439500,0.797601402,0.991148293,0.995564309,0.827503734,0.86434114,0.893573854,-0.004274614,1,0.18
1440000,0.616947412,1.824969053,1.350914155,0.72079242,0.820573151,0.78623933,-0.006787163,1,0.185185185
1440400,0.611062229,2.693278074,1.641120981,0.668688247,0.751839459,0.78264684,-0.022906724,1,0.229166667
1451800,0.549082041,3.305025578,1.817972931,0.611813597,0.714473784,0.742210544,-0.032016948,1,0.105263158
1466500,0.795716986,0.045891568,0.214223174,0.881554543,0.950682163,0.894524316,0.03609797,1,0.085106383
1484100,0.492769957,1.042672038,1.021113137,0.629154551,0.776326656,0.705980138,-0.026256433,1,0.053571429
1487000,0.711960852,0.39544785,0.628846444,0.818399484,0.905260503,0.846037813,-0.017657161,0.944444444,0.142857143
1491000,0.555520117,1.954449058,1.398016115,0.608877436,0.703197122,0.746769629,-0.015691217,1,0.078431373
1510000,0.655047059,2.298495054,1.516078842,0.737265455,0.819282174,0.809424829,-0.004931863,0.947368421,0.055555556
1516500,0.285851777,5.408104897,2.32553325,0.35146766,0.549548924,0.535057326,-0.014986366,1,0.113207547
1518862,0.443127096,3.363746166,1.834051844,0.523865239,0.661396742,0.66575229,-0.008949306,1,0.06122449
1532000,0.267186165,8.224172592,2.867781824,0.314518742,0.516983211,0.517488102,-0.024649238,0.944444444,0.134615385
1539000,0.618371606,2.439653397,1.561938986,0.683560981,0.766695797,0.786675343,-0.00934348,1,0.204081633
1542810,0.509560674,4.370889187,2.090667163,0.575783094,0.687880635,0.714553049,-0.017720573,1.210526316,0.169811321
1543000,0.622526109,2.415040731,1.554040132,0.682535417,0.762500942,0.789480242,-0.005000753,0.904761905,0.25
1543500,0.674996048,1.731208682,1.315754036,0.739366208,0.81010735,0.821685938,0.006137031,1,0.12244898
1544500,0.655774534,2.574365616,1.604482975,0.67734252,0.738351822,0.81347738,-0.018085457,1,0.183673469
1545600,0.692202449,1.792797923,1.338954041,0.724982785,0.781443179,0.833678971,-0.009467509,0.894736842,0.097560976
1547700,0.575624466,2.596330881,1.611313403,0.639041189,0.731598794,0.759263643,-0.009563357,1,0.224489796
1548500,0.694830537,1.511952162,1.22961464,0.736329937,0.794767618,0.834516408,-0.002672894,0.842105263,0.217391304
1549500,0.51131478,4.313191414,2.076822432,0.5674587,0.677406847,0.716695154,-0.028170545,0.904761905,0.104166667
1550000,0.447287261,5.340223312,2.31089232,0.51635735,0.650818527,0.669754761,-0.030422438,1,0.215686275
1552000,0.530184269,3.703050852,1.924331274,0.598320028,0.705623329,0.728805395,-0.020870911,1,0.071428571
1552500,0.380046725,7.093811989,2.663421106,0.463363293,0.626939178,0.617118615,-0.026311303,1,0.160714286
1557500,0.644482553,1.953140259,1.397547945,0.726740775,0.811718106,0.802966517,-0.014002491,1,0.12
1567500,0.46436739,3.717752218,1.928147354,0.556457834,0.696127295,0.682279705,-0.030764081,1,0.148148148
1568000,0.516029358,3.28600049,1.812732879,0.605286428,0.72717452,0.718938766,-0.027853267,1,0.156862745
1580000,0.232232511,1.896176934,1.377017405,0.438938499,0.711685479,0.519329443,-0.021671383,1,0.112903226
1583500,0.180509329,1.470401168,1.212600993,0.42022463,0.728215694,0.488266027,-0.017850203,1,0.096774194
1586610,0.239720702,2.449959278,1.565234576,0.426532077,0.689082086,0.518674089,-0.016225681,1,0.163934426
1591400,0.095684111,3.539966106,1.881479765,0.248115872,0.585842967,0.375666899,-0.035604287,1,0.177419355
1594950,0.524088353,3.954186678,1.988513686,0.634810808,0.759993672,0.724801564,-0.003235946,1,0.102040816
1596500,0.638373226,2.510433674,1.584434812,0.689433791,0.76345998,0.799913688,-0.012642452,1,0.044444444
1605500,0.425826371,2.231471777,1.493811158,0.525125276,0.676951468,0.65316851,-0.015398243,0.952380952,0.173913043
1606500,0.550843805,2.26284194,1.504274556,0.640603961,0.74967581,0.742239566,-0.004520354,1,0.058823529
1632000,0.274235606,6.915836334,2.629797774,0.306658445,0.499334425,0.524748043,-0.021887291,1,0.086206897
1632900,0.334808171,2.366663933,1.538396546,0.441381905,0.634358346,0.581727529,-0.028787604,1,0.075471698
1634500,0.327996194,4.350476265,2.085779534,0.408621123,0.594511867,0.573668291,-0.025781028,1,0.075471698
1638480,0.27065295,3.915304661,1.97871288,0.405551655,0.635885417,0.530869455,-0.011877326,1,0.156862745
1639500,0.275494635,2.905532598,1.704562289,0.454783859,0.698817492,0.546853639,-0.021476885,1,0.060606061
1644000,0.453611255,2.098581314,1.448648099,0.569058559,0.717214108,0.674841433,0.002068308,1,0.150943396
1664000,0.440806091,2.524557352,1.588885569,0.532884348,0.675772965,0.664099694,-0.009273423,1,0.169491525
1666500,0.283237696,6.122701168,2.474409256,0.323360552,0.51508373,0.533705506,-0.03545462,1,0.118644068
1667500,0.354078531,4.818892479,2.195197595,0.398401789,0.555989444,0.596918315,-0.023615997,1,0.157894737
1669000,0.607623339,0.536462903,0.732436279,0.721317538,0.829550862,0.781367389,0.024289692,1,0.285714286
1669520,0.633231014,1.199132562,1.095049114,0.627825526,0.683216751,0.805074699,0.008057444,1.058823529,0.159090909
2011400,0.462342024,1.819362998,1.348837647,0.576254686,0.721858501,0.681321019,-0.014598129,0.894736842,0.0625
2013000,0.425186515,2.945180416,1.716152795,0.526652214,0.679764569,0.652789509,-0.014831102,0.9375,0.081632653
2014000,0.5364452,1.628017187,1.275937768,0.639915678,0.758644342,0.73289244,-0.004793777,1,0.04
2015700,0.347219825,4.120232582,2.029835605,0.454702302,0.642104685,0.592140885,-0.030243058,1,0.092592593
2016000,0.464784861,2.760498762,1.661474876,0.548300201,0.681973159,0.682147538,-0.023245405,0.956521739,0.057692308
2017500,0.585212946,1.862101316,1.364588332,0.691832002,0.799784243,0.765751016,0.001850932,1,0.106382979
2018000,0.51055789,2.309212446,1.519609307,0.605268685,0.727929175,0.714751031,-0.01172721,0.947368421,0.086956522
2027000,0.464209437,4.543568134,2.131564715,0.538900076,0.669693708,0.68218642,-0.031826004,0.954545455,0.134615385
2027500,0.408083379,8.878863335,2.979742159,0.449269701,0.588002145,0.642494873,-0.041794661,0.947368421,0.14893617
2028500,0.497656941,3.848116636,1.961661703,0.577082198,0.700339139,0.706154726,-0.031043598,1.047619048,0.188679245
2038850,0.121424317,4.495967388,2.120369635,0.207333948,0.514364779,0.375869972,-0.025943076,1,0.140625
2046000,0.522907764,1.37465477,1.172456724,0.589684595,0.698651671,0.7237456,0.016439127,1,0.12
2051500,0.582012057,1.267516494,1.12584035,0.613268204,0.692242324,0.766565101,-0.009279631,0.947368421,0.074074074
2053200,0.757692531,1.1953969,1.093342078,0.716057621,0.749447107,0.880622844,0.024432577,1.375,0.244444444
2053800,0.379021883,1.918577909,1.385127398,0.50354717,0.68259269,0.619121035,-0.016133998,1,0.071428571
2055100,0.299570441,2.476115942,1.573567902,0.4456832,0.667787492,0.558741522,-0.027029213,1,0.0625
2056900,0.302953482,2.209306955,1.48637376,0.426758138,0.638365328,0.556987571,-0.025679281,1,0.081967213
2059500,0.286855638,2.464835644,1.569979504,0.390467335,0.602531731,0.539733603,-0.022652678,1,0.186440678
2064000,0.229675829,6.117650509,2.473388467,0.253530433,0.468055189,0.480053346,-0.025127145,1,0.063492063
2065500,0.373001277,2.741627932,1.655786197,0.411004369,0.55686909,0.613674188,-0.019184081,0.916666667,0.114754098
2069700,0.449670136,1.218038917,1.103648004,0.610243176,0.780265093,0.678437773,-0.015455729,1,0.048387097
2070000,0.263723493,1.942472816,1.393726234,0.426613881,0.670096755,0.532464991,-0.02920554,0.958333333,0.044776119
2074500,0.150799334,5.585524559,2.363371439,0.197985301,0.479503781,0.39929698,-0.046963204,1,0.158730159
2077200,0.104075134,16.25723839,4.032026586,0.063987264,0.364558369,0.326597758,-0.033909779,1,0.072727273
2081500,0.304934502,6.038429737,2.457321659,0.325853351,0.496456474,0.55568215,-0.018450622,1,0.112903226
2082950,0.50183323,3.753870964,1.937490894,0.454212679,0.519491613,0.742837756,-0.00954382,1,0.127272727
2092500,0.735522836,1.588210821,1.260242366,0.673452211,0.69826442,0.875835809,0.005826858,0.894736842,0.217391304
2096846,0.149561584,7.231919765,2.689222892,0.187693479,0.465589613,0.394117233,-0.025661463,1,0.052631579
2102908,0.183342934,1.1564399,1.075378957,0.491723726,0.823886037,0.523212764,0.002061043,1,0.067567568
2108000,0.826372057,0.882900357,0.939627776,0.747876349,0.75986439,0.923710908,0.004907517,0.944444444,0.2
2111180,0.256405234,8.346123695,2.888965852,0.316960988,0.529617727,0.50801563,-0.034755513,1,0.083333333
2111500,0.183974445,3.038777113,1.743208855,0.332635448,0.613262594,0.457515807,-0.033001732,0.958333333,0.078125
2112120,0.223369122,2.700657845,1.643367836,0.375660116,0.63541317,0.49386837,-0.022402683,1,0.079365079
2112360,0.237530529,1.553691387,1.246471575,0.469768926,0.748960495,0.533600808,-0.028628094,1,0.098591549
2118500,0.273946285,2.792027473,1.670936107,0.421618309,0.655355871,0.537292963,-0.028258879,1,0.092307692
2125000,0.156603336,11.51129723,3.392830268,0.213807481,0.493635058,0.406373792,-0.030361328,1,0.095238095
2128000,0.173995972,9.821334839,3.133900898,0.186814244,0.443502337,0.419729607,-0.040147964,1,0.059701493
2137727,0.322743654,4.442718029,2.107775612,0.42834332,0.623992682,0.57154369,-0.034170907,0.909090909,0.118644068
2140991,0.324193001,5.482156754,2.341400597,0.379236381,0.55484581,0.570777343,-0.036605954,1.047619048,0.1
2143000,0.253507137,4.187271595,2.046282384,0.367876129,0.600592732,0.512301071,-0.033907734,1,0.131147541
2143040,0.265327215,5.238213539,2.288714386,0.406695846,0.642044723,0.528177319,-0.026043041,1,0.13559322
2149000,0.328884959,2.298553228,1.516098027,0.510794823,0.732771277,0.591447497,-0.030866681,1,0.092307692
2152100,0.259661198,2.814163446,1.677546854,0.397047037,0.634042859,0.522557313,-0.03123977,1.041666667,0.116666667
2177000,0.556120425,2.759088039,1.661050282,0.700422198,0.834863067,0.750964734,-0.02808377,1.041666667,0.049180328
2178400,0.501457155,4.232009411,2.057184827,0.647585562,0.796264768,0.713547666,-0.029171782,1,0.083333333
2193340,0.132998168,6.127604961,2.47539996,0.192302643,0.491470635,0.382517022,-0.038082089,1,0.066666667
2196000,0.400029302,2.7567904,1.660358515,0.468115793,0.615636587,0.632740612,-0.006227388,0.9,0.116666667
2198100,0.38772589,5.945446968,2.438328724,0.41962973,0.561783314,0.626541528,-0.025195448,0.941176471,0.104166667
2202600,0.737977087,1.255371809,1.120433759,0.72096308,0.756017506,0.866131916,0.009068031,0.928571429,0.142857143
2212600,0.277504206,5.938370705,2.436877244,0.312878664,0.509733021,0.528042114,-0.031449065,1,0.111111111
2215100,0.65666759,1.605413556,1.267049153,0.677687378,0.737747312,0.814016426,-0.01175648,0.9375,0.166666667
2216180,0.5878748,3.385924578,1.840088198,0.61762463,0.694163501,0.770524979,-0.001686588,1,0.162790698
2221525,0.543213487,1.591662526,1.261611084,0.587676148,0.68294692,0.739491979,-0.020916564,0.882352941,0.096153846
2231000,0.855125278,0.351937771,0.593243433,0.805233311,0.819188952,0.931621308,0.012326511,0.866666667,0.341463415
2245500,0.518197209,2.038803816,1.427866876,0.550321791,0.645527959,0.724227358,-0.010699106,1.052631579,0.089285714
2246000,0.550571352,2.735721111,1.654001545,0.52354487,0.589318216,0.762043159,-0.017451126,0.894736842,0.113207547
2296500,0.921496667,0.148758337,0.385692023,0.893504313,0.925405324,0.961212353,0.033917282,1.235294118,0.363636364
2297155,0.613327861,1.371694088,1.171193446,0.624895674,0.690363824,0.789437457,0.00825095,1.071428571,0.195652174
2297310,0.822398454,0.682858527,0.826352544,0.792276842,0.811692655,0.91244384,-0.002124239,1,0.257142857
2298123,0.910432354,0.196414173,0.443186386,0.916818226,0.945237994,0.954613158,0.027677486,1.071428571,0.181818182
2298608,0.642593145,3.618817091,1.902318872,0.603596615,0.649015486,0.819769031,-0.016470937,0.846153846,0.204545455
2299950,0.460863709,5.619443893,2.370536626,0.477895906,0.588406503,0.686416031,-0.026409136,0.9375,0.074074074
2300700,0.43760705,9.963776588,3.15654504,0.387922061,0.489911258,0.694547031,-0.053969763,0.95,0.222222222
2342933,0.218971252,14.96201992,3.868077031,0.180976637,0.385813624,0.478727057,-0.039691687,1,0.237288136
2349900,0.436343014,3.974746704,1.99367668,0.47572461,0.602042675,0.663933527,-0.025185898,1,0.04
2350900,0.721761793,0.702901959,0.838392485,0.722169717,0.764130473,0.854468229,0.013901565,0.944444444,0.152173913
2361000,0.539527535,4.508060455,2.123219361,0.500838486,0.563935757,0.760670298,-0.019678138,0.947368421,0.185185185
2363000,0.64558813,2.427568436,1.558065607,0.620066786,0.666769147,0.817501407,-0.00042356,0.947368421,0.104166667
2369800,0.336861014,16.37312126,4.04637137,0.2837855,0.395949811,0.624673907,-0.032277223,0.941176471,0.123076923
2371500,0.784362212,1.088302732,1.04321749,0.751850606,0.775933921,0.89340014,-0.001810959,0.947368421,0.095238095
2372250,0.662088275,2.67458868,1.635416974,0.614892279,0.653244734,0.833456679,-0.00923922,0.882352941,0.291666667
2374500,0.496902645,2.006762505,1.416602451,0.569276289,0.686035752,0.705189777,0.004806209,1,0.176470588
2381600,0.355015993,4.931825161,2.220771299,0.471048726,0.657698452,0.599465956,-0.030861218,1,0.076923077
2384540,0.318535328,15.89694309,3.987097076,0.397113547,0.592022359,0.567672964,-0.05589579,1,0.172413793
2395120,0.299412608,6.073406696,2.46442827,0.380414573,0.580523252,0.54918355,-0.034751721,1,0.13559322
2415000,0.382833242,6.152682304,2.480460099,0.468802031,0.63502264,0.620024352,-0.037040394,1,0.137931034
2427250,0.480084956,6.078959942,2.465554693,0.466872119,0.572822213,0.708000838,-0.053916711,0.952380952,0.122807018
2430085,0.318502009,10.51174641,3.242182352,0.383337817,0.569472313,0.56578887,-0.040018067,0.956521739,0.126984127
2450250,0.283038259,16.92689705,4.11423104,0.295085611,0.488525897,0.536995506,-0.054558229,1,0.074074074
2464000,0.518583149,5.473893642,2.339635365,0.554425197,0.656742632,0.724018472,-0.033069655,1,0.070175439
2464360,0.395091951,3.820320368,1.954563984,0.499219811,0.664053023,0.629764156,-0.018309971,1,0.149253731
2465493,0.390450358,2.468655825,1.571195667,0.493835842,0.659276366,0.625779927,0.005310076,0.904761905,0.164179104
