basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.780358538,1.081400752,1.039904203,0.863168011,0.932074487,0.885045269,-0.027108461,0.347826087,0.333333333
1031500,0.772895381,2.133422852,1.460624131,0.743340078,0.77575469,0.886759827,-0.033547863,0.227272727,0.3
1047000,0.748935252,2.679417372,1.636892596,0.73095691,0.792979658,0.872250941,-0.074849784,0.318181818,0.296296296
1052500,0.762123525,3.115300655,1.765021432,0.73096133,0.762251258,0.881517761,-0.026935602,0.045454545,0.508474576
1054200,0.62418142,11.07628441,3.328105228,0.577175015,0.629264772,0.811764951,-0.038400806,0.272727273,0.438596491
1055000,0.643974245,6.301718235,2.510322337,0.618838423,0.676933229,0.815509365,-0.043335188,0.181818182,0.438596491
1057000,0.761340588,1.753398657,1.324159604,0.820307843,0.906126618,0.874841929,0.055037364,0.272727273,0.391304348
1073000,0.797196537,1.335183382,1.155501355,0.81539251,0.849277616,0.894005136,-0.006934961,0.4,0.333333333
1078000,0.723243982,1.661589026,1.289026387,0.744137176,0.801864564,0.853284869,-0.046978928,0.428571429,0.352941176
1123000,0.693769991,1.507551193,1.227823763,0.761003016,0.859170556,0.83748373,-0.084490769,0.318181818,0.293103448
1134500,0.639986426,2.959189653,1.720229535,0.557661385,0.643083751,0.834319284,-0.139753968,0.434782609,0.40625
1137500,0.656154752,3.496515751,1.869897257,0.71386309,0.813646913,0.81399728,0.080229104,0.304347826,0.380952381
1139000,0.688447684,1.109658718,1.053403398,0.656935827,0.715549231,0.845414216,-0.09701857,0.230769231,0.483870968
1139800,0.609355241,1.42457068,1.193553803,0.524060793,0.590996206,0.833072974,-0.161413148,0.64,0.517857143
1142500,0.631267726,1.82057023,1.349285081,0.568134061,0.614463449,0.824204438,-0.063670896,0.4,0.5
1144000,0.771893024,1.121324062,1.0589259,0.7324655,0.756897509,0.888359515,-0.002706995,0.260869565,0.285714286
