basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.82724233,0.850569248,0.922263112,0.852377911,0.884177625,0.910022861,-0.015209085,1,0.111111111
1031500,0.714237958,2.684451342,1.638429535,0.726625987,0.777407467,0.84867394,-0.030506028,1.045454545,0.08
1047000,0.643513948,3.804496527,1.950511863,0.680366011,0.75289464,0.804634696,-0.035298668,1,0.111111111
1052500,0.639594674,4.719974518,2.172550234,0.634209025,0.695424676,0.808862654,-0.042378508,0.954545455,0.084745763
1054200,0.319814026,20.04673004,4.477357484,0.356431627,0.539399028,0.570148333,-0.065648019,0.954545455,0.035087719
1055000,0.390229166,10.79304981,3.285277737,0.444892344,0.599038064,0.627134958,-0.047745086,1,0.070175439
1057000,0.640870154,2.638478756,1.624339483,0.669123467,0.735504568,0.803677271,-0.019481244,1.045454545,0.108695652
1073000,0.59494254,2.666749477,1.633018517,0.634201532,0.712824345,0.773767296,-0.007697599,1,0.125
1078000,0.769896016,1.38149929,1.17537198,0.783753807,0.822017491,0.879464728,-0.016186181,0.857142857,0.176470588
1123000,0.525792867,2.334492445,1.527904593,0.65645722,0.790984392,0.728004635,-0.015214491,1,0.068965517
1134500,0.64360714,2.929428577,1.711557354,0.669929799,0.735192895,0.805651968,-0.022438368,1,0.15625
1137500,0.463761151,5.452939987,2.335153097,0.532573113,0.662048936,0.682653486,-0.042779434,1,0.111111111
1139000,0.649053067,1.249970794,1.118020927,0.746553369,0.836714804,0.806226242,-0.004262544,0.961538462,0.064516129
1139800,0.668818206,1.207726121,1.098965933,0.768747128,0.856541276,0.818702532,-0.004883514,0.96,0.089285714
1142500,0.663820148,1.659846783,1.288350411,0.714546525,0.783206284,0.815560029,-0.016469665,1,0.125
1144000,0.681193322,1.567183852,1.251872139,0.737785081,0.804815412,0.825711059,-0.012990209,1,0.053571429
1162500,0.817737773,0.926822245,0.962716077,0.83690794,0.868107021,0.905109718,-0.010798587,1,0.086956522
1169000,0.526906759,4.256651878,2.0631655,0.628536001,0.751573801,0.726836953,-0.027807854,1,0.140350877
1170100,0.540724397,3.712364674,1.926749769,0.647255385,0.768057525,0.736410237,-0.023960503,1.111111111,0.120689655
1181000,0.508089066,4.510716438,2.12384473,0.612125921,0.741079628,0.713804972,-0.026163362,1,0.118644068
1187300,0.376081169,8.366009712,2.892405523,0.484776916,0.661674559,0.615881434,-0.033643037,1,0.096774194
1195100,0.420021057,3.453896761,1.858466239,0.57430623,0.750621736,0.655117435,-0.006059849,1.083333333,0.103448276
1333000,0.712114364,1.356072903,1.164505433,0.790403088,0.860420883,0.84408337,-0.009769096,1,0.132075472
