basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.823788285,0.867575109,0.93143712,0.851143235,0.888688922,0.90847253,-0.033803094,1,0.066666667
1031500,0.717404127,2.654708147,1.629327514,0.745445833,0.803200305,0.849020515,-0.036499076,1.045454545,0.16
1047000,0.642883986,3.811219692,1.952234538,0.675295883,0.750973165,0.80504926,-0.047917351,0.954545455,0.055555556
1052500,0.639476806,4.72151804,2.172905437,0.633949689,0.69734031,0.808855274,-0.048315581,1,0.169491525
1054200,0.314810514,20.19419289,4.493794931,0.321824972,0.502677143,0.571718568,-0.085351489,0.954545455,0.070175439
1055000,0.381739616,10.94331646,3.308068388,0.411242957,0.566071451,0.624381187,-0.06864506,1,0.122807018
1057000,0.640373468,2.642127752,1.62546232,0.671856349,0.748131454,0.803506789,-0.046725247,1,0.130434783
1073000,0.605785728,2.595361948,1.611012709,0.628783578,0.705442011,0.783158709,-0.038884155,0.95,0.145833333
1078000,0.760328397,1.43894136,1.199558819,0.746225962,0.789514124,0.87781627,-0.04935322,0.857142857,0.176470588
1123000,0.530063301,2.313469172,1.521009261,0.628713221,0.751331151,0.729708079,-0.044079352,1.045454545,0.051724138
1134500,0.632203996,3.023158789,1.738723321,0.649874089,0.717667699,0.800288434,-0.037833814,1,0.140625
1137500,0.449433148,5.598639011,2.366144334,0.507027273,0.640345931,0.674087301,-0.061822768,1.043478261,0.111111111
1139000,0.645314753,1.263285637,1.123959802,0.72388203,0.807484686,0.803599722,-0.021039527,1,0.112903226
1139800,0.656942487,1.251033545,1.118496108,0.750548396,0.838414729,0.811221113,-0.01994244,0.96,0.25
1142500,0.657315671,1.691961646,1.30075426,0.706881678,0.777764022,0.811875604,-0.025743654,1,0.160714286
1144000,0.666980386,1.637051702,1.279473213,0.711991301,0.780907035,0.81823753,-0.033744283,1.043478261,0.089285714
