basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.819388106,0.889239311,0.942994863,0.848049956,0.881582081,0.905587966,0.01118849,1,0.044444444
1031500,0.693036377,2.88361907,1.698122219,0.69355411,0.742151022,0.838339575,-0.022904705,1,0.02
1047000,0.62668106,3.984140635,1.996031221,0.635678595,0.701406479,0.798309867,-0.035032433,0.954545455,0.074074074
1052500,0.620592058,4.968838692,2.229089207,0.595516241,0.652297735,0.80304361,-0.039530303,1,0.118644068
1054200,0.310395598,20.32431221,4.508249351,0.317723219,0.495997101,0.566923786,-0.077307269,1,0.087719298
1055000,0.38475579,10.88992977,3.299989359,0.410598918,0.555333734,0.626603989,-0.052889314,1,0.122807018
1057000,0.630744249,2.712872505,1.647079994,0.654549615,0.720355451,0.798075708,-0.01183864,1,0.065217391
1073000,0.569297135,2.835589409,1.683920844,0.603947199,0.686575174,0.757879679,0.000411494,1,0.104166667
1078000,0.75712423,1.45817852,1.207550628,0.748406609,0.78164053,0.875146731,-0.003762566,0.904761905,0.137254902
1123000,0.531818002,2.30483079,1.518166918,0.644517118,0.768473029,0.730260872,-0.001649278,1,0.103448276
1134500,0.621783972,3.108807802,1.76318116,0.629466881,0.69208014,0.795479034,-0.017652443,1,0.0625
1137500,0.462136924,5.469456673,2.338686955,0.510907685,0.633111298,0.683262813,-0.046861056,1,0.063492063
1139000,0.64914608,1.249639511,1.117872762,0.73742588,0.825143576,0.806302157,0.024942089,1,0.064516129
1139800,0.66677469,1.215178251,1.102351238,0.759141882,0.844527185,0.817242302,0.019126669,1,0.107142857
1142500,0.656816453,1.694426537,1.301701401,0.695632976,0.760586858,0.812078418,0.001885978,1,0.125
1144000,0.679501504,1.575500607,1.255189471,0.718937139,0.779624045,0.82560677,0.003255201,1,0.017857143
1162500,0.813266858,0.949557304,0.97445231,0.827742386,0.858617663,0.902992868,0.01265274,1,0.086956522
1169000,0.538561374,4.151789665,2.037594087,0.611858502,0.71972549,0.734536069,-0.027613992,1,0.192982456
1170100,0.555378914,3.593910933,1.895761307,0.635495276,0.740855515,0.745579404,-0.022077901,1,0.034482759
1181000,0.504975885,4.539263725,2.130554793,0.594933349,0.718257964,0.711039347,-0.023430476,1,0.101694915
1187300,0.385830164,8.235286713,2.869718926,0.454483744,0.612506986,0.622545448,-0.04039754,1,0.064516129
1195100,0.430274069,3.392838001,1.841965798,0.559875369,0.721884608,0.658985702,0.005640426,1,0.120689655
1333000,0.703673005,1.395835638,1.181454882,0.788502876,0.864070177,0.839404888,0.017865254,1,0.075471698
1350000,0.390983999,8.682566643,2.946619528,0.436886301,0.582952261,0.627870466,-0.034924965,1.090909091,0.092592593
1350080,0.523270011,3.360762596,1.833238281,0.586126954,0.69156301,0.724115594,-0.003706648,1,0.104166667
1350140,0.562315881,3.146292448,1.773779143,0.605797794,0.693589509,0.752179786,0.005070959,1,0.058823529
1365000,0.543291479,5.245750427,2.290360327,0.587246154,0.684984386,0.740602652,-0.045906723,1.043478261,0.156862745
1411300,0.692242742,0.524159133,0.723988352,0.739295465,0.803839564,0.83364466,0.04280543,0.95,0.075471698
1413500,0.555621177,3.770715952,1.941833142,0.604258677,0.695807934,0.747220893,-0.008638215,1.047619048,0.145833333
1414500,0.51981461,4.749710083,2.179382959,0.573689506,0.677344441,0.722608449,-0.017307337,1.086956522,0.108695652
1415000,0.588145763,2.460947752,1.568740817,0.660941961,0.754946053,0.767221239,0.018220084,1,0.14
1423000,0.612895697,2.415763617,1.554272697,0.666351523,0.746628702,0.783880849,0.013628864,1.047619048,0.125
1434025,0.433077455,10.43007755,3.229563059,0.464449224,0.595036507,0.665031925,-0.065502614,1.083333333,0.147540984
1435000,0.381526768,11.69363403,3.419595595,0.428228333,0.583320379,0.622504509,-0.066706404,1.08,0.113207547
1439500,0.790248841,1.02715385,1.013485989,0.806094823,0.840054572,0.890383318,0.0007914,0.913043478,0.12
1440000,0.614355296,1.837318659,1.355477281,0.688661299,0.775933743,0.783850532,-0.001913817,1.041666667,0.037037037
1440400,0.606061697,2.727905512,1.651637222,0.64644452,0.723626316,0.780799868,-0.017829821,1,0.104166667
1451800,0.540081233,3.370997429,1.836027622,0.593728485,0.691371441,0.73635353,-0.010576121,1,0.035087719
1466500,0.751264021,0.055877794,0.236384842,0.805766552,0.903501213,0.893629839,0.217285022,1,0.170212766
1484100,0.494566917,1.038978219,1.01930281,0.605784129,0.743084252,0.705503853,0.041910648,1,0
1487000,0.716724306,0.388908118,0.623624982,0.779813101,0.845391214,0.847392122,0.036675904,1.055555556,0.142857143
1491000,0.54563567,1.997912645,1.413475378,0.57892715,0.667479634,0.74258197,0.01232569,1,0.058823529
1510000,0.658784926,2.273588896,1.507842464,0.706947205,0.774778545,0.812537208,0.002469326,1,0.018518519
1516500,0.275161505,5.489059925,2.342874287,0.348881533,0.554523885,0.525403422,0.006257651,1,0.037735849
1518862,0.444679976,3.354366302,1.831492916,0.528367989,0.666858613,0.666938295,0.011261001,1,0.06122449
1532000,0.270426095,8.187811852,2.861435278,0.329096742,0.531199336,0.52015579,-0.003741176,1,0.096153846
1539000,0.608412027,2.503322601,1.58218918,0.6519298,0.728817225,0.781806821,0.001418411,1,0.183673469
1542810,0.51022315,4.364984989,2.089254649,0.566755709,0.673788249,0.715606125,-0.010967682,1,0.094339623
1543000,0.620274574,2.429445744,1.558667939,0.669886216,0.746426702,0.788719553,0.003907729,1,0.153846154
1543500,0.669623643,1.759826064,1.32658436,0.729352948,0.800409317,0.818673266,0.016391946,1,0.081632653
1544500,0.64700827,2.639925957,1.624784896,0.658841243,0.716978431,0.809715273,-0.005517875,1,0.183673469
1545600,0.687695622,1.819048166,1.348720937,0.710032622,0.764054656,0.832123092,0.00999662,1,0.024390244
1547700,0.57319057,2.61122179,1.615927533,0.628207818,0.717885077,0.758201425,0.007307814,1,0.163265306
1548500,0.690550566,1.53315711,1.238207216,0.723996192,0.782321453,0.8327299,0.018641762,1,0.108695652
1549500,0.506081641,4.359379768,2.087912778,0.546078965,0.647997856,0.714654034,-0.01434258,1,0.0625
1550000,0.44609344,5.351758003,2.313386696,0.515527643,0.647370279,0.668313538,-0.010529081,1,0.098039216
1552000,0.522566378,3.763094664,1.939869754,0.576435749,0.678672433,0.724381022,-0.00849822,1,0.053571429
1552500,0.380187273,7.092204094,2.663119241,0.439449248,0.591948926,0.617473296,-0.020844419,0.956521739,0.107142857
1557500,0.636242002,1.998412132,1.413652055,0.705325209,0.78610611,0.797793633,0.009802599,1,0.1
1567500,0.464784205,3.714859486,1.927397075,0.528961345,0.652122617,0.682424885,-0.001146776,1,0
1568000,0.517997116,3.27263999,1.809043944,0.589233982,0.699458539,0.72001666,-0.002053601,1,0.058823529
1580000,0.244159043,1.86672163,1.366280217,0.408999934,0.662070215,0.515774538,0.021490393,1,0.048387097
1583500,0.193347275,1.447366118,1.203065301,0.39005737,0.679440796,0.483413519,0.043756116,1,0.129032258
1586610,0.244815528,2.433541298,1.559981185,0.404290308,0.655862808,0.515056986,0.025334934,1,0.098360656
1591400,0.115668178,3.461737871,1.860574608,0.226448088,0.541234791,0.377646181,0.013685794,1,0.112903226
1594950,0.517723799,4.00706768,2.00176614,0.618764701,0.741623044,0.719892398,-0.007002746,1,0.06122449
1596500,0.627206296,2.587954998,1.608712217,0.675395531,0.749950111,0.793153593,-0.004449437,1,0.088888889
