basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.804250523,0.963768899,0.981717322,0.875657237,0.93290925,0.89771844,-0.02023546,0.47826087,0.4
1031500,0.838867083,1.513684154,1.23031872,0.850086974,0.875321209,0.916840476,0.002353526,0.090909091,0.26
1047000,0.819958478,1.921442151,1.38616094,0.821595702,0.89865613,0.908660745,-0.074871644,0.272727273,0.277777778
1052500,0.800620258,2.611136198,1.615901048,0.810201506,0.876700282,0.897296593,-0.064005278,0.272727273,0.491525424
1054200,0.66091302,9.993715286,3.161283803,0.634630319,0.691046655,0.825065043,-0.043109581,0.227272727,0.333333333
1055000,0.709665626,5.138969421,2.266929514,0.68397919,0.733793616,0.851764559,-0.043818921,0.181818182,0.280701754
1057000,0.851994321,1.087377906,1.042774139,0.828621329,0.845763266,0.926610145,0.008708732,0.318181818,0.239130435
1073000,0.804179147,1.289212465,1.135434923,0.790511242,0.816043854,0.900799534,0.008782806,0.25,0.270833333
1078000,0.868308753,0.79064846,0.889184154,0.86302293,0.885973394,0.933368991,-0.024951395,0.428571429,0.294117647
1123000,0.765442103,1.154713869,1.074576135,0.851108924,0.925551951,0.87679467,-0.030814154,0.227272727,0.224137931
1134500,0.713921726,2.351466656,1.533449267,0.691149034,0.733719528,0.854443218,-0.039715096,0.47826087,0.421875
1137500,0.687493682,3.177834272,1.782648107,0.777962768,0.879404545,0.832546854,0.058693666,0.217391304,0.492063492
1139000,0.692103148,1.096639037,1.047205346,0.644281289,0.728528678,0.855253212,-0.152629793,0.230769231,0.387096774
1139800,0.667553186,1.212339282,1.101062797,0.67794969,0.765371203,0.829396362,-0.127459332,0.48,0.517857143
1142500,0.78346251,1.069127202,1.033986074,0.766134225,0.805155754,0.890846425,-0.052933577,0.55,0.5
1144000,0.842134431,0.776032627,0.88092714,0.881885083,0.91551888,0.917694366,0.004874978,0.086956522,0.303571429
1162500,0.788284823,1.076593518,1.037590246,0.796875276,0.83164221,0.890044314,-0.021982552,0.35,0.326086957
1169000,0.682501793,2.856687069,1.69017368,0.798188088,0.996703506,0.844623803,0.088086881,0.428571429,0.403508772
1170100,0.74415499,2.068017483,1.43806032,0.814395974,0.880500317,0.863239982,0.027025016,0.444444444,0.362068966
1181000,0.733876407,2.440295458,1.562144506,0.813602298,0.927801073,0.861971932,0.069178961,0.142857143,0.305084746
1187300,0.741259962,3.469396353,1.862631567,0.792441424,0.847637892,0.861184996,0.014004878,0.523809524,0.322580645
1195100,0.620954126,2.257297993,1.502430695,0.745976961,0.863145649,0.791929378,-0.03355952,0.291666667,0.413793103
1333000,0.749258697,1.18110621,1.086787104,0.862331198,1.010614514,0.877291021,0.051045436,0.347826087,0.377358491
1350000,0.688563913,4.440054893,2.107143776,0.695805253,0.74864918,0.83453953,-0.022698,0.136363636,0.333333333
1350080,0.645188928,2.501281023,1.581543873,0.629038659,0.70399642,0.813507497,-0.067917898,0.421052632,0.375
1350140,0.628528863,2.670320272,1.634111463,0.646632104,0.720414996,0.797527933,0.039693009,0.333333333,0.352941176
1365000,0.794211179,2.363688707,1.537429253,0.886049579,1.014781952,0.899428343,0.038127497,0.217391304,0.235294118
1411300,0.717075258,0.481865406,0.694165258,0.641735395,0.723563671,0.884190614,-0.197273359,0.3,0.471698113
1413500,0.73222664,2.272154331,1.507366688,0.733632913,0.789475203,0.860339661,-0.054184329,0.142857143,0.208333333
1414500,0.722449362,2.74536705,1.656914919,0.789940884,0.852983415,0.849976518,-0.001304947,0.217391304,0.434782609
1415000,0.726474285,1.634394884,1.278434544,0.769404864,0.822574794,0.852887547,0.004902355,0.3,0.5
1423000,0.786280975,1.333735347,1.154874602,0.775816501,0.805283785,0.890969282,-0.014257426,0.142857143,0.479166667
1434025,0.670471221,6.06257534,2.46222975,0.811847692,0.979539692,0.833506091,0.054178603,0.5,0.393442623
1435000,0.772965163,4.292606831,2.071860717,0.783028908,0.820748627,0.881490806,-0.019268584,0.36,0.264150943
1439500,0.803556904,0.961984098,0.98080788,0.87501767,0.932732463,0.897337354,-0.020114945,0.47826087,0.32
1440000,0.688133955,1.485816598,1.218940769,0.759982704,0.876793146,0.836803222,-0.102500841,0.291666667,0.407407407
1440400,0.742365897,1.784039259,1.335679325,0.840606058,0.961109936,0.868685746,0.060883388,0.333333333,0.3125
1451800,0.728987515,1.986399412,1.409396826,0.707853665,0.755743325,0.86182162,-0.049963728,0.260869565,0.210526316
1466500,0.55932647,0.098995991,0.314636284,0.715900884,0.856731236,0.75526646,0.028387222,0.75,0.489361702
1484100,0.622122109,0.776773214,0.881347386,0.694471015,0.779400885,0.788844203,-0.007993691,0.210526316,0.446428571
1487000,0.724872231,0.377721846,0.614590796,0.795073403,1.102644563,0.889082582,0.141374901,0.555555556,0.357142857
1491000,0.769942239,1.011600733,1.005783641,0.837005851,0.921797156,0.879576092,0.043923073,0.277777778,0.509803922
1510000,0.796974644,1.352801204,1.163099825,0.852469582,0.90088439,0.892894071,0.014877008,0.263157895,0.37037037
1516500,0.544452488,3.44977212,1.857356218,0.529955563,0.60059917,0.753647564,-0.010406993,0.35,0.339622642
1518862,0.572645485,2.581400633,1.606673779,0.598623182,0.686738968,0.76136275,-0.038198117,0.529411765,0.448979592
1532000,0.483454287,5.797053814,2.407707169,0.521090088,0.629118145,0.698940276,-0.013714087,0.333333333,0.423076923
1539000,0.778241292,1.417647004,1.190649824,0.846679553,0.902431488,0.882449019,-0.008697595,0.238095238,0.367346939
1542810,0.682815462,2.826809406,1.681311811,0.706778313,0.764098883,0.829076098,0.018158544,0.315789474,0.433962264
1543000,0.725734591,1.754722953,1.324659561,0.78794003,0.848550975,0.851934301,0.006780074,0.285714286,0.307692308
1543500,0.77465342,1.200360656,1.095609719,0.803766515,0.847497344,0.881103518,-0.023677181,0.35,0.306122449
1544500,0.763647884,1.767611027,1.329515335,0.731800326,0.761992157,0.882449275,-0.02364191,0.222222222,0.346938776
1545600,0.743143857,1.496084332,1.223145262,0.727005709,0.782050669,0.868904651,-0.065634288,0.157894737,0.414634146
1547700,0.686943799,1.915278912,1.383936021,0.733779641,0.798338056,0.829629373,0.019024877,0.35,0.346938776
1548500,0.780692533,1.086551666,1.04237789,0.71867294,0.776367784,0.896000192,-0.088384874,0.315789474,0.391304348
1549500,0.650657982,3.083332539,1.755942066,0.568796287,0.627573013,0.836898453,-0.076966867,0.428571429,0.291666667
1550000,0.626705527,3.606712818,1.899134755,0.608244595,0.687598884,0.803498183,-0.073967353,0.45,0.352941176
1552000,0.686600119,2.470193386,1.571684888,0.641271448,0.71687299,0.843731174,-0.09586037,0.181818182,0.428571429
1552500,0.600230277,4.574363232,2.138776106,0.642137272,0.724901736,0.777037692,-0.02896799,0.217391304,0.446428571
1557500,0.712494761,1.579495072,1.256779644,0.800592591,0.878595531,0.845056264,-0.022370592,0.65,0.46
1567500,0.50049606,3.466988325,1.86198505,0.638715998,0.826556861,0.719670881,-0.077495418,0.4,0.462962963
1568000,0.740003526,1.765289903,1.328642127,0.715584013,0.768220544,0.867811353,-0.05634442,0.285714286,0.450980392
1580000,0.699869931,0.741239667,0.860952767,0.729711775,0.812429667,0.843117968,-0.100180782,0.086956522,0.5
