basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.805889338,0.955700219,0.977599212,0.855261484,0.905932546,0.898572736,-0.038593512,0.391304348,0.355555556
1031500,0.838740468,1.514873624,1.230802025,0.833441681,0.855625749,0.917986458,-0.008355714,0.227272727,0.28
1047000,0.794841945,2.189491272,1.479692965,0.778028023,0.846475482,0.896494307,-0.0797382,0.363636364,0.37037037
1052500,0.806062609,2.539861441,1.593694275,0.810035889,0.839325368,0.899907263,0.010014241,0.045454545,0.355932203
1054200,0.695367098,8.978269577,2.996376074,0.70493001,0.755433261,0.838134595,0.016217519,0.181818182,0.526315789
1055000,0.645700455,6.27116394,2.504229211,0.676594947,0.745908797,0.806237329,-0.026050631,0.409090909,0.456140351
1057000,0.806534246,1.42136693,1.192210942,0.83759081,0.878660917,0.898589057,0.023042336,0.136363636,0.304347826
1073000,0.759858668,1.581002235,1.257379114,0.697384827,0.761476994,0.884977708,-0.089858122,0.2,0.229166667
1078000,0.82602863,1.04448998,1.022002926,0.805763908,0.828280032,0.912970358,-0.017713599,0.380952381,0.392156863
1123000,0.763619766,1.163685203,1.078742417,0.835895994,0.923951209,0.877382628,-0.063339323,0.227272727,0.172413793
1134500,0.725328594,2.257706165,1.502566526,0.738858098,0.813872635,0.856334607,-0.078596219,0.347826087,0.484375
1137500,0.678279251,3.271534681,1.808738423,0.790709478,1.014002681,0.846529206,0.101415455,0.391304348,0.380952381
1139000,0.70156759,1.062929511,1.030984729,0.638071674,0.740959287,0.866625264,-0.183520749,0.307692308,0.467741935
1139800,0.680855542,1.163829327,1.078809217,0.655929307,0.753136039,0.847418505,-0.168444082,0.52,0.482142857
1142500,0.760319054,1.183395147,1.08783967,0.685855842,0.736864924,0.891310811,-0.101303443,0.4,0.410714286
1144000,0.817667395,0.89630723,0.946735037,0.84166171,0.88858068,0.905647428,-0.047313616,0.304347826,0.375
1162500,0.771246374,1.163235784,1.07853409,0.779824667,0.818320096,0.880853444,-0.027312886,0.45,0.391304348
1169000,0.714309692,2.570495844,1.603276596,0.839453691,0.972606659,0.854440837,0.042382743,0.333333333,0.403508772
1170100,0.683104575,2.561493158,1.600466544,0.810738568,0.931311369,0.833284131,0.040601846,0.5,0.396551724
1181000,0.70083046,2.74331975,1.656296999,0.816910431,0.911518753,0.840231263,0.008727944,0.380952381,0.389830508
1187300,0.723741531,3.704297304,1.924655113,0.674668777,0.713558853,0.865209678,-0.042991929,0.333333333,0.274193548
1195100,0.578484565,2.510213375,1.584365291,0.658726256,0.803571701,0.768530563,-0.10453143,0.333333333,0.448275862
1333000,0.761164322,1.125025272,1.060672085,0.811868885,0.862973034,0.872659506,0.016627057,0.260869565,0.358490566
1350000,0.726108372,3.904794455,1.976055276,0.737021672,0.780942261,0.855407613,0.008293552,0.045454545,0.388888889
1350080,0.64949286,2.470940113,1.571922426,0.61647921,0.676435947,0.82058977,-0.055627506,0.473684211,0.25
1350140,0.605177641,2.838180542,1.684690043,0.631231387,0.704002917,0.781978634,-0.015253825,0.285714286,0.450980392
1365000,0.781001478,2.51541543,1.586006125,0.882955659,0.971662462,0.887807779,0.013021396,0.086956522,0.254901961
1411300,0.641034931,0.61137414,0.781904176,0.555893312,0.632485449,0.856109955,-0.204649523,0.2,0.396226415
1413500,0.764793485,1.995812654,1.412732336,0.717210412,0.769719124,0.885352485,-0.075395532,0.380952381,0.291666667
1414500,0.756460845,2.408945322,1.552077744,0.714673451,0.746844947,0.880765868,-0.03678064,0.260869565,0.304347826
1415000,0.74319154,1.534504533,1.238751199,0.698848371,0.739061534,0.874449902,-0.0560451,0.15,0.52
1423000,0.793652818,1.287730575,1.134782171,0.763122976,0.823005974,0.897537706,-0.079787947,0.238095238,0.416666667
1434025,0.731998682,4.930611134,2.220497947,0.822799671,0.919386148,0.858880155,0.044893838,0.291666667,0.426229508
1435000,0.783578232,4.091942787,2.022855108,0.762989774,0.794061422,0.890913177,-0.027709315,0.24,0.264150943
1439500,0.74827981,1.232676744,1.110259764,0.856055943,0.976903498,0.872943019,-0.054239459,0.47826087,0.38
1440000,0.714813054,1.358709931,1.165637135,0.770430145,0.85406214,0.848841041,-0.075437278,0.5,0.462962963
1440400,0.66608119,2.312288284,1.520621019,0.808581919,1.058367848,0.846395993,0.073300265,0.380952381,0.416666667
1451800,0.775579751,1.644899368,1.282536303,0.769343773,0.83099103,0.884740928,-0.065556847,0.347826087,0.298245614
1466500,0.68065989,0.071738802,0.267841001,0.826086853,0.951646507,0.833914532,0.029878693,0.65,0.340425532
1484100,0.601745695,0.818659425,0.904798002,0.577121666,0.633143723,0.792362637,-0.027243868,0.263157895,0.464285714
1487000,0.729160398,0.371834666,0.609782474,0.776069155,0.901633799,0.868596608,0.155589893,0.611111111,0.452380952
1491000,0.737477779,1.154352188,1.074407831,0.75222662,0.799131453,0.861360051,0.024309717,0.055555556,0.509803922
1510000,0.763848469,1.573528051,1.254403464,0.806254138,0.853604734,0.874312711,-0.012059381,0.368421053,0.296296296
1516500,0.575045437,3.218097687,1.793905707,0.555886043,0.620902836,0.773804696,-0.01868926,0.5,0.358490566
1518862,0.622776777,2.278586626,1.5094988,0.600051558,0.673472583,0.801613187,-0.058197431,0.294117647,0.408163265
1532000,0.536744028,5.198997498,2.280131026,0.490704194,0.56753844,0.75864702,-0.047736317,0.333333333,0.346153846
1539000,0.75493148,1.566660762,1.251663198,0.836261673,0.90419513,0.869720874,-0.017159401,0.238095238,0.367346939
1542810,0.676665753,2.881616831,1.697532571,0.703285499,0.769176841,0.825264956,0.035364836,0.315789474,0.396226415
1543000,0.773592323,1.448533893,1.203550536,0.802781294,0.855617225,0.880821636,0.040238746,0.285714286,0.384615385
1543500,0.802491933,1.052072406,1.025705809,0.834510064,0.873302698,0.896275328,0.017022967,0.45,0.306122449
1544500,0.791740626,1.557513356,1.248003748,0.738711143,0.771731079,0.900371757,-0.048787754,0.111111111,0.367346939
1545600,0.796023965,1.18807888,1.089990312,0.758639907,0.789440215,0.899975599,-0.041400887,0.368421053,0.365853659
1547700,0.695647269,1.862031102,1.364562605,0.741025091,0.804616809,0.834905397,0.022413252,0.2,0.489795918
1548500,0.812407032,0.929423213,0.96406598,0.789571208,0.846143186,0.906108177,-0.070916966,0.421052632,0.347826087
1549500,0.72573936,2.420655727,1.555845663,0.66283197,0.714123368,0.868122702,-0.064667262,0.571428571,0.375
1550000,0.717772663,2.726836205,1.651313479,0.681828722,0.743366599,0.857691333,-0.069221571,0.5,0.37254902
1552000,0.692687303,2.422214508,1.556346526,0.660120672,0.750563383,0.844088864,-0.105127059,0.272727273,0.392857143
1552500,0.630444169,4.228640556,2.056365861,0.620252965,0.692398369,0.803991034,-0.059199199,0.47826087,0.464285714
1557500,0.637842923,1.98961699,1.410537837,0.796909019,0.951397359,0.811809555,-0.041316543,0.25,0.5
1567500,0.583212018,2.89286828,1.700843403,0.605680263,0.699494481,0.768945294,-0.05693341,0.1,0.481481481
1568000,0.71761179,1.917322397,1.384674112,0.754134164,0.81138885,0.848281135,-0.024658538,0.285714286,0.37254902
1580000,0.664546251,0.828479588,0.910208541,0.718702052,0.820976794,0.822374884,-0.108407587,0.217391304,0.35483871
1583500,0.608731091,0.70204854,0.837883369,0.632592058,0.741678298,0.795335405,-0.144734949,0.227272727,0.5
1586610,0.647338837,1.136431694,1.066035503,0.679197078,0.798829317,0.813325112,-0.118105039,0.2,0.475409836
1591400,0.639141202,1.412590265,1.188524407,0.702448592,0.782627583,0.799895289,-0.019827571,0.1,0.516129032
1594950,0.682831556,2.635243654,1.623343357,0.759133639,0.835200131,0.826571894,0.017751282,0.526315789,0.346938776
1596500,0.713753223,1.987141252,1.409659977,0.793470018,0.863567233,0.845048341,0.003247018,0.315789474,0.466666667
1605500,0.690962791,1.201044083,1.095921568,0.77412357,0.867457926,0.832882236,0.039173804,0.380952381,0.347826087
1606500,0.701485485,1.503911495,1.226340693,0.763159235,0.835941434,0.838127304,-0.031097885,0.380952381,0.294117647
1632000,0.479430974,4.960522175,2.227222974,0.637784724,0.846388459,0.70792076,0.050473467,0.304347826,0.344827586
1632900,0.311517835,2.449527979,1.565096795,0.66123078,1.101833224,0.693428468,0.050305724,0.5,0.433962264
1634500,0.547748178,2.927826881,1.711089384,0.657391011,0.781705976,0.741559067,-0.02345066,0.388888889,0.301886792
1638480,0.513397962,2.612192869,1.616227976,0.546235868,0.644307852,0.720785206,-0.016869521,0.368421053,0.411764706
