basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.830795854,0.833073556,0.912728632,0.888531086,0.952333391,0.913508999,0.046856314,1,0.111111111
1031500,0.723918617,2.593510866,1.610438098,0.779829817,0.838032663,0.85093712,0.002975327,0.954545455,0.24
1047000,0.647726029,3.759544373,1.938954453,0.72029773,0.799646735,0.804831272,0.000682012,0.909090909,0.12962963
1052500,0.654152036,4.529327393,2.12822165,0.68862942,0.752649426,0.810893039,-0.001773737,0.954545455,0.186440678
1054200,0.3364802,19.55553627,4.422164207,0.379204182,0.549497843,0.582829449,-0.045815524,0.954545455,0.122807018
1055000,0.404273927,10.54445553,3.247222741,0.471870474,0.619719326,0.63651674,-0.024442967,0.954545455,0.122807018
1057000,0.64389798,2.616233587,1.617477538,0.724306915,0.808228731,0.802507824,0.009387702,1.045454545,0.195652174
1073000,0.608864248,2.575093985,1.604709938,0.686731568,0.779517591,0.780637018,0.022992117,1,0.166666667
1078000,0.778091028,1.33229804,1.154252156,0.819001247,0.86539346,0.882482191,0.01979248,0.761904762,0.235294118
1123000,0.538639486,2.271249056,1.507066374,0.699565239,0.851607144,0.74287161,0.037353668,1.045454545,0.086206897
1134500,0.645715982,2.912094831,1.706486106,0.706597325,0.783339679,0.804054249,0.018926034,0.913043478,0.140625
1137500,0.464942932,5.440922737,2.33257856,0.566904221,0.705697715,0.682272191,-0.001916177,1.043478261,0.19047619
1139000,0.63939786,1.284359932,1.133296048,0.772425276,0.896436632,0.806295217,0.050878659,0.961538462,0.096774194
1139800,0.646359473,1.289626718,1.135617329,0.793973582,0.934331357,0.814757569,0.056325335,1.04,0.321428571
1142500,0.667080492,1.643749118,1.282087796,0.757495065,0.844718993,0.81771948,0.02925214,1,0.160714286
1144000,0.674902081,1.598110318,1.264163881,0.765833193,0.851748705,0.822537489,0.028504929,0.956521739,0.089285714
1162500,0.826979265,0.879828274,0.937991617,0.876625039,0.925807655,0.910043612,0.030847903,1,0.152173913
1169000,0.534482509,4.188489437,2.046579937,0.667419475,0.800514698,0.734132044,0.007790539,1,0.157894737
1170100,0.546728313,3.663834333,1.914114504,0.681113964,0.812260211,0.742760422,0.011597748,1.055555556,0.25862069
1181000,0.508865803,4.503593922,2.12216727,0.64870942,0.792002618,0.717321752,0.010363085,1,0.118644068
1187300,0.394630611,8.117282867,2.849084567,0.514982934,0.685993791,0.630691751,-0.009120291,1,0.14516129
