basin,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-NSE,Peak-Timing,Missed-Peaks
1022500,0.760521159,1.179069638,1.085849731,0.722744268,0.805503547,0.888386208,-0.147781491,0.695652174,0.422222222
1031500,0.853244051,1.378626823,1.174149404,0.847416788,0.875222504,0.925560135,-0.029726082,0.136363636,0.3
1047000,0.769180492,2.463356018,1.569508209,0.700508964,0.792761326,0.890826392,-0.121549919,0.363636364,0.351851852
1052500,0.768333152,3.033977509,1.741831653,0.818458745,0.876455665,0.877137399,-0.032192972,0.136363636,0.423728814
1054200,0.735414654,7.797971249,2.79248478,0.739322339,0.779350698,0.861501335,0.004603507,0.272727273,0.421052632
1055000,0.687371969,5.533571243,2.352354404,0.697865354,0.75906378,0.833287168,-0.038554359,0.181818182,0.473684211
1057000,0.801533535,1.458106518,1.207520815,0.75307848,0.785382032,0.904397748,-0.047297079,0.181818182,0.326086957
1073000,0.747349024,1.663361073,1.289713562,0.641211621,0.703729868,0.890608012,-0.104451656,0.2,0.270833333
1078000,0.793586701,1.239265084,1.113222837,0.714021572,0.785849154,0.905968416,-0.112975366,0.333333333,0.37254902
1123000,0.699638367,1.478661656,1.216002326,0.828207637,0.961447299,0.846046391,-0.05328016,0.409090909,0.362068966
1134500,0.702658772,2.444044352,1.563343965,0.726615979,0.826851785,0.844257481,-0.099040337,0.217391304,0.34375
1137500,0.698912472,3.061718225,1.749776622,0.808206697,1.04404676,0.860516511,0.088841692,0.347826087,0.444444444
1139000,0.723895371,0.983404338,0.991667454,0.699598646,0.7857939,0.865752691,-0.138704538,0.230769231,0.35483871
1139800,0.660485953,1.238111496,1.112704586,0.720544032,0.830617726,0.821703233,-0.120957829,0.52,0.5
1142500,0.742776096,1.270011425,1.126947836,0.720200042,0.765231192,0.8703644,-0.060869612,0.45,0.517857143
1144000,0.801247209,0.97702527,0.988445886,0.874891662,0.935239851,0.896202638,-0.020200009,0.347826087,0.392857143
1162500,0.711978287,1.464620113,1.210214904,0.649414162,0.736149073,0.865680949,-0.143689498,0.5,0.260869565
1169000,0.689480215,2.793898821,1.671495983,0.836058042,0.990330696,0.8438379,0.0334966,0.19047619,0.438596491
1170100,0.689969718,2.506001711,1.5830356,0.796225592,0.889597058,0.833002937,0.026856711,0.444444444,0.431034483
1181000,0.743705988,2.350160599,1.533023352,0.832710576,0.903729856,0.863340296,0.004376176,0.333333333,0.389830508
1187300,0.741239011,3.46967721,1.862706958,0.684623827,0.723041832,0.875769095,-0.049060274,0.380952381,0.306451613
1195100,0.589582801,2.444120884,1.563368442,0.70968203,0.830387712,0.771035149,-0.037278984,0.375,0.310344828
1333000,0.749868572,1.178233385,1.085464594,0.802534804,0.855060339,0.866034237,0.005127898,0.173913043,0.396226415
1350000,0.710583717,4.126125336,2.031286621,0.699483329,0.76914531,0.848902871,-0.060754802,0.136363636,0.351851852
1350080,0.621512681,2.668189526,1.633459374,0.567011052,0.648649454,0.809928288,-0.091979839,0.315789474,0.333333333
1350140,0.546599299,3.259270906,1.805345093,0.596010146,0.70456928,0.742017413,-0.050873607,0.285714286,0.392156863
1365000,0.768063039,2.664026022,1.632184433,0.816642595,0.889973164,0.878581432,-0.060930382,0.130434783,0.31372549
1411300,0.705503315,0.501574278,0.708219089,0.655678149,0.768182874,0.875764624,-0.223352969,0.2,0.377358491
1413500,0.737887084,2.22412324,1.491349469,0.712624044,0.78332293,0.867407954,-0.086250588,0,0.375
1414500,0.717306942,2.7962327,1.672193978,0.721058849,0.784682095,0.852062127,-0.064520277,0.173913043,0.326086957
1415000,0.755142093,1.463096499,1.209585259,0.699022846,0.746719062,0.882912494,-0.07644441,0.3,0.36
1423000,0.768053308,1.447486877,1.203115488,0.691946805,0.773777246,0.892448764,-0.119702064,0.238095238,0.395833333
1434025,0.745013893,4.691161156,2.165908852,0.787879825,0.84915036,0.864158248,-0.03911994,0.25,0.475409836
1435000,0.745184332,4.817865849,2.194963747,0.669236394,0.724357665,0.882109439,-0.089705579,0.2,0.339622642
1439500,0.750131249,1.223610163,1.106169138,0.752418038,0.839998603,0.875224647,-0.121020861,0.391304348,0.28
1440000,0.675504625,1.545986295,1.243376972,0.695459158,0.822376609,0.835725779,-0.150846586,0.5,0.37037037
1440400,0.70870322,2.01714325,1.420261683,0.791667767,0.869790554,0.842855899,-0.03126289,0.333333333,0.333333333
1451800,0.694082856,2.242234945,1.497409411,0.625262189,0.70553422,0.853288033,-0.110392086,0.304347826,0.333333333
1466500,0.608284533,0.087997712,0.296644083,0.762515391,0.901825309,0.796105988,-0.119681649,0.65,0.425531915
1484100,0.596087843,0.830289781,0.911202382,0.575388918,0.65163815,0.790860678,-0.099949367,0.473684211,0.428571429
1487000,0.776958734,0.306212515,0.553364721,0.879513317,0.967592299,0.885476188,0.019138901,0.777777778,0.404761905
1491000,0.725116462,1.208706856,1.09941205,0.779253906,0.838249981,0.851757107,-0.013829635,0.166666667,0.411764706
1510000,0.752556458,1.64876914,1.284044057,0.831082102,0.914643049,0.869823205,-0.045023661,0.315789474,0.37037037
1516500,0.527601689,3.577379942,1.891396294,0.512135962,0.586193144,0.743226852,-0.011172489,0.4,0.377358491
1518862,0.580236733,2.535546303,1.592339883,0.504569118,0.576319993,0.796734483,-0.077243842,0.294117647,0.387755102
1532000,0.55642271,4.978148937,2.231176581,0.455731008,0.521263063,0.798449911,-0.065322176,0.222222222,0.211538462
1539000,0.748882532,1.605330229,1.26701627,0.662838789,0.74565959,0.885757684,-0.126714885,0.19047619,0.326530612
1542810,0.647627234,3.140413761,1.77212126,0.636881174,0.689847529,0.814598518,-0.019512149,0.263157895,0.452830189
1543000,0.752581745,1.582957506,1.258156392,0.74755913,0.782436907,0.872153026,0.004488409,0.095238095,0.423076923
1543500,0.762146279,1.266982913,1.125603355,0.71540568,0.750802398,0.884843446,-0.053240988,0.4,0.306122449
1544500,0.75684303,1.818502545,1.348518649,0.686806211,0.733486056,0.886342748,-0.073452391,0.388888889,0.428571429
1545600,0.725814492,1.597021222,1.26373305,0.669895279,0.748491704,0.867319225,-0.110942163,0.421052632,0.390243902
1547700,0.702463329,1.820330381,1.349196198,0.687008858,0.727269411,0.846590347,-0.003795915,0.4,0.510204082
1548500,0.763861135,1.169942379,1.081638747,0.690035447,0.766982079,0.889689185,-0.112377457,0.315789474,0.304347826
1549500,0.631287485,3.254298687,1.803967485,0.484793844,0.561183989,0.856421746,-0.12249662,0.428571429,0.395833333
1550000,0.651976645,3.362546921,1.833724876,0.539031243,0.618966341,0.847418548,-0.118115067,0.4,0.431372549
1552000,0.679110795,2.52922368,1.590353319,0.572003457,0.65922159,0.858275578,-0.133804619,0.363636364,0.410714286
1552500,0.592155099,4.666763306,2.160269267,0.534670949,0.615040183,0.795700152,-0.09135408,0.347826087,0.410714286
1557500,0.696027368,1.669963479,1.292270668,0.71065883,0.801234663,0.8407546,-0.096328028,0.2,0.4
1567500,0.522247821,3.316012383,1.820992142,0.570104907,0.707932413,0.727746074,-0.083510295,0.45,0.425925926
1568000,0.709318608,1.973630428,1.404859576,0.655613483,0.728809476,0.856530132,-0.089513496,0.142857143,0.37254902
1580000,0.60237509,0.982025445,0.99097197,0.645517593,0.747957885,0.784625065,-0.109164625,0.130434783,0.370967742
1583500,0.534636945,0.834994674,0.91378043,0.593272008,0.733427167,0.747870195,-0.15641056,0.090909091,0.483870968
1586610,0.623442739,1.21343565,1.101560552,0.651629919,0.778641582,0.800188913,-0.128044114,0.28,0.508196721
1591400,0.603509039,1.552073359,1.245822363,0.673049601,0.770560861,0.777893484,-0.039440341,0.05,0.467741935
1594950,0.728341252,2.257119417,1.502371265,0.797218629,0.861010492,0.853545312,0.011943369,0.157894737,0.346938776
1596500,0.71949321,1.947294116,1.395454806,0.726772289,0.789830565,0.852269658,-0.054513678,0.263157895,0.444444444
1605500,0.694229364,1.18834877,1.090114109,0.752737543,0.832190216,0.834116385,-0.038949128,0.428571429,0.326086957
