basin,NSE
1139000,0.558218092
1139800,0.553096265
1142500,0.555465072
1144000,0.57212466
1162500,0.636623323
1169000,0.426610053
1170100,0.425700366
1181000,0.425758779
1187300,0.303054154
1195100,0.353715122
1333000,0.560484052
1350000,0.13820225
1350080,0.409325838
1350140,0.269348145
1365000,0.364409149
1411300,0.595530301
1413500,0.396536648
1414500,0.390927911
1415000,0.493687809
3010655,0.639814526
3011800,0.534188986
3015500,0.582894802
3021350,0.375622392
3026500,0.444619715
3028000,0.458140135
3049000,0.500010222
3049800,0.391700208
3050000,0.302694499
3069500,0.320587039
3070500,0.469182909
3076600,0.402201474
3078000,0.370780468
3140000,0.298649728
3144000,0.042334795
4074950,0.81436713
4105700,0.77068305
4115265,0.555217266
4122200,0.835297614
4122500,0.862262622
4127918,0.681595385
4127997,0.560471117
4161580,0.770633474
4185000,0.733002633
4196800,0.706529528
4197100,0.566752285
4197170,-0.309310913
4213000,0.402335048
4213075,0.142877221
4216418,0.374999523
4221000,0.472768486
4224775,0.35956192
4233000,0.363158226
4256000,0.527800947
4296000,0.640781343
8101000,0.123890042
8103900,0.215984106
8104900,0.064456403
8109700,0.447205424
8150800,0.015287697
8158700,0.051398337
8158810,0.02393353
8164300,0.185353279
8164600,0.2756657
8165300,0.016831398
8171300,0.193976462
8175000,0.403021812
8176900,0.193404853
8178880,0.13936913
8189500,0.427910924
8190000,0.048498333
8190500,0.026224613
8194200,-2.477323771
8195000,0.092456758
8196000,0.067739904
8198500,-0.111610293
8200000,0.129719257
8202700,-0.077068806
8267500,0.746476173
8269000,0.828242213
8271000,0.681494802
8324000,0.752101451
9081600,0.658325911
9107000,0.747662812
9210500,0.864128694
9223000,0.767272428
9306242,-0.392260075
9312600,0.84705694
9497980,-0.256150842
9505350,0.214526594
9505800,-0.548825979
9508300,0.19244194
9510200,0.201702476
9512280,0.06287396
9513780,0.049927771
10234500,0.845892221
10244950,0.859022692
10336645,0.632546365
10336660,0.493727922
10343500,0.472915471
12010000,0.545139939
,0.361365908
