basin,NSE
1139000,0.56189546
1139800,0.586902142
1142500,0.606564075
1144000,0.596515238
1162500,0.809752226
1169000,0.352997124
1170100,0.469880342
1181000,0.386224926
1187300,0.182935417
1195100,0.192537248
1333000,0.502722502
1350000,0.271205306
1350080,0.347682476
1350140,-0.20795393
1365000,0.341637671
1411300,0.617966503
1413500,0.207854748
1414500,0.002765357
1415000,0.482887328
3010655,0.250860751
3011800,0.28402853
3015500,0.410132825
3021350,0.156598032
3026500,0.18126899
3028000,0.408902705
3049000,0.278998137
3049800,0.402393222
3050000,0.094078481
3069500,0.274685264
3070500,0.011652648
3076600,0.48389852
3078000,0.450107336
3140000,0.261315286
3144000,0.318882942
4074950,0.949446119
4105700,0.722645283
4115265,0.425817907
4122200,0.905801304
4122500,0.947599031
4127918,0.762581244
4127997,0.481354773
4161580,0.846096501
4185000,0.888893068
4196800,0.676035285
4197100,0.475864112
4197170,0.06144321
4213000,0.392722487
4213075,0.20532167
4216418,0.284574509
4221000,0.238045037
4224775,0.116435528
4233000,0.22047931
4256000,0.595783025
4296000,0.738653451
8101000,0.08864069
8103900,0.050806522
8104900,-0.251740813
8109700,0.545968294
8150800,-13.28380585
8158700,0.212093472
8158810,0.206329525
8164300,0.28727293
8164600,0.276505888
8165300,-27.36554146
8171300,0.074889064
8175000,0.357124805
8176900,-0.172891736
8178880,-16.77684021
8189500,0.571754634
8190000,0.120783925
8190500,-0.021271467
8194200,-1.989443302
8195000,-1.093316793
8196000,0.048121214
8198500,-7.600841522
8200000,-2.99138546
8202700,-5.660052776
8267500,0.983444015
8269000,0.969369853
8271000,0.978038514
8324000,0.923046052
9081600,0.980383119
9107000,0.978559447
9210500,0.965881046
9223000,0.956647512
9306242,0.91446007
9312600,0.986881516
9497980,-0.11936295
9505350,0.162706375
9505800,-0.404885769
9508300,-0.481731176
9510200,-0.210187674
9512280,0.073948085
9513780,0.02975589
10234500,0.964648183
10244950,0.988481062
10336645,0.787854224
10336660,0.540021509
10343500,0.630704224
12010000,0.55450356
,-0.386973051
