basin,NSE
1139000,-0.46346128
1139800,-0.546772122
1142500,-0.378400326
1144000,-0.389518738
1162500,-0.384061337
1169000,-0.330336571
1170100,-0.348700166
1181000,-0.321897745
1187300,-0.233920455
1195100,-0.287259817
1333000,-0.460655808
1350000,-0.179054737
1350080,-0.182308674
1350140,-0.162424922
1365000,-0.414186835
1411300,-0.567798972
1413500,-0.280041218
1414500,-0.30855298
1415000,-0.29520452
3010655,-0.264213085
3011800,-0.44816494
3015500,-0.354712367
3021350,-0.250308871
3026500,-0.357178926
3028000,-0.403843284
3049000,-0.244705558
3049800,-0.149241328
3050000,-0.222876906
3069500,-0.311131001
3070500,-0.348346114
3076600,-0.342751622
3078000,-0.341500044
3140000,-0.103748083
3144000,-0.091385484
4074950,-1.326106071
4105700,-3.670829773
4115265,-0.855268478
4122200,-2.814820528
4122500,-3.440061092
4127918,-0.306557059
4127997,-6.009420395
4161580,-0.262636304
4185000,-0.168777108
4196800,-0.074347734
4197100,-0.078360677
4197170,-0.038847089
4213000,-0.19290626
4213075,-0.167478204
4216418,-0.200847864
4221000,-0.213985682
4224775,-0.171109319
4233000,-0.191203356
4256000,-0.453622103
4296000,-0.413493633
8101000,-2.71E-05
8103900,-0.001561165
8104900,-0.003559947
8109700,-0.001139879
8150800,-0.059023023
8158700,-0.008463383
8158810,-0.007809162
8164300,-0.004564166
8164600,-0.008957148
8165300,-0.022017241
8171300,-0.003811002
8175000,-0.000135064
8176900,-0.0015558
8178880,-0.002796054
8189500,-0.007660985
8190000,-0.001179218
8190500,-0.060066223
8194200,-1.019293785
8195000,-0.002563834
8196000,-0.000264406
8198500,-0.014521122
8200000,-0.003560424
8202700,-0.049587369
8267500,-0.321645379
8269000,-0.037263274
8271000,-0.431068778
8324000,-0.458156586
9081600,-0.314354181
9107000,-0.239982128
9210500,-0.022927165
9223000,-0.0713346
9306242,-8.478344917
9312600,-0.001078844
9497980,-0.05695641
9505350,-0.000330925
9505800,-0.003912687
9508300,-0.000836372
9510200,-0.013223886
9512280,-0.048594952
9513780,-0.003048182
10234500,-0.086959243
10244950,-0.103341937
10336645,-0.198885202
10336660,-0.201678157
10343500,-0.107765317
12010000,-0.383136392
,-0.446882865
