basin,NSE
1139000,0.065428495
1139800,0.471635401
1142500,0.556242943
1144000,0.347343862
1162500,0.75471139
1169000,-0.17850709
1170100,0.43657428
1181000,0.097268224
1187300,0.263142228
1195100,0.012767911
1333000,-3.135448456
1350000,0.075401008
1350080,0.337856472
1350140,0.057508707
1365000,0.075202405
1411300,0.214812458
1413500,0.132047355
1414500,0.002077281
1415000,0.183744669
3010655,0.55186376
3011800,0.484145284
3015500,0.348603129
3021350,0.182480693
3026500,0.020652413
3028000,0.423673034
3049000,0.087470531
3049800,-0.178848982
3050000,0.020405293
3069500,0.102140665
3070500,0.180488825
3076600,0.466513872
3078000,0.289115429
3140000,-0.605728388
3144000,0.120807528
4074950,0.949685596
4105700,0.841758177
4115265,0.414874256
4122200,0.907127678
4122500,0.947710976
4127918,0.783105955
4127997,0.653829873
4161580,0.840095341
4185000,0.857864022
4196800,0.520029604
4197100,0.295148194
4197170,-0.126966953
4213000,0.35301125
4213075,-0.155769587
4216418,0.292439818
4221000,0.270416081
4224775,0.234317541
4233000,-0.089839578
4256000,0.516684651
4296000,0.751266658
8101000,0.148355961
8103900,-0.038609266
8104900,-0.230497122
8109700,0.258913994
8150800,-0.078633785
8158700,0.136157453
8158810,-0.020641804
8164300,0.262067258
8164600,0.344465017
8165300,-0.068950415
8171300,-1.898232698
8175000,0.547747344
8176900,0.090698957
8178880,-0.787300944
8189500,0.449193716
8190000,0.10363245
8190500,0.008613825
8194200,-2.63896656
8195000,-0.089777112
8196000,-0.430488586
8198500,-0.030430317
8200000,-1.666894913
8202700,-0.057307005
8267500,0.977987062
8269000,0.963572703
8271000,0.978474533
8324000,0.931811891
9081600,0.967043508
9107000,0.980412977
9210500,0.971127255
9223000,0.969356487
9306242,0.88124457
9312600,0.985467866
9497980,-0.478680253
9505350,-0.082050443
9505800,0.307050884
9508300,-0.012425542
9510200,-0.379948974
9512280,-0.224596858
9513780,0.053947151
10234500,0.967213206
10244950,0.992525302
10336645,0.479524076
10336660,0.43299824
10343500,0.08841449
12010000,0.482810557
,0.198667783
