basin,NSE
1139000,0.579552323
1139800,0.643090725
1142500,0.594691843
1144000,0.568782687
1162500,0.762181431
1169000,0.300520241
1170100,0.368130624
1181000,0.307689965
1187300,0.308593929
1195100,0.181226075
1333000,0.248395443
1350000,-0.172420382
1350080,0.379739761
1350140,0.319712639
1365000,0.339595377
1411300,0.694934309
1413500,0.364506721
1414500,-0.312322378
1415000,0.359472334
3010655,0.642201632
3011800,0.454938412
3015500,0.507445872
3021350,-0.050346375
3026500,0.402792275
3028000,0.533078969
3049000,0.481894016
3049800,0.278380215
3050000,0.027244866
3069500,0.304218292
3070500,0.345621645
3076600,0.522035956
3078000,0.450500429
3140000,0.157729268
3144000,0.10345155
4074950,0.95131344
4105700,0.844505474
4115265,0.456276953
4122200,0.916532613
4122500,0.954788297
4127918,0.72968629
4127997,0.616959631
4161580,0.859564498
4185000,0.883811139
4196800,0.698179156
4197100,0.433794439
4197170,-0.199627042
4213000,0.329691231
4213075,0.041637778
4216418,0.292152584
4221000,0.460646629
4224775,0.2469396
4233000,0.371064723
4256000,0.56623137
4296000,0.745051563
8101000,-0.143523574
8103900,-0.196757436
8104900,0.119418859
8109700,0.25381881
8150800,-0.49715209
8158700,-0.196666598
8158810,0.18444711
8164300,0.203472316
8164600,0.283974648
8165300,-0.061139464
8171300,0.22236973
8175000,0.338865101
8176900,0.093328416
8178880,-0.217604756
8189500,0.518320322
8190000,-0.044075251
8190500,-0.178655505
8194200,-0.163910151
8195000,0.083511353
8196000,0.059334457
8198500,-0.211248517
8200000,-0.038174033
8202700,-0.041257143
8267500,0.977132065
8269000,0.970300689
8271000,0.974293487
8324000,0.930592932
9081600,0.967506438
9107000,0.980844766
9210500,0.969049754
9223000,0.967233244
9306242,0.936288118
9312600,0.988673022
9497980,-0.183545232
9505350,0.023943663
9505800,0.121422887
9508300,-0.477955461
9510200,-0.060663939
9512280,0.064156711
9513780,0.116246343
10234500,0.968870677
10244950,0.991686597
10336645,0.799337462
10336660,0.593706608
10343500,0.646752983
12010000,0.428675294
,0.372617068
