basin,NSE
1139000,0.588719845
1139800,0.591950685
1142500,0.583894759
1144000,0.654415399
1162500,0.77152513
1169000,0.144875884
1170100,0.399938822
1181000,0.222529352
1187300,0.225885451
1195100,0.188393295
1333000,0.572737604
1350000,0.281619668
1350080,0.331914604
1350140,0.321758568
1365000,0.290155947
1411300,0.661804646
1413500,0.486911952
1414500,0.459021091
1415000,0.506293446
3010655,0.637134016
3011800,0.44789207
3015500,0.460915804
3021350,-0.051385164
3026500,0.438801944
3028000,0.512849212
3049000,0.314240992
3049800,0.321141899
3050000,0.039669096
3069500,0.302664161
3070500,0.185817897
3076600,0.403289735
3078000,0.386003077
3140000,0.215534449
3144000,0.264237165
4074950,0.945698611
4105700,0.785229892
4115265,0.32523632
4122200,0.907619283
4122500,0.948317435
4127918,0.739626348
4127997,0.658914804
4161580,0.864572465
4185000,0.869432911
4196800,0.692259908
4197100,0.537810028
4197170,-0.061082602
4213000,0.367635369
4213075,0.100332558
4216418,0.250159502
4221000,0.381854355
4224775,0.294311106
4233000,0.246766627
4256000,0.557427198
4296000,0.755435914
8101000,-0.050771713
8103900,-1.494626999
8104900,-0.084753275
8109700,0.615959704
8150800,-1.813578129
8158700,0.439608812
8158810,0.227185488
8164300,0.171846569
8164600,0.265120625
8165300,-1.420905828
8171300,0.128151238
8175000,0.380420685
8176900,0.152731717
8178880,-2.412463427
8189500,0.480519116
8190000,0.00187242
8190500,0.005010009
8194200,-0.134342909
8195000,0.045536757
8196000,0.026723385
8198500,-0.278914452
8200000,-0.113913536
8202700,-0.236772418
8267500,0.981076319
8269000,0.966061961
8271000,0.977080043
8324000,0.932841562
9081600,0.973715739
9107000,0.98000982
9210500,0.973701928
9223000,0.967798226
9306242,0.934314296
9312600,0.990053593
9497980,-0.160993695
9505350,-15.37916946
9505800,-17.78674126
9508300,-0.04012084
9510200,0.087578833
9512280,0.254399002
9513780,0.076330602
10234500,0.969033973
10244950,0.990678583
10336645,0.8071132
10336660,0.603587359
10343500,0.655985028
12010000,0.601826847
,0.00586516
