basin,NSE
1139000,0.584319055
1139800,0.611539662
1142500,0.580472529
1144000,0.577506036
1162500,0.787544161
1169000,0.415169537
1170100,0.448999882
1181000,0.361693442
1187300,0.01852107
1195100,-0.207240701
1333000,0.405915499
1350000,0.278072119
1350080,0.36446774
1350140,0.264227211
1365000,0.351360917
1411300,0.643976659
1413500,0.455584526
1414500,0.327286422
1415000,0.571861476
3010655,0.49243331
3011800,0.38517195
3015500,0.539329857
3021350,0.117284715
3026500,0.214266419
3028000,0.173519254
3049000,0.071571171
3049800,0.168651819
3050000,-0.107331514
3069500,0.303533971
3070500,0.054115534
3076600,0.498649836
3078000,0.446589589
3140000,0.177339435
3144000,0.197199643
4074950,0.940338764
4105700,0.783581242
4115265,0.495757937
4122200,0.90567711
4122500,0.951886017
4127918,0.769889668
4127997,0.633742839
4161580,0.856411114
4185000,0.85743916
4196800,0.658719629
4197100,0.465525746
4197170,-0.349542856
4213000,0.283053041
4213075,-0.054613233
4216418,-0.052956581
4221000,0.133504212
4224775,-0.195055962
4233000,-0.935505629
4256000,0.522026092
4296000,0.742481142
8101000,0.102023244
8103900,0.206860363
8104900,0.199284554
8109700,0.359009981
8150800,-1.6118927
8158700,0.392570019
8158810,0.176911354
8164300,0.295737803
8164600,0.213699639
8165300,-0.352336884
8171300,0.270068705
8175000,0.502396047
8176900,-0.015474319
8178880,-1.131990671
8189500,0.590153515
8190000,0.079773664
8190500,0.020548165
8194200,0.298869193
8195000,0.023189366
8196000,0.047674298
8198500,-2.831975698
8200000,-1.986189842
8202700,-0.734603047
8267500,0.982290274
8269000,0.976293024
8271000,0.978135262
8324000,0.927452475
9081600,0.974436501
9107000,0.982678318
9210500,0.972943736
9223000,0.971325908
9306242,0.923329204
9312600,0.990072668
9497980,-0.155417919
9505350,0.213638186
9505800,-0.117919564
9508300,-0.193677306
9510200,-0.27693665
9512280,0.186049521
9513780,0.086890638
10234500,0.974499939
10244950,0.991999799
10336645,0.781530291
10336660,0.622101963
10343500,0.626204252
12010000,0.570827365
,0.290890163
