basin,50,100,150,200,250,300,350,400,450,500,550,600
1139000,0.672070771,0.656178981,0.632352352,0.595629811,0.585042298,0.585043401,0.588719845,0.583741039,0.584319055,0.507559359,0.494160414,0.512397647
1139800,0.693380862,0.655280024,0.660829604,0.664421916,0.632478863,0.595318347,0.591950685,0.643728644,0.611539662,0.526777834,0.636841655,0.553184122
1142500,0.693928182,0.655645609,0.589235097,0.607402414,0.610123992,0.594860494,0.583894759,0.599060059,0.580472529,0.516811252,0.579470307,0.458490968
1144000,0.679663301,0.670400918,0.680193722,0.625668943,0.593681097,0.581576318,0.654415399,0.59500441,0.577506036,0.541480482,0.577290714,0.645488858
1162500,0.82990478,0.825817063,0.812214345,0.824132085,0.807957292,0.808633029,0.77152513,0.784873843,0.787544161,0.766756326,0.754709169,0.797682166
1169000,0.515868694,0.4179914,0.223523855,0.323448896,0.265034795,0.184160173,0.144875884,0.219626486,0.415169537,0.319741189,0.288923264,0.143646359
1170100,0.511998773,0.455752552,0.339576423,0.452429295,0.396960378,0.401547372,0.399938822,0.393855989,0.448999882,0.444851756,0.445776403,0.133023202
1181000,0.468048632,0.374230862,0.112357914,0.361397326,0.300673485,0.276944578,0.222529352,0.279263914,0.361693442,0.302753448,0.283738077,0.35324192
1187300,0.397527397,0.283454597,0.166852355,0.035971045,0.263718069,0.161467612,0.225885451,0.104546368,0.01852107,0.305368364,0.280473053,0.320269048
1195100,0.441993415,0.443962038,0.340263188,0.356997848,0.296184301,0.324653447,0.188393295,0.027301908,-0.207240701,0.262814105,-0.848460317,-0.498404026
1333000,0.710884392,0.613494754,0.575633585,0.451284349,0.507181197,0.374285638,0.572737604,0.28222245,0.405915499,0.504899561,0.309329867,0.346268594
1350000,0.409096301,0.321766019,0.283233225,0.33144474,0.258105695,0.27926743,0.281619668,0.230496824,0.278072119,0.252446532,0.108482242,0.273464799
1350080,0.47463429,0.376360238,0.245154262,0.382044971,0.290619433,0.317935348,0.331914604,0.395378292,0.36446774,0.43828702,0.436892331,0.352480173
1350140,0.504547328,0.442428946,0.197968066,0.320241988,0.394416571,0.325888038,0.321758568,0.355142355,0.264227211,0.218210042,0.195098817,0.402455747
1365000,0.497152627,0.353046179,0.316116393,0.446420312,0.281895995,0.341041267,0.290155947,-0.054620862,0.351360917,0.354883313,0.317836702,0.367224216
1411300,0.733353853,0.704846352,0.750677913,0.698450953,0.576283723,0.649392784,0.661804646,0.638706893,0.643976659,0.432431757,0.447990239,0.418384552
1413500,0.521892309,0.432495713,0.420211017,0.434837461,0.351405025,0.267034113,0.486911952,0.284402072,0.455584526,0.368761957,0.410710633,0.502174824
1414500,0.525987238,0.327085614,0.435321927,0.444551945,0.423220456,0.406062365,0.459021091,-0.274490952,0.327286422,-0.312425613,0.437946618,0.376240849
1415000,0.614517272,0.410026133,0.407815456,0.60898909,0.442064822,0.451054275,0.506293446,0.180376649,0.571861476,0.42417258,0.434723616,0.39863348
3010655,0.723575294,0.517211646,0.638180047,0.662169993,0.672819018,0.675289512,0.637134016,0.504198849,0.49243331,0.615653753,0.592852622,0.554404736
3011800,0.569827527,0.513405621,0.407004833,0.582262784,0.50839144,0.460612237,0.44789207,0.404072762,0.38517195,0.518943638,0.425075173,0.4598791
3015500,0.706997246,0.619152963,0.566718578,0.632205635,0.561928391,0.540762901,0.460915804,0.53239727,0.539329857,0.372904718,0.229635179,0.464839935
3021350,0.457742989,0.237923205,0.212192893,0.317430913,0.207864165,0.032010913,-0.051385164,-0.1354568,0.117284715,-0.109458089,0.187342286,-0.127627611
3026500,0.545768946,0.448338568,0.451668024,0.466548443,0.465127885,0.100889862,0.438801944,0.211971104,0.214266419,0.316561401,0.23112756,0.349900424
3028000,0.632693827,0.613924026,0.574378341,0.56237936,0.538360685,0.504894376,0.512849212,0.549674839,0.173519254,0.336393178,0.440270543,0.431934416
3049000,0.588761836,0.586846441,0.405958354,0.521244526,0.454019368,0.37293452,0.314240992,0.277352393,0.071571171,0.37211746,0.40332067,0.032394588
3049800,0.208877206,0.337901413,0.236735344,0.368700206,0.273907602,6.35E-05,0.321141899,0.009005964,0.168651819,0.305815876,0.177419484,0.120468497
3050000,0.54232192,0.394811332,0.324846625,0.44291538,0.114061475,0.190028131,0.039669096,0.176962256,-0.107331514,0.117805719,0.142054677,-0.11407721
3069500,0.588610172,0.411789656,0.411639392,0.432886362,0.299345493,0.301205516,0.302664161,0.24515146,0.303533971,0.31664741,0.295602918,0.217484474
3070500,0.611312091,0.361312151,0.332193971,0.491970122,0.222565234,0.317779481,0.185817897,0.176715434,0.054115534,0.199520946,0.304259419,-0.078306317
3076600,0.567780703,0.494889975,0.512340099,0.565278918,0.359297276,0.495249391,0.403289735,0.329094768,0.498649836,0.343409181,0.4683128,-0.720989943
3078000,0.595009476,0.503913462,0.340198457,0.472138226,0.435772061,0.349556744,0.386003077,0.468527019,0.446589589,0.405303001,0.297041297,0.196580648
3140000,0.396896362,0.320828676,0.323479235,0.240628421,0.114457607,0.087927222,0.215534449,0.195594966,0.177339435,0.184868693,-0.095036387,0.03062892
3144000,0.431586146,0.438107371,0.358449817,0.266820729,0.146991074,0.117937982,0.264237165,0.068130255,0.197199643,0.209186614,-0.191848636,0.037954628
4074950,0.952423111,0.945989888,0.943930767,0.952474982,0.949592959,0.940222587,0.945698611,0.949041672,0.940338764,0.948965747,0.945716899,0.92491515
4105700,0.778154194,0.856984809,0.649849236,0.815282673,0.76170668,0.764572024,0.785229892,0.832619742,0.783581242,0.837914109,0.833285928,0.840220809
4115265,0.608203888,0.625217617,0.610844195,0.549340487,0.4831267,0.548007131,0.32523632,0.416052699,0.495757937,0.438936055,0.056370318,0.429523408
4122200,0.919805482,0.921229787,0.917826504,0.92281197,0.910072483,0.900426716,0.907619283,0.871155143,0.90567711,0.886218183,0.898995869,0.917317696
4122500,0.954628639,0.956573881,0.95115706,0.954418208,0.955113932,0.95466762,0.948317435,0.941374976,0.951886017,0.950930689,0.946264133,0.956419449
4127918,0.829078838,0.825298026,0.808126003,0.771039829,0.788984075,0.794318855,0.739626348,0.761991814,0.769889668,0.786419168,0.754872963,0.762323692
4127997,0.684284419,0.66154471,0.650236458,0.657755971,0.600680381,0.612614512,0.658914804,0.669637501,0.633742839,0.647048831,0.639008552,0.510246038
4161580,0.844740838,0.859256625,0.83295171,0.846620694,0.85533075,0.858553737,0.864572465,0.856441066,0.856411114,0.858415589,0.841616586,0.849828467
4185000,0.908699885,0.891733468,0.899578847,0.872165039,0.872783363,0.907666348,0.869432911,0.885928549,0.85743916,0.875660911,0.856602982,0.742620677
4196800,0.738925189,0.742923379,0.702134877,0.635958195,0.703139037,0.719665974,0.692259908,0.647603601,0.658719629,0.69898352,0.65789029,0.526450515
4197100,0.609434545,0.630929261,0.532614946,0.437542319,0.621435225,0.58208397,0.537810028,0.429898918,0.465525746,0.503515601,0.395296514,0.366501808
4197170,0.294017732,0.20407176,-0.363106132,-0.044512272,0.044708431,-0.019158125,-0.061082602,-0.083379269,-0.349542856,-0.127602339,-0.179688573,-0.584106922
4213000,0.550196946,0.539443314,0.438723743,0.486176312,0.443802118,0.309722185,0.367635369,0.283162057,0.283053041,0.335475445,0.170653462,0.258181036
4213075,-0.026015282,0.026530981,0.156920075,-0.135047674,0.03417629,0.098021924,0.100332558,0.002674103,-0.054613233,-0.093391538,-0.217531919,-0.255441546
4216418,0.400758803,0.189543486,0.371376932,0.363887787,0.337992489,0.235097468,0.250159502,0.200058341,-0.052956581,0.044500887,0.10976553,-0.013840318
4221000,0.566446751,0.437229514,0.504275143,0.523369879,0.49088645,0.461969018,0.381854355,0.270608366,0.133504212,0.253906906,0.366708994,0.336821318
4224775,0.372089386,0.385378599,0.278948784,0.284088552,0.369593263,0.302016556,0.294311106,0.401761293,-0.195055962,-0.210365653,0.223184347,0.202558994
4233000,0.348236859,0.40914166,0.384650111,0.343860745,0.32913816,0.272889197,0.246766627,0.226453424,-0.935505629,-0.249313712,0.300780654,-0.038632751
4256000,0.709898591,0.676215142,0.626428366,0.65250352,0.579512507,0.552579314,0.557427198,0.549892217,0.522026092,0.611130774,0.583128393,0.481024206
4296000,0.81429477,0.754072234,0.772834808,0.764580965,0.782902107,0.740859956,0.755435914,0.757342219,0.742481142,0.695585996,0.768081754,0.707659841
8101000,0.437769294,0.263467193,0.298922658,0.050477564,0.289367914,0.22663337,-0.050771713,0.120326877,0.102023244,0.166848361,0.040746212,0.05360508
8103900,0.322791994,0.229457498,-3.464372158,-0.011269927,0.222840548,-1.334592342,-1.494626999,0.069459617,0.206860363,0.160534501,-0.067225814,0.080775678
8104900,0.257083535,0.180981636,0.148640037,0.173633516,0.129520357,0.220006227,-0.084753275,0.131355584,0.199284554,-0.527859926,0.048374891,0.136307657
8109700,0.572847784,0.353552401,0.446855605,0.156424224,0.534846872,0.496825993,0.615959704,0.366441488,0.359009981,0.125148594,0.509114772,0.438771129
8150800,0.025164664,0.030853212,-0.914916039,-3.785891056,-0.741419554,-0.912561655,-1.813578129,-1.350389481,-1.6118927,-0.55895865,-0.456149101,-9.953856468
8158700,0.014020264,0.280337036,0.457589805,0.4158234,0.233753681,0.216371179,0.439608812,0.131151021,0.392570019,0.381021917,0.281287074,0.373474538
8158810,0.171276689,0.27007705,0.283100963,0.206757724,0.121623039,0.177002072,0.227185488,0.224194467,0.176911354,0.165247738,0.071049154,0.24861902
8164300,0.449225426,0.330411553,0.345662057,0.284435749,0.332240343,0.250582159,0.171846569,0.123687327,0.295737803,0.341172636,0.233075976,0.099820614
8164600,0.468197048,0.417837739,0.091602087,0.377101123,0.411496818,0.289872468,0.265120625,0.434203863,0.213699639,0.397908628,0.276470542,0.25057435
8165300,0.11825037,0.072263777,-0.443113685,-24.69781113,-0.677321553,-0.055006981,-1.420905828,-1.009046793,-0.352336884,-0.791612029,-0.010307074,-0.537364483
8171300,0.240683258,0.220386267,0.186326802,0.251501441,0.18990463,0.215902567,0.128151238,0.181312084,0.270068705,0.159465551,-0.100461006,0.051837921
8175000,0.62889263,0.56341067,0.489453137,0.411954045,0.438079715,0.51129517,0.380420685,0.450089276,0.502396047,0.556653827,0.498043478,0.111171484
8176900,0.394257069,0.065063417,0.259995043,0.176543415,0.189026058,0.15237391,0.152731717,0.195712626,-0.015474319,-0.147314191,0.115059197,-0.038516402
8178880,-0.189121127,0.302547991,0.205137193,-1.309597015,-4.288642883,-4.199217319,-2.412463427,-1.167028189,-1.131990671,-10.03689194,-37.21756363,-3.096117973
8189500,0.64274323,0.480279863,0.601431698,0.456810832,0.590687901,0.484544635,0.480519116,0.260572135,0.590153515,0.527130932,0.370632172,0.05067724
8190000,0.178189933,0.135269105,0.049870133,0.011135519,0.009963334,0.095497847,0.00187242,0.051838875,0.079773664,0.011563718,0.118102014,0.080159724
8190500,0.208676219,0.049530268,0.056617558,0.010232329,0.042706609,0.15250653,0.005010009,0.037411273,0.020548165,0.068135142,-0.048403978,-0.014977574
8194200,0.600115269,0.699544877,-0.149481058,0.448497176,0.515137762,0.392248094,-0.134342909,-2.844894886,0.298869193,-4.686773777,0.213871539,0.287302732
8195000,0.325157583,0.187296212,0.079926372,0.111029744,-0.045427918,0.018873394,0.045536757,-0.051674962,0.023189366,-0.455594182,-0.322292686,-1.16601038
8196000,0.143520653,0.077410877,0.006802738,0.064543307,0.036372304,0.05948621,0.026723385,0.043110251,0.047674298,0.049412549,-0.276553512,0.065315068
8198500,-0.013400435,-1.686246872,-3.564721584,0.144473135,0.090221822,-0.021933198,-0.278914452,-0.14968586,-2.831975698,-0.42828691,0.097090721,0.103963137
8200000,0.305309832,-2.442832947,0.189460635,0.17480433,0.153995812,0.119203448,-0.113913536,0.05435133,-1.986189842,-5.589308739,-0.304578662,0.170810282
8202700,-0.208485126,-0.219566345,-0.026534915,-0.00402391,-0.112685084,-0.158658504,-0.236772418,-0.28904736,-0.734603047,-2.624701262,-0.010821104,0.007603645
8267500,0.984500951,0.983486854,0.984207368,0.983298669,0.981025903,0.982885925,0.981076319,0.981319897,0.982290274,0.983061498,0.971991941,0.981142305
8269000,0.972589148,0.968805684,0.969578741,0.97274261,0.965780515,0.970404243,0.966061961,0.950249065,0.976293024,0.973466912,0.963197444,0.968660805
8271000,0.983097728,0.982736697,0.98078014,0.979927653,0.979822811,0.979105849,0.977080043,0.97969511,0.978135262,0.979200857,0.967299812,0.980014687
8324000,0.925464794,0.931963466,0.932983547,0.92920924,0.9260673,0.930466928,0.932841562,0.914596327,0.927452475,0.930525891,0.932266742,0.92382665
9081600,0.98173127,0.978200484,0.973797843,0.978021352,0.970528964,0.97570274,0.973715739,0.970389251,0.974436501,0.980767006,0.969803648,0.978795078
9107000,0.982936662,0.983715827,0.982365454,0.982383329,0.981938846,0.979599334,0.98000982,0.974190384,0.982678318,0.981219888,0.981791677,0.981096288
9210500,0.971346641,0.97142439,0.973512691,0.973315507,0.969704371,0.97383254,0.973701928,0.967944615,0.972943736,0.975016549,0.967903536,0.974775786
9223000,0.972582696,0.976087542,0.976152942,0.975492567,0.977577684,0.976426832,0.967798226,0.940490238,0.971325908,0.970335875,0.965287965,0.976771716
9306242,0.917593472,0.919504635,0.898944907,0.933515117,0.909159787,0.915088564,0.934314296,0.898704126,0.923329204,0.942272272,0.917323366,0.929751799
9312600,0.988894302,0.988672662,0.989864761,0.989567942,0.984904458,0.98791999,0.990053593,0.987952771,0.990072668,0.989946451,0.988415811,0.989090274
9497980,0.335198343,-0.792676806,-0.39862442,-1.749242783,-1.28526926,-0.202322721,-0.160993695,-0.198555708,-0.155417919,-0.287901402,-6.838331699,-0.053053975
9505350,0.463058233,0.46104461,0.26435107,0.275979638,-0.17226851,-0.205766439,-15.37916946,-1.676332951,0.213638186,-0.02262187,0.2597363,0.17316848
9505800,0.243911624,0.303568721,-0.047956705,0.102872789,-0.31776917,-2.422346115,-17.78674126,-0.205293179,-0.117919564,-0.55239594,-2.015750647,-0.552708149
9508300,0.256238818,0.148167729,0.16705668,-1.365444899,0.144421935,0.0249089,-0.04012084,-0.083547473,-0.193677306,-0.615758777,0.138941407,-0.175302863
9510200,0.122302175,-0.199838758,0.007296503,-6.012225628,0.004008353,-0.435729742,0.087578833,-0.239226103,-0.27693665,-0.340931177,-0.135799289,-0.658380747
9512280,0.096782267,-0.165836811,-0.204734445,-0.315160155,-1.001060724,0.211489081,0.254399002,0.083756864,0.186049521,0.161067367,0.227862597,0.130915284
9513780,0.128261387,-0.065809131,0.168449342,-0.050337195,0.156478703,0.185011089,0.076330602,0.107867718,0.086890638,0.118676305,0.064864457,0.112160444
10234500,0.970651953,0.970190626,0.972663911,0.972092506,0.971164927,0.970579332,0.969033973,0.967047721,0.974499939,0.969943149,0.967123829,0.970614856
10244950,0.986432112,0.989239772,0.989784223,0.991668695,0.988392329,0.990904399,0.990678583,0.990681752,0.991999799,0.993108277,0.992107401,0.992590209
10336645,0.823280543,0.831524491,0.813194379,0.802633047,0.771056652,0.806687236,0.8071132,0.77777952,0.781530291,0.840949312,0.784719616,0.797563821
10336660,0.73845312,0.632810652,0.591737032,0.643152505,0.582794368,0.596080005,0.603587359,0.610878289,0.622101963,0.731182069,0.603868037,0.655472547
10343500,0.674690515,0.677101821,0.58817777,0.678763479,0.611038327,0.588083476,0.655985028,0.503624737,0.626204252,0.652242541,0.645628929,0.406583071
12010000,0.700398743,0.626728415,0.623771399,0.606943876,0.578451037,0.526326388,0.601826847,0.576503515,0.570827365,0.509412587,0.527612835,0.593711466
,0.542,0.437,0.358,0.070,0.359,0.327,0.006,0.289,0.291,0.115,-0.096,0.185
