basin,NSE
1139000,0.600701392
1139800,0.60662961
1142500,0.608396441
1144000,0.613581747
1162500,0.798694238
1169000,0.307645082
1170100,0.453357697
1181000,0.288450003
1187300,-0.016839027
1195100,0.143617928
1333000,0.315723836
1350000,0.336572051
1350080,0.352280736
1350140,0.253342152
1365000,0.433350742
1411300,0.659949571
1413500,0.463760853
1414500,0.444167614
1415000,0.467757344
3010655,0.669161886
3011800,0.38359046
3015500,0.590956748
3021350,0.082515717
3026500,0.33320719
3028000,0.444267988
3049000,0.153072655
3049800,0.245896876
3050000,0.231336594
3069500,0.273209214
3070500,-0.020424962
3076600,0.270245314
3078000,0.246297777
3140000,0.16095674
3144000,0.312994778
4074950,0.950353544
4105700,0.731332958
4115265,0.537326634
4122200,0.854078129
4122500,0.952544257
4127918,0.758403361
4127997,0.626216024
4161580,0.847998455
4185000,0.890605636
4196800,0.643687516
4197100,0.511622041
4197170,-0.107144594
4213000,0.186862707
4213075,-0.20655942
4216418,0.124834359
4221000,0.452041805
4224775,0.275494754
4233000,0.382575035
4256000,0.509906024
4296000,0.755519092
8101000,0.130147398
8103900,-0.549326062
8104900,0.193819642
8109700,0.315721989
8150800,0.012539864
8158700,0.17038095
8158810,0.230054557
8164300,0.233648777
8164600,0.438943028
8165300,-0.933195829
8171300,0.09652549
8175000,0.139432967
8176900,0.105163872
8178880,0.01304698
8189500,0.494725883
8190000,0.028662801
8190500,0.02540946
8194200,0.016124845
8195000,-0.286011219
8196000,-0.031208158
8198500,-3.377100945
8200000,0.162372231
8202700,-0.042502284
8267500,0.983731328
8269000,0.962564714
8271000,0.981284535
8324000,0.928918123
9081600,0.977670468
9107000,0.970883949
9210500,0.974284202
9223000,0.974775106
9306242,0.912655689
9312600,0.987441458
9497980,0.018611908
9505350,-7.917300224
9505800,-7.228978157
9508300,-0.065947175
9510200,-0.10606575
9512280,0.123499513
9513780,0.097195029
10234500,0.970528804
10244950,0.992104845
10336645,0.810105205
10336660,0.601883858
10343500,0.600044072
12010000,0.572814345
,0.198962054
