basin,NSE
1139000,-0.466198325
1139800,-0.549709797
1142500,-0.380500674
1144000,-0.391654372
1162500,-0.386146188
1169000,-0.33179009
1170100,-0.350275517
1181000,-0.323318958
1187300,-0.23492229
1195100,-0.288926244
1333000,-0.463028193
1350000,-0.179904819
1350080,-0.183529019
1350140,-0.163565636
1365000,-0.415626645
1411300,-0.572181821
1413500,-0.281419277
1414500,-0.309892535
1415000,-0.296890855
3010655,-0.265931129
3011800,-0.450258851
3015500,-0.356434941
3021350,-0.251336336
3026500,-0.359063625
3028000,-0.405722737
3049000,-0.246700883
3049800,-0.150943279
3050000,-0.223916769
3069500,-0.312264919
3070500,-0.349920273
3076600,-0.344479799
3078000,-0.343126535
3140000,-0.105201125
3144000,-0.092304468
4074950,-1.343135118
4105700,-3.70648098
4115265,-0.868582845
4122200,-2.843382835
4122500,-3.473557472
4127918,-0.309880018
4127997,-6.066039562
4161580,-0.269428253
4185000,-0.171029091
4196800,-0.075423479
4197100,-0.07947278
4197170,-0.03938067
4213000,-0.194074392
4213075,-0.168658257
4216418,-0.202350974
4221000,-0.215685487
4224775,-0.172708988
4233000,-0.192893386
4256000,-0.455423236
4296000,-0.415903687
8101000,-9.18E-06
8103900,-0.001779199
8104900,-0.003819704
8109700,-0.000952959
8150800,-0.057083726
8158700,-0.008895755
8158810,-0.00810349
8164300,-0.004736304
8164600,-0.009104133
8165300,-0.020616174
8171300,-0.004071355
8175000,-9.27E-05
8176900,-0.001407146
8178880,-0.003122568
8189500,-0.007125497
8190000,-0.000991583
8190500,-0.058360338
8194200,-0.99323225
8195000,-0.002822757
8196000,-0.000188231
8198500,-0.013834715
8200000,-0.003748655
8202700,-0.048258305
8267500,-0.324995756
8269000,-0.039266348
8271000,-0.43416357
8324000,-0.43631053
9081600,-0.316003919
9107000,-0.243151665
9210500,-0.025053263
9223000,-0.072999477
9306242,-8.250088692
9312600,-0.000730872
9497980,-0.054278016
9505350,-0.000254989
9505800,-0.003537178
9508300,-0.00091815
9510200,-0.012501001
9512280,-0.046927333
9513780,-0.002849698
10234500,-0.090237141
10244950,-0.109503269
10336645,-0.199686646
10336660,-0.20221889
10343500,-0.108744383
12010000,-0.383522511
,-0.447008785
