basin,32,64,128,256,512,1024
1139000,0.63137573,0.572971463,0.56189546,0.585293025,0.594754219,0.065428495
1139800,0.605695456,0.546001315,0.586902142,0.641997725,0.399048626,0.471635401
1142500,0.618340135,0.53907603,0.606564075,0.58900857,0.513222873,0.556242943
1144000,0.634662062,0.475764751,0.596515238,0.640724391,0.627349377,0.347343862
1162500,0.804264933,0.78740871,0.809752226,0.774439469,0.823196575,0.75471139
1169000,0.38392663,0.39640218,0.352997124,0.18766737,0.396554708,-0.17850709
1170100,0.496091187,0.498993933,0.469880342,0.465638876,0.447343588,0.43657428
1181000,0.070159614,0.335264683,0.386224926,-0.029094815,0.324948549,0.097268224
1187300,0.334300339,0.322823524,0.182935417,0.076465428,0.235108554,0.263142228
1195100,0.213923752,0.255642533,0.192537248,0.011522114,0.214322925,0.012767911
1333000,0.502405107,0.515360713,0.502722502,0.539129168,0.417626441,-3.135448456
1350000,0.256439507,0.282764375,0.271205306,0.312671542,0.210511088,0.075401008
1350080,0.366939485,0.452465057,0.347682476,0.396781027,0.306863189,0.337856472
1350140,0.422415674,0.454416335,-0.20795393,0.340242207,0.145139754,0.057508707
1365000,0.451828003,0.490143657,0.341637671,0.3592906,0.499006212,0.075202405
1411300,0.636174947,0.567620486,0.617966503,0.663477033,0.55561009,0.214812458
1413500,0.486847758,0.413851619,0.207854748,0.378255665,0.227720499,0.132047355
1414500,0.467485845,0.411319315,0.002765357,0.407000005,0.383356392,0.002077281
1415000,0.539626777,0.511283278,0.482887328,0.494363844,0.415662348,0.183744669
3010655,0.665122658,0.483442187,0.250860751,0.64350158,0.688619852,0.55186376
3011800,0.540888667,0.490847647,0.28402853,0.339632273,0.416147888,0.484145284
3015500,0.629122823,0.520165831,0.410132825,0.582422435,0.517832369,0.348603129
3021350,0.307258248,0.001815736,0.156598032,0.04296869,0.305437803,0.182480693
3026500,0.349699259,0.361510038,0.18126899,0.302662313,0.00938499,0.020652413
3028000,0.568647623,0.444789767,0.408902705,0.482402146,0.369187176,0.423673034
3049000,0.479068935,-0.199455738,0.278998137,0.377633452,0.439237297,0.087470531
3049800,0.316365302,0.137218177,0.402393222,0.331598878,-0.375237584,-0.178848982
3050000,0.35901773,0.093746841,0.094078481,0.16191709,0.187972665,0.020405293
3069500,0.339459062,0.273487151,0.274685264,0.382685006,0.36006391,0.102140665
3070500,0.155335546,0.321986258,0.011652648,-0.017298579,0.404103875,0.180488825
3076600,0.603971183,0.43082726,0.48389852,0.259894848,0.508569509,0.466513872
3078000,0.398096025,0.38433075,0.450107336,0.243798316,0.361896694,0.289115429
3140000,0.121985257,0.239115298,0.261315286,0.171629965,-0.116952181,-0.605728388
3144000,0.193933725,0.218473732,0.318882942,0.178795278,0.109833419,0.120807528
4074950,0.946607497,0.942813039,0.949446119,0.948653691,0.953852076,0.949685596
4105700,0.85214445,0.825181246,0.722645283,0.786807045,0.848231494,0.841758177
4115265,0.564405411,0.524519086,0.425817907,0.552779049,0.545023829,0.414874256
4122200,0.913955726,0.912669927,0.905801304,0.902127422,0.917597376,0.907127678
4122500,0.949938912,0.947718773,0.947599031,0.943928216,0.955306862,0.947710976
4127918,0.80716984,0.788519651,0.762581244,0.757372364,0.805282995,0.783105955
