basin,1,2,3,4,5,6,,8,9,10
1139000,0.626135379,0.597176641,0.471834481,0.613046944,0.552601904,-0.465875506,,-0.464742661,-0.088277936,-0.466198325
1139800,0.657612026,0.593719989,0.620298773,0.584911704,0.581948578,-0.549363732,,-0.548147917,-0.129798055,-0.549709797
1142500,0.643245339,0.63200587,0.483882308,0.621177197,0.554552019,-0.380253196,,-0.379383922,-0.083684087,-0.380500674
1144000,0.672441572,0.652088165,0.469751239,0.55568254,0.59174341,-0.391402602,,-0.390518785,-0.088529348,-0.391654372
1162500,0.809439763,0.772087619,0.625481695,0.796430275,0.779349864,-0.385900497,,-0.385037661,-0.089182496,-0.386146188
1169000,0.243794382,0.273603618,0.454155743,0.351513505,0.440203488,-0.331618786,,-0.331017375,-0.111128449,-0.33179009
1170100,0.507024258,0.44472611,0.457408488,0.481559813,0.454040885,-0.350089908,,-0.349437952,-0.112782001,-0.350275517
1181000,0.381229997,0.030155599,0.218126714,0.306028008,0.232032597,-0.323151469,,-0.32256341,-0.107747436,-0.323318958
1187300,0.290396512,0.173438609,-0.017519832,-0.08854413,0.193045974,-0.234804273,,-0.234389544,-0.081748962,-0.23492229
1195100,0.422486126,0.130462527,-1.108014345,0.174647152,0.09479779,-0.288729787,,-0.288040161,-0.057243943,-0.288926244
1333000,0.595451832,0.395993114,0.505564481,0.559603482,0.288407028,-0.462748528,,-0.46176672,-0.119093418,-0.463028193
1350000,0.345272899,0.354921639,0.272250116,0.328908265,0.26185745,-0.179804802,,-0.179452896,-0.053538322,-0.179904819
1350080,0.508289158,0.434129655,0.354114652,0.419130385,0.335502148,-0.183385134,,-0.182880044,-0.023798823,-0.183529019
1350140,0.503525287,-0.221850634,0.209072471,0.420304239,0.425417781,-0.163431048,,-0.162959099,-0.017678261,-0.163565636
1365000,0.536003619,0.500635386,0.442904234,0.373205662,0.264015973,-0.41545701,,-0.414861202,-0.184837222,-0.415626645
1411300,0.616128206,0.590795577,0.419288635,0.589662701,0.277118385,-0.571665287,,-0.569850922,-0.03948319,-0.572181821
1413500,0.536647141,0.478161693,0.23026365,0.455832839,0.062101245,-0.281256914,,-0.280686617,-0.078748345,-0.281419277
1414500,0.497997999,0.325267732,0.474273145,0.453547359,0.407661021,-0.309734583,,-0.309180379,-0.10578835,-0.309892535
1415000,0.580112249,0.383074343,0.557747185,0.547608823,0.427479029,-0.296692133,,-0.295994163,-0.061066628,-0.296890855
3010655,0.665314347,0.534700155,0.615123659,0.527599931,0.462928295,-0.265728474,,-0.26501739,-0.038066506,-0.265931129
3011800,0.606976122,0.379243433,0.446994662,0.407895386,0.346819818,-0.450012088,,-0.449145555,-0.137535095,-0.450258851
3015500,0.669065237,0.472714305,0.309611022,0.400514722,0.401025474,-0.356231809,,-0.355519176,-0.102094293,-0.356434941
3021350,0.439337015,0.272988558,-0.380407453,0.026308835,-0.112391829,-0.251215219,,-0.25079,-0.092570186,-0.251336336
3026500,0.496589899,0.295459628,0.195955575,0.222299397,0.230433941,-0.358841538,,-0.358061552,-0.088001013,-0.359063625
3028000,0.544170022,0.527905285,0.461051643,0.452084899,0.333011508,-0.405501366,,-0.404723644,-0.124732733,-0.405722737
3049000,0.534670323,0.414520919,0.489770591,0.351331413,0.386089027,-0.246465564,,-0.245639682,-0.012090325,-0.246700883
3049800,0.418908834,0.381266356,0.264167488,-0.320456743,0.220950067,-0.150742292,,-0.150037646,-0.001123667,-0.150943279
3050000,0.451198161,0.335259974,0.218642056,0.1581406,0.171305895,-0.223794103,,-0.223363876,-0.068561554,-0.223916769
3069500,0.429248512,0.305783451,0.266542256,0.366075635,0.339039207,-0.312131286,,-0.311662078,-0.132251859,-0.312264919
3070500,0.533209205,0.003014445,0.172987461,0.198467612,0.157312989,-0.349734783,,-0.349083304,-0.112642884,-0.349920273
3076600,0.355518043,0.130940855,0.420208991,0.450600743,0.394651771,-0.34427619,,-0.343560815,-0.092216253,-0.344479799
3078000,0.527745456,0.405359864,0.300438702,0.45922488,0.315171897,-0.342934728,,-0.342261791,-0.101581573,-0.343126535
3140000,0.355545759,-0.056290865,0.262072265,0.301391065,0.260009468,-0.105029345,,-0.104427695,-0.011556268,-0.105201125
3144000,0.225740969,0.249270737,0.19324702,0.210917234,0.222029626,-0.092195988,,-0.091815591,-0.000156641,-0.092304468
4074950,0.94943304,0.937733851,0.927661635,0.946593728,0.946589574,-1.341124296,,-1.33407259,-0.066146374,-1.343135118
4105700,0.849711776,0.839087188,0.75199303,0.702644587,0.834593728,-3.702274323,,-3.687515259,-0.020140886,-3.70648098
4115265,0.582484931,0.557932377,0.53188926,0.540628105,0.406103373,-0.867009878,,-0.861495018,-0.198733091,-0.868582845
4122200,0.910236076,0.902225874,0.903705411,0.899270803,0.910052322,-2.840012074,,-2.828187227,-0.003010273,-2.843382835
4122500,0.94590015,0.945220072,0.947366331,0.954295769,0.941199034,-3.469605446,,-3.455738068,-0.017674685,-3.473557472
4127918,0.78824684,0.77868776,0.758270949,0.741021305,0.770364493,-0.30948782,,-0.308112025,-0.000336647,-0.309880018
4127997,0.660549462,0.650093794,0.655435234,0.636148781,0.50230521,-6.059360027,,-6.035920143,-0.062125325,-6.066039562
4161580,0.854968414,0.841324091,0.828259274,0.853763744,0.845666528,-0.268624067,,-0.265808225,-0.55656898,-0.269428253
4185000,0.865962893,0.862696841,0.85999909,0.877972901,0.878834106,-0.170763135,,-0.16983068,-0.012383461,-0.171029091
4196800,0.688883603,0.571130097,0.567951202,0.602306068,0.678093821,-0.075296402,,-0.074850798,-0.010610223,-0.075423479
4197100,0.584758639,0.310999215,0.334807396,0.524439335,0.540022165,-0.079341531,,-0.078880906,-0.009685636,-0.07947278
4197170,0.20102936,-1.003503561,-0.387307525,-0.032681108,-0.183354974,-0.039317727,,-0.039096713,-0.003693223,-0.03938067
4213000,0.35055387,0.414795816,0.333579838,0.37517029,0.298244238,-0.193936706,,-0.193453312,-0.03439796,-0.194074392
4213075,0.184648156,-0.249278665,0.005523443,0.07295084,0.123077035,-0.168519139,,-0.168030739,-0.017988801,-0.168658257
4216418,0.364009023,0.40356189,0.240300715,0.155593514,0.209360778,-0.202173829,,-0.201551557,-0.016441703,-0.202350974
4221000,0.542518497,0.306080759,0.338210225,0.369661272,0.324068964,-0.215484977,,-0.214781284,-0.012565136,-0.215685487
4224775,0.438194513,0.243309021,0.015871048,0.127425253,0.305959642,-0.172520161,,-0.171857953,-0.002019644,-0.172708988
4233000,0.352888823,-0.347756743,0.226379991,-1.135119438,0.338030636,-0.192694068,,-0.191994429,-0.004722953,-0.192893386
4256000,0.657818258,0.525794089,0.615009934,0.516902924,0.598190814,-0.455210924,,-0.454465628,-0.174883842,-0.455423236
4296000,0.793662637,0.718812793,0.77705735,0.765786588,0.766466022,-0.415619612,,-0.414622188,-0.081450582,-0.415903687
8101000,0.186260581,0.154622734,0.196291327,-0.104409099,0.193957329,-1.07E-05,,-1.75E-05,-0.012847066,-9.18E-06
8103900,0.270256579,-0.921478629,0.181410491,-0.104901671,-0.83187592,-0.001752853,,-0.001661539,-0.034373164,-0.001779199
8104900,0.084412217,0.225783706,0.192545235,0.108031869,-0.247213125,-0.00378859,,-0.003680468,-0.031141758,-0.003819704
8109700,-0.344407797,0.331977606,0.275223255,-0.948869705,0.454541862,-0.000974059,,-0.001050234,-0.015454173,-0.000952959
8150800,0.016012073,-156.5103455,-5.247353077,-1.084392786,0.040068626,-0.057310581,,-0.058110237,-0.000533581,-0.057083726
8158700,0.342710614,0.321757734,0.247292519,0.174055517,-0.780808449,-0.008844376,,-0.008664608,-0.047876716,-0.008895755
8158810,-0.128072619,0.099630475,0.143084407,0.275060654,0.05294621,-0.008068562,,-0.007946491,-0.03187716,-0.00810349
8164300,0.261086047,0.03123337,0.228017449,0.34934324,0.327721477,-0.004715919,,-0.004644394,-0.018643856,-0.004736304
8164600,0.207924008,0.134654462,0.382957041,0.293884516,0.358514786,-0.009086847,,-0.009025931,-0.018750429,-0.009104133
8165300,0.0312953,-11.28284836,-0.182362795,-0.305279732,-0.305818439,-0.020778775,,-0.021354914,-0.012945175,-0.020616174
8171300,0.056944966,0.019931197,-0.03917861,0.039172411,0.196006,-0.00404036,,-0.003932118,-0.030632257,-0.004071355
8175000,0.44334656,0.434096158,0.24470973,0.554366291,0.500695229,-9.73E-05,,-0.000114322,-0.00944376,-9.27E-05
8176900,0.212250769,0.120872319,-0.679301023,0.03104049,0.162329316,-0.001424313,,-0.001485229,-0.004361153,-0.001407146
8178880,0.305054545,-41.85456848,-23.61395264,-1.279707909,-0.724183202,-0.003083348,,-0.002946854,-0.047063231,-0.003122568
8189500,0.313298345,0.503264964,0.160573602,0.572351158,0.512804717,-0.007187605,,-0.007407784,-0.006825805,-0.007125497
8190000,-0.053422809,0.191831112,0.171553731,0.082422078,0.062871456,-0.001012802,,-0.001089215,-0.014743805,-0.000991583
8190500,0.052307725,0.020491362,0.044648051,0.055151701,0.064531863,-0.058559895,,-0.059263825,-0.002873302,-0.058360338
8194200,-13.05225849,0.159909129,-4.429770947,-0.049266338,-0.381295085,-0.996283174,,-1.007038832,-0.089964747,-0.99323225
8195000,0.092441499,0.009010732,-0.742040277,0.121896029,-0.078569174,-0.002791643,,-0.00268364,-0.034959435,-0.002822757
8196000,0.068349183,0.066136301,-0.580243468,0.053873301,0.024596155,-0.000196576,,-0.000227213,-0.014999509,-0.000188231
8198500,0.102736473,-5.401917934,-2.152896643,-0.11208725,-2.016427279,-0.013914704,,-0.014197469,-0.001366138,-0.013834715
8200000,-0.126576066,-3.938581944,0.097386122,-0.193351269,-0.760045767,-0.003726363,,-0.003647923,-0.02095437,-0.003748655
8202700,-0.051972747,-2.511584997,-0.277267575,-0.106394887,-0.124397159,-0.048413873,,-0.048962116,-0.003431082,-0.048258305
8267500,0.978117967,0.98337416,0.970977534,0.981543509,0.980570856,-0.324600339,,-0.3232131,-0.530106187,-0.324995756
8269000,0.965112112,0.968086205,0.972035341,0.971621435,0.95826089,-0.03902781,,-0.038195372,-0.223511457,-0.039266348
8271000,0.976387225,0.980086844,0.98093248,0.98209803,0.977823274,-0.433798671,,-0.432517648,-0.61635232,-0.43416357
8324000,0.932285093,0.931688197,0.933818243,0.934560932,0.913853683,-0.438855052,,-0.447852731,-0.046427965,-0.43631053
9081600,0.978349384,0.978988038,0.971740831,0.977229608,0.970585125,-0.315809608,,-0.315126777,-0.410796881,-0.316003919
9107000,0.980580349,0.980361041,0.98038223,0.9800475,0.978497559,-0.242777467,,-0.241464734,-0.44359684,-0.243151665
9210500,0.970093314,0.970498176,0.974240182,0.974046063,0.971513629,-0.024798155,,-0.023911834,-0.277145386,-0.025053263
9223000,0.974686764,0.979422871,0.975743612,0.962593958,0.968502119,-0.072802424,,-0.072112441,-0.190431833,-0.072999477
9306242,0.932846777,0.916859135,0.915752783,0.932580881,0.919747196,-8.276802063,,-8.370992661,-0.571396589,-8.250088692
9312600,0.984986192,0.989157532,0.989766429,0.989550808,0.987544547,-0.000768304,,-0.000907421,-0.081035614,-0.000730872
9497980,-0.282847524,-0.623297215,-1.805518866,-0.150131941,-0.25722909,-0.054590225,,-0.055693269,-0.005123138,-0.054278016
9505350,0.244601667,-1.169865847,-1.586111546,-2.579594851,-0.391945958,-0.000263453,,-0.000294209,-0.010648966,-0.000254989
9505800,-0.081714988,-3.842243195,-0.807446361,-8.775334358,-0.001212478,-0.003580451,,-0.003734469,-0.011129618,-0.003537178
9508300,0.27633363,0.039539278,-0.151406169,-0.232781529,0.186068177,-0.000908375,,-0.000874162,-0.010888696,-0.00091815
9510200,0.034104884,-0.853640079,-0.215488195,0.241974592,-1.666061878,-0.012584925,,-0.012882471,-0.003499031,-0.012501001
9512280,0.035848975,-0.006219506,0.008878529,0.000844896,-0.03304112,-0.047122121,,-0.047809839,-0.000143886,-0.046927333
9513780,0.135341585,0.176401794,-0.093833089,0.054828405,0.152544975,-0.002872705,,-0.002954245,-0.001991868,-0.002849698
10234500,0.963964898,0.9665826,0.976090971,0.97314542,0.970855266,-0.089848042,,-0.088487625,-0.354857206,-0.090237141
10244950,0.9911713,0.988694773,0.988898651,0.992696806,0.988432876,-0.108768582,,-0.106207013,-0.70125854,-0.109503269
10336645,0.817427084,0.682424963,0.781077161,0.800622642,0.823150694,-0.199592233,,-0.199260473,-0.245034337,-0.199686646
10336660,0.702661723,0.496030688,0.608214259,0.541084945,0.619723648,-0.202155113,,-0.201931477,-0.232280612,-0.20221889
10343500,0.671447188,0.6606071,0.647667468,0.601765513,0.635167569,-0.108628869,,-0.108223438,-0.167731881,-0.108744383
12010000,0.660748154,0.61222443,0.604645103,0.589591533,0.56656298,-0.383477092,,-0.383317232,-0.312898159,-0.383522511
,0.3393,-1.9039,-0.0515,0.2342,0.3131,-0.4470,,-0.4469,-0.1001,-0.4470
