basin,NSE
1139000,-0.465875506
1139800,-0.549363732
1142500,-0.380253196
1144000,-0.391402602
1162500,-0.385900497
1169000,-0.331618786
1170100,-0.350089908
1181000,-0.323151469
1187300,-0.234804273
1195100,-0.288729787
1333000,-0.462748528
1350000,-0.179804802
1350080,-0.183385134
1350140,-0.163431048
1365000,-0.41545701
1411300,-0.571665287
1413500,-0.281256914
1414500,-0.309734583
1415000,-0.296692133
3010655,-0.265728474
3011800,-0.450012088
3015500,-0.356231809
3021350,-0.251215219
3026500,-0.358841538
3028000,-0.405501366
3049000,-0.246465564
3049800,-0.150742292
3050000,-0.223794103
3069500,-0.312131286
3070500,-0.349734783
3076600,-0.34427619
3078000,-0.342934728
3140000,-0.105029345
3144000,-0.092195988
4074950,-1.341124296
4105700,-3.702274323
4115265,-0.867009878
4122200,-2.840012074
4122500,-3.469605446
4127918,-0.30948782
4127997,-6.059360027
4161580,-0.268624067
4185000,-0.170763135
4196800,-0.075296402
4197100,-0.079341531
4197170,-0.039317727
4213000,-0.193936706
4213075,-0.168519139
4216418,-0.202173829
4221000,-0.215484977
4224775,-0.172520161
4233000,-0.192694068
4256000,-0.455210924
4296000,-0.415619612
8101000,-1.07E-05
8103900,-0.001752853
8104900,-0.00378859
8109700,-0.000974059
8150800,-0.057310581
8158700,-0.008844376
8158810,-0.008068562
8164300,-0.004715919
8164600,-0.009086847
8165300,-0.020778775
8171300,-0.00404036
8175000,-9.73E-05
8176900,-0.001424313
8178880,-0.003083348
8189500,-0.007187605
8190000,-0.001012802
8190500,-0.058559895
8194200,-0.996283174
8195000,-0.002791643
8196000,-0.000196576
8198500,-0.013914704
8200000,-0.003726363
8202700,-0.048413873
8267500,-0.324600339
8269000,-0.03902781
8271000,-0.433798671
8324000,-0.438855052
9081600,-0.315809608
9107000,-0.242777467
9210500,-0.024798155
9223000,-0.072802424
9306242,-8.276802063
9312600,-0.000768304
9497980,-0.054590225
9505350,-0.000263453
9505800,-0.003580451
9508300,-0.000908375
9510200,-0.012584925
9512280,-0.047122121
9513780,-0.002872705
10234500,-0.089848042
10244950,-0.108768582
10336645,-0.199592233
10336660,-0.202155113
10343500,-0.108628869
12010000,-0.383477092
,-0.446990714
