basin,NSE
1139000,0.240581453
1139800,0.120026052
1142500,0.212137699
1144000,0.245292604
1162500,0.271975338
1169000,0.237013817
1170100,0.246850908
1181000,0.223495483
1187300,0.126887739
1195100,0.188714147
1333000,0.221389294
1350000,0.146324754
1350080,0.197266042
1350140,0.221062958
1365000,0.120245278
1411300,0.203966916
1413500,0.202470064
1414500,0.166709065
1415000,0.224833906
3010655,0.364373386
3011800,0.335931122
3015500,0.30178684
3021350,0.300979793
3026500,0.3106727
3028000,0.287106752
3049000,0.402504921
3049800,0.268855691
3050000,0.247250795
3069500,0.198659003
3070500,0.290837049
3076600,0.306957245
3078000,0.241034806
3140000,0.276015401
3144000,0.227040708
4074950,0.410315216
4105700,0.419850051
4115265,0.377730131
4122200,0.415888608
4122500,0.356762707
4127918,0.383083165
4127997,0.222286701
4161580,0.449870944
4185000,0.356199026
4196800,0.423668683
4197100,0.406859219
4197170,0.173043132
4213000,0.309994936
4213075,0.150259674
4216418,0.258130074
4221000,0.316070855
4224775,0.279421091
4233000,0.241060197
4256000,0.193707049
4296000,0.324865997
8101000,0.084017992
8103900,0.115032673
8104900,0.082690597
8109700,-1.502993345
8150800,-0.649046302
8158700,0.153576195
8158810,0.066923738
8164300,0.204021811
8164600,0.073757648
8165300,-0.678085089
8171300,0.038840652
8175000,0.240814745
8176900,0.078187346
8178880,-0.11752665
8189500,0.302281976
8190000,-0.182383299
8190500,-0.161571383
8194200,-1.309746981
8195000,-0.059954882
8196000,-0.01454699
8198500,-0.261031866
8200000,0.056761801
8202700,-0.407878757
8267500,0.347324967
8269000,0.447372556
8271000,0.249028802
8324000,-2.595679998
9081600,0.197275698
9107000,0.378274441
9210500,0.403560162
9223000,0.40304327
9306242,-22.87521362
9312600,0.345578969
9497980,-0.125331044
9505350,-0.052354097
9505800,-0.306177258
9508300,0.082614124
9510200,-0.041540265
9512280,-0.084544301
9513780,0.012236476
10234500,0.420475841
10244950,0.263537824
10336645,0.185228467
10336660,0.075690329
10343500,0.177035332
12010000,-0.074142218
,-0.113682467
