basin,NSE
1139000,0.5111579
1139800,0.594371766
1142500,0.548999131
1144000,0.550413787
1162500,0.797208175
1169000,0.417437196
1170100,0.449449837
1181000,0.309813082
1187300,0.292949677
1195100,0.068015873
1333000,0.504480273
1350000,0.267267525
1350080,0.330812156
1350140,0.532682121
1365000,0.437184095
1411300,0.640797377
1413500,0.479291975
1414500,0.45200783
1415000,0.600201815
3010655,0.498328865
3011800,0.463746071
3015500,0.057851315
3021350,0.216907263
3026500,0.090916991
3028000,0.436031103
3049000,0.045817554
3049800,0.295828104
3050000,0.047095239
3069500,0.163775802
3070500,0.195968688
3076600,0.348020673
3078000,0.273779511
3140000,0.260443091
3144000,0.277141571
4074950,0.950291719
4105700,0.844234794
4115265,0.52680245
4122200,0.920969114
4122500,0.950606361
4127918,0.759141594
4127997,0.6203596
4161580,0.848894417
4185000,0.866791859
4196800,0.662021458
4197100,0.552340686
4197170,-0.150050402
4213000,0.363147795
4213075,-0.363169312
4216418,0.117315173
4221000,0.260857105
4224775,0.37017411
4233000,0.260740221
4256000,0.597917616
4296000,0.77538161
8101000,0.226193547
8103900,0.02337414
8104900,-0.281198859
8109700,-0.039182544
8150800,-1.712551832
8158700,0.278903782
8158810,0.264614344
8164300,0.244540036
8164600,0.065047264
8165300,-0.893909335
8171300,-0.791420698
8175000,0.454590738
8176900,0.112732172
8178880,-0.455376506
8189500,0.337296307
8190000,0.014111698
8190500,-0.105733156
8194200,-6.360085487
8195000,-0.182728052
8196000,-0.005500555
8198500,0.057129085
8200000,-0.00470078
8202700,-0.423114896
8267500,0.976653356
8269000,0.952041131
8271000,0.976018131
8324000,0.928778067
9081600,0.96250429
9107000,0.978343409
9210500,0.97206334
9223000,0.970615037
9306242,0.918614104
9312600,0.988539131
9497980,-0.318676353
9505350,-6.189992905
9505800,-2.562854052
9508300,-1.796973944
9510200,-0.201240897
9512280,0.120440423
9513780,0.104406476
10234500,0.968555532
10244950,0.991780573
10336645,0.801545411
10336660,0.599725395
10343500,0.660048991
12010000,0.524229556
,0.17339156
