basin,NSE
1139000,0.474191546
1139800,0.508615315
1142500,0.595476091
1144000,0.453633249
1162500,0.791519374
1169000,0.218298554
1170100,0.433921933
1181000,0.296521246
1187300,0.198385894
1195100,0.221630871
1333000,0.312785089
1350000,0.315521538
1350080,0.356284678
1350140,0.318421483
1365000,0.303126752
1411300,0.627197325
1413500,0.441390276
1414500,0.432630181
1415000,0.511417657
3010655,0.618886828
3011800,0.341251969
3015500,0.509987891
3021350,0.158998311
3026500,0.382006824
3028000,0.538396418
3049000,0.387245297
3049800,0.211310506
3050000,0.208255827
3069500,0.235499144
3070500,0.168917596
3076600,0.321768403
3078000,0.275642335
3140000,0.081007719
3144000,0.020174086
4074950,0.951010648
4105700,0.759608492
4115265,0.52741015
4122200,0.916017771
4122500,0.957156368
4127918,0.751129776
4127997,0.585182488
4161580,0.852740347
4185000,0.86520119
4196800,0.682256013
4197100,0.484538078
4197170,-0.244097352
4213000,0.380733609
4213075,-0.060917497
4216418,0.109682024
4221000,0.332253397
4224775,0.160621524
4233000,0.301326573
4256000,0.535525203
4296000,0.722773612
8101000,-0.120985746
8103900,-1.056522369
8104900,0.023828626
8109700,0.38577944
8150800,-0.366586685
8158700,0.265289307
8158810,0.21931529
8164300,0.222509801
8164600,0.365862608
8165300,-1.491406918
8171300,0.220068455
8175000,0.494999528
8176900,0.037485242
8178880,-7.542936325
8189500,0.548748702
8190000,-0.0792346
8190500,0.070283175
8194200,-0.538445234
8195000,-1.998075485
8196000,-1.475209236
8198500,-0.861951709
8200000,0.117377937
8202700,-0.261372447
8267500,0.983989716
8269000,0.972737907
8271000,0.981797306
8324000,0.928897649
9081600,0.972340975
9107000,0.975124909
9210500,0.972138152
9223000,0.967869379
9306242,0.911768295
9312600,0.988769541
9497980,-0.796874523
9505350,-0.247835159
9505800,-6.076593876
9508300,0.112606347
9510200,-0.252584338
9512280,0.051479042
9513780,0.097161829
10234500,0.969466982
10244950,0.99029185
10336645,0.388903797
10336660,0.393524051
10343500,0.596735388
12010000,0.557560742
,0.164585679
