basin,NSE
1139000,0.583741039
1139800,0.643728644
1142500,0.599060059
1144000,0.59500441
1162500,0.784873843
1169000,0.219626486
1170100,0.393855989
1181000,0.279263914
1187300,0.104546368
1195100,0.027301908
1333000,0.28222245
1350000,0.230496824
1350080,0.395378292
1350140,0.355142355
1365000,-0.054620862
1411300,0.638706893
1413500,0.284402072
1414500,-0.274490952
1415000,0.180376649
3010655,0.504198849
3011800,0.404072762
3015500,0.53239727
3021350,-0.1354568
3026500,0.211971104
3028000,0.549674839
3049000,0.277352393
3049800,0.009005964
3050000,0.176962256
3069500,0.24515146
3070500,0.176715434
3076600,0.329094768
3078000,0.468527019
3140000,0.195594966
3144000,0.068130255
4074950,0.949041672
4105700,0.832619742
4115265,0.416052699
4122200,0.871155143
4122500,0.941374976
4127918,0.761991814
4127997,0.669637501
4161580,0.856441066
4185000,0.885928549
4196800,0.647603601
4197100,0.429898918
4197170,-0.083379269
4213000,0.283162057
4213075,0.002674103
4216418,0.200058341
4221000,0.270608366
4224775,0.401761293
4233000,0.226453424
4256000,0.549892217
4296000,0.757342219
8101000,0.120326877
8103900,0.069459617
8104900,0.131355584
8109700,0.366441488
8150800,-1.350389481
8158700,0.131151021
8158810,0.224194467
8164300,0.123687327
8164600,0.434203863
8165300,-1.009046793
8171300,0.181312084
8175000,0.450089276
8176900,0.195712626
8178880,-1.167028189
8189500,0.260572135
8190000,0.051838875
8190500,0.037411273
8194200,-2.844894886
8195000,-0.051674962
8196000,0.043110251
8198500,-0.14968586
8200000,0.05435133
8202700,-0.28904736
8267500,0.981319897
8269000,0.950249065
8271000,0.97969511
8324000,0.914596327
9081600,0.970389251
9107000,0.974190384
9210500,0.967944615
9223000,0.940490238
9306242,0.898704126
9312600,0.987952771
9497980,-0.198555708
9505350,-1.676332951
9505800,-0.205293179
9508300,-0.083547473
9510200,-0.239226103
9512280,0.083756864
9513780,0.107867718
10234500,0.967047721
10244950,0.990681752
10336645,0.77777952
10336660,0.610878289
10343500,0.503624737
12010000,0.576503515
,0.289464944
