basin,NSE
1139000,0.586708426
1139800,0.590488136
1142500,0.492669344
1144000,0.501249999
1162500,0.807192713
1169000,0.28695178
1170100,0.342926264
1181000,0.27386266
1187300,0.19501245
1195100,0.240466714
1333000,0.482643902
1350000,0.168406308
1350080,0.352487266
1350140,0.135248721
1365000,0.423284411
1411300,0.615156859
1413500,0.388760269
1414500,0.370388746
1415000,0.54505825
3010655,0.448762119
3011800,0.477421224
3015500,0.532177597
3021350,-0.409157515
3026500,0.249542534
3028000,0.369341254
3049000,0.303953052
3049800,0.17477423
3050000,0.302850485
3069500,0.382865787
3070500,0.206009388
3076600,0.460216999
3078000,0.367366195
3140000,0.204540193
3144000,0.265853882
4074950,0.942556601
4105700,0.834489748
4115265,0.543360204
4122200,0.911912419
4122500,0.956006896
4127918,0.75073041
4127997,0.659096658
4161580,0.856424525
4185000,0.868435875
4196800,0.678820401
4197100,0.559769392
4197170,0.025257707
4213000,0.330685794
4213075,0.018091023
4216418,0.19248867
4221000,0.255079687
4224775,0.276953638
4233000,0.370864272
4256000,0.524186492
4296000,0.659484774
8101000,0.009707451
8103900,-0.04768157
8104900,0.020523906
8109700,0.40512377
8150800,-0.388023138
8158700,0.36803478
8158810,0.246788263
8164300,0.097950339
8164600,0.342502594
8165300,-1.113285303
8171300,0.150595367
8175000,0.498325884
8176900,0.156467259
8178880,-0.127448797
8189500,0.514551759
8190000,0.046652496
8190500,0.05729723
8194200,-0.233651042
8195000,-0.128427267
8196000,0.031946599
8198500,-3.499357224
8200000,-0.106010199
8202700,-0.087688565
8267500,0.984069735
8269000,0.974281065
8271000,0.978472235
8324000,0.931702964
9081600,0.973215358
9107000,0.97866316
9210500,0.962683458
9223000,0.973497417
9306242,0.937441409
9312600,0.98954839
9497980,-0.427898526
9505350,-0.677606344
9505800,-1.079086781
9508300,-0.083852887
9510200,0.040364623
9512280,0.29921639
9513780,0.085284173
10234500,0.970100861
10244950,0.991695699
10336645,0.80015339
10336660,0.617430776
10343500,0.554431587
12010000,0.583761036
,0.329226396
