basin,8,16,32,64,128,256
4233000,0.41851449,0.266899943,0.275386095,0.327020705,-0.191203356,-0.044976473
4256000,0.621235788,0.604406416,0.550318986,0.462967336,-0.453622103,0.004531026
4296000,0.805358469,0.789288327,0.727834046,0.757633716,-0.413493633,-0.000890851
8101000,0.092983067,0.018966317,0.161465526,0.001222134,-2.71E-05,-0.001913786
8103900,-0.354430914,-0.778793335,-0.003298402,0.054814696,-0.001561165,-0.009034514
8104900,0.013139367,0.097332239,0.225730717,-0.709092736,-0.003559947,-0.002511144
8109700,0.564779252,0.341386199,0.540779352,0.491374075,-0.001139879,0.014740407
8150800,-0.255616546,-1.467200518,-1.389686346,-3.538629532,-0.059023023,0.001848459
8158700,0.122455895,0.308917046,0.293980718,0.214057148,-0.008463383,0.012816668
8158810,0.093576193,0.136965632,0.219406009,0.252231777,-0.007809162,0.005639613
8164300,-0.294852734,0.210290253,0.199858963,0.061247885,-0.004564166,0.002941906
8164600,0.267728508,0.246977091,0.349865675,0.329941988,-0.008957148,-0.004447103
8165300,-1.667639732,-0.147972226,-0.528470993,-8.414337158,-0.022017241,-0.000549197
8171300,0.155346155,0.123921931,0.197306573,0.212182283,-0.003811002,0.017933786
8175000,0.43511802,0.397646964,0.417418182,0.48537302,-0.000135064,0.00548166
8176900,0.178928018,0.222554624,0.184945703,0.135095954,-0.0015558,0.001832962
8178880,-1.001026392,-5.41453886,-2.111829281,-1.000561953,-0.002796054,0.021311164
8189500,0.454885542,0.500815719,0.55829829,0.57460016,-0.007660985,0.004718542
8190000,-0.228559852,0.065392137,0.06331414,-0.034644842,-0.001179218,0.001131117
8190500,0.024145663,0.033346474,0.035012305,0.04492873,-0.060066223,-0.000430703
8194200,0.465174794,0.458149135,0.154328227,-0.429748178,-1.019293785,-0.02573061
8195000,-1.050831556,-0.028294563,0.227711082,0.067643344,-0.002563834,0.012809038
8196000,-0.106300235,-0.079301,0.067817092,0.015135765,-0.000264406,0.001424789
8198500,-0.997975111,-0.218370914,-0.252162099,-0.466629148,-0.014521122,0.00846535
8200000,-2.130231857,-0.486901164,0.099672437,-0.215336323,-0.003560424,-0.000962257
8202700,-0.05191958,-0.913201332,-0.183017731,-100.697258,-0.049587369,-0.009510875
8267500,0.980935508,0.980229594,0.982861189,0.982860362,-0.321645379,-0.156293154
8269000,0.964409031,0.962928381,0.971021056,0.971240282,-0.037263274,-0.141065717
8271000,0.96809997,0.967639834,0.977637967,0.979466898,-0.431068778,-0.196428776
8324000,0.921653308,0.932997853,0.934106462,0.931383319,-0.458156586,-0.076705337
9081600,0.964816187,0.975857593,0.969226902,0.97527701,-0.314354181,-0.018043399
9107000,0.979530459,0.976522433,0.980792394,0.9806403,-0.239982128,-0.018605828
9210500,0.970126608,0.9714796,0.97427598,0.973467141,-0.022927165,0.070922732
9223000,0.980760604,0.977278305,0.971402809,0.96665806,-0.0713346,-0.009716511
9306242,0.849959657,0.920531057,0.943793226,0.928823769,-8.478344917,-0.134665012
9312600,0.987833978,0.989113439,0.990370329,0.990796774,-0.001078844,-0.068054676
9497980,-0.19037199,-0.054787517,0.11009264,-0.225436807,-0.05695641,-0.022634864
9505350,0.276161313,-0.305691361,0.263422966,0.194256186,-0.000330925,-0.003125906
9505800,0.096176207,-1.803166151,-0.261418939,-0.279619455,-0.003912687,-0.001080155
9508300,0.210291982,-1.197435379,0.057196259,-5.066091061,-0.000836372,-0.004805565
9510200,-0.126256108,-0.419386625,0.085490465,-1.498124123,-0.013223886,0.003305078
9512280,0.190156281,0.122360587,0.160019875,-0.713520765,-0.048594952,-0.009298205
9513780,0.083942115,0.032802403,0.107411265,0.114099443,-0.003048182,-0.007083774
10234500,0.968708392,0.973671122,0.967264038,0.973523982,-0.086959243,-0.056267858
10244950,0.99026082,0.992451907,0.991590464,0.992457954,-0.103341937,-0.672707915
10336645,0.729813486,0.800339639,0.728444248,0.788138196,-0.198885202,0.036827803
10336660,0.596579373,0.539332956,0.556922823,0.649501741,-0.201678157,0.037397087
10343500,0.641669989,0.642861009,0.617257208,0.590485513,-0.107765317,0.015442669
12010000,0.560246438,0.484176159,0.581567228,0.441821098,-0.383136392,0.004812717
,0.3827,0.2929,0.3817,-0.8673,-0.4469,-0.0285
