basin,NSE
1139000,0.497195482
1139800,0.471277058
1142500,0.60525468
1144000,0.543604106
1162500,0.689043581
1169000,0.244844973
1170100,0.338040769
1181000,0.103476346
1187300,0.078714013
1195100,-0.495924473
1333000,-0.29004097
1350000,0.113193989
1350080,0.364931643
1350140,0.101149797
1365000,0.320701361
1411300,0.009892762
1413500,0.20898366
1414500,-0.075485468
1415000,0.146700203
3010655,0.523075819
3011800,0.203857362
3015500,0.472083509
3021350,-0.488764524
3026500,-0.12765193
3028000,0.391563535
3049000,0.089104474
3049800,-1.657771111
3050000,-0.156115055
3069500,0.290215492
3070500,-0.115167022
3076600,0.090730727
3078000,0.338739932
3140000,-0.476029634
3144000,0.274021387
4074950,0.885912612
4105700,0.557103783
4115265,0.375829875
4122200,0.583603084
4122500,0.944784641
4127918,0.711440772
4127997,-0.212822437
4161580,0.838262245
4185000,0.854103699
4196800,0.524784923
4197100,0.122405648
4197170,-0.255139589
4213000,0.37381953
4213075,-0.470909595
4216418,0.106269836
4221000,0.304184318
4224775,-0.330503702
4233000,0.08886826
4256000,0.540617168
4296000,0.611183584
8101000,0.23966074
8103900,0.019554138
8104900,-0.206660628
8109700,0.239978611
8150800,-2.463602543
8158700,0.366020143
8158810,0.221365809
8164300,0.179470122
8164600,0.266438901
8165300,-0.891085386
8171300,0.166456699
8175000,0.468105555
8176900,0.117424905
8178880,-4.809531689
8189500,0.506356657
8190000,0.108914435
8190500,0.053879797
8194200,0.507477254
8195000,0.028637946
8196000,-0.072690129
8198500,-15.33216286
8200000,-1.853743315
8202700,-3.180976391
8267500,0.980773898
8269000,0.96963378
8271000,0.979051344
8324000,0.931128487
9081600,0.969616249
9107000,0.97860606
9210500,0.967844926
9223000,0.963882674
9306242,0.93055582
9312600,0.988273942
9497980,0.058153272
9505350,-1.471565485
9505800,-4.12938261
9508300,0.015547097
9510200,-0.294160366
9512280,-1.52964735
9513780,-0.009050608
10234500,0.971717883
10244950,0.990663712
10336645,0.804493189
10336660,0.589963526
10343500,0.632021427
12010000,0.512674034
,-0.077386712
