basin,NSE
1139000,0.550524414
1139800,0.593159407
1142500,0.581212699
1144000,0.624920964
1162500,0.752117738
1169000,0.243554771
1170100,0.415174663
1181000,0.172374606
1187300,0.282333732
1195100,0.285953999
1333000,0.447766066
1350000,0.214760661
1350080,0.383171618
1350140,-0.255149722
1365000,0.128411889
1411300,0.580284834
1413500,0.412030637
1414500,0.398679495
1415000,0.262743056
3010655,0.43989259
3011800,0.461829722
3015500,0.541969597
3021350,-0.208981872
3026500,0.378226936
3028000,0.493588328
3049000,0.377512574
3049800,-0.176287889
3050000,0.2399472
3069500,0.364250064
3070500,0.052460015
3076600,0.38066417
3078000,0.273506343
3140000,-0.227933407
3144000,0.033747256
4074950,0.943323307
4105700,0.33912605
4115265,0.495408952
4122200,0.89793504
4122500,0.955573983
4127918,0.705770522
4127997,0.589460522
4161580,0.851170599
4185000,0.882894501
4196800,0.693181217
4197100,0.539164126
4197170,-0.168558598
4213000,0.275077403
4213075,0.079793751
4216418,0.098115027
4221000,0.373161376
4224775,0.114126265
4233000,0.329034805
4256000,0.530887425
4296000,0.740625411
8101000,0.144086659
8103900,-0.01877892
8104900,0.108921528
8109700,0.291377485
8150800,-4.026229382
8158700,0.35470742
8158810,0.238152266
8164300,0.246437371
8164600,0.357836366
8165300,-4.732611656
8171300,-0.077824354
8175000,0.41154176
8176900,0.086676896
8178880,-2.126977205
8189500,0.404113591
8190000,0.081225336
8190500,0.047459364
8194200,0.139113009
8195000,0.065075755
8196000,0.014437318
8198500,-11.07663918
8200000,0.172928631
8202700,-0.332983255
8267500,0.983557019
8269000,0.968671031
8271000,0.980316484
8324000,0.920943789
9081600,0.974332754
9107000,0.96387561
9210500,0.972097393
9223000,0.957606684
9306242,0.920841508
9312600,0.98735096
9497980,-0.131983399
9505350,-1.93076992
9505800,-13.54955959
9508300,-0.091462731
9510200,-0.866097927
9512280,-0.1933676
9513780,-0.033368587
10234500,0.971994529
10244950,0.989179642
10336645,0.727621257
10336660,0.578469366
10343500,0.638955593
12010000,0.523509473
,-0.01201551
