basin,NSE
1139000,-0.446809292
1139800,-0.52888298
1142500,-0.365614057
1144000,-0.376515865
1162500,-0.371365786
1169000,-0.321471095
1170100,-0.339091778
1181000,-0.313229084
1187300,-0.227808118
1195100,-0.277119756
1333000,-0.446203232
1350000,-0.173872232
1350080,-0.174894214
1350140,-0.155498028
1365000,-0.405387878
1411300,-0.541220307
1413500,-0.271642327
1414500,-0.30038023
1415000,-0.284940958
3010655,-0.25377214
3011800,-0.435396671
3015500,-0.344213605
3021350,-0.244037986
3026500,-0.34569931
3028000,-0.392383575
3049000,-0.232614636
3049800,-0.138988853
3050000,-0.216536403
3069500,-0.304203391
3070500,-0.338746071
3076600,-0.332220316
3078000,-0.331585169
3140000,-0.095036626
3144000,-0.085836291
4074950,-1.223788023
4105700,-3.455411911
4115265,-0.775663137
4122200,-2.642372608
4122500,-3.237671852
4127918,-0.286519408
4127997,-5.667124748
4161580,-0.222780585
4185000,-0.15525949
4196800,-0.067903638
4197100,-0.07169497
4197170,-0.035646081
4213000,-0.185803056
4213075,-0.160312891
4216418,-0.191729069
4221000,-0.203681827
4224775,-0.161437511
4233000,-0.180975914
4256000,-0.44262588
4296000,-0.398830295
8101000,-0.000344038
8103900,-0.000533104
8104900,-0.002164125
8109700,-0.00265801
8150800,-0.071658134
8158700,-0.00604105
8158810,-0.006118298
8164300,-0.003575325
8164600,-0.008078933
8165300,-0.031644344
8171300,-0.002399325
8175000,-0.000569582
8176900,-0.002633452
8178880,-0.001183987
8189500,-0.011380076
8190000,-0.002690792
8190500,-0.071094513
8194200,-1.186952591
8195000,-0.001245379
8196000,-0.001016021
8198500,-0.019106627
8200000,-0.002509236
8202700,-0.058154345
8267500,-0.301426411
8269000,-0.026099443
8271000,-0.41228354
8324000,-0.604205608
9081600,-0.304306269
9107000,-0.220950484
9210500,-0.011926293
9223000,-0.061519146
9306242,-9.950255394
9312600,-0.00470376
9497980,-0.074841738
9505350,-0.001014709
9505800,-0.0066365
9508300,-0.000417471
9510200,-0.018115878
9512280,-0.059489131
9513780,-0.004415154
10234500,-0.068137765
10244950,-0.069378972
10336645,-0.193992257
10336660,-0.198369145
10343500,-0.101843238
12010000,-0.380766273
,-0.44749297
