basin,NSE
1139000,-0.464742661
1139800,-0.548147917
1142500,-0.379383922
1144000,-0.390518785
1162500,-0.385037661
1169000,-0.331017375
1170100,-0.349437952
1181000,-0.32256341
1187300,-0.234389544
1195100,-0.288040161
1333000,-0.46176672
1350000,-0.179452896
1350080,-0.182880044
1350140,-0.162959099
1365000,-0.414861202
1411300,-0.569850922
1413500,-0.280686617
1414500,-0.309180379
1415000,-0.295994163
3010655,-0.26501739
3011800,-0.449145555
3015500,-0.355519176
3021350,-0.25079
3026500,-0.358061552
3028000,-0.404723644
3049000,-0.245639682
3049800,-0.150037646
3050000,-0.223363876
3069500,-0.311662078
3070500,-0.349083304
3076600,-0.343560815
3078000,-0.342261791
3140000,-0.104427695
3144000,-0.091815591
4074950,-1.33407259
4105700,-3.687515259
4115265,-0.861495018
4122200,-2.828187227
4122500,-3.455738068
4127918,-0.308112025
4127997,-6.035920143
4161580,-0.265808225
4185000,-0.16983068
4196800,-0.074850798
4197100,-0.078880906
4197170,-0.039096713
4213000,-0.193453312
4213075,-0.168030739
4216418,-0.201551557
4221000,-0.214781284
4224775,-0.171857953
4233000,-0.191994429
4256000,-0.454465628
4296000,-0.414622188
8101000,-1.75E-05
8103900,-0.001661539
8104900,-0.003680468
8109700,-0.001050234
8150800,-0.058110237
8158700,-0.008664608
8158810,-0.007946491
8164300,-0.004644394
8164600,-0.009025931
8165300,-0.021354914
8171300,-0.003932118
8175000,-0.000114322
8176900,-0.001485229
8178880,-0.002946854
8189500,-0.007407784
8190000,-0.001089215
8190500,-0.059263825
8194200,-1.007038832
8195000,-0.00268364
8196000,-0.000227213
8198500,-0.014197469
8200000,-0.003647923
8202700,-0.048962116
8267500,-0.3232131
8269000,-0.038195372
8271000,-0.432517648
8324000,-0.447852731
9081600,-0.315126777
9107000,-0.241464734
9210500,-0.023911834
9223000,-0.072112441
9306242,-8.370992661
9312600,-0.000907421
9497980,-0.055693269
9505350,-0.000294209
9505800,-0.003734469
9508300,-0.000874162
9510200,-0.012882471
9512280,-0.047809839
9513780,-0.002954245
10234500,-0.088487625
10244950,-0.106207013
10336645,-0.199260473
10336660,-0.201931477
10343500,-0.108223438
12010000,-0.383317232
,-0.446934035
